epoch,train_loss,val_loss,val_acc,val_f1,val_balanced_acc
1,0.33604849268397613,0.262653645013739,0.8895705521472392,0.8902439024390244,0.8947727272727273
2,0.17785137630827416,0.2055638070486806,0.9141104294478528,0.9186046511627907,0.915530303030303
3,0.14635329842910788,0.20069045303789385,0.9263803680981595,0.9294117647058824,0.9288636363636363
4,0.12302155602442962,0.23577774302359739,0.901840490797546,0.9069767441860465,0.9031818181818182
5,0.1079705496835086,0.2343809586361142,0.9141104294478528,0.9176470588235294,0.9165151515151515
6,0.07943775837299644,0.25324587405093607,0.9141104294478528,0.9176470588235294,0.9165151515151515
7,0.06783552406593218,0.25476944958505454,0.9079754601226994,0.9132947976878613,0.9088636363636364
8,0.051578640920637936,0.28901811099491237,0.901840490797546,0.9069767441860465,0.9031818181818182
9,0.04587166526350558,0.3039014251685581,0.8895705521472392,0.8977272727272727,0.8888636363636364
10,0.036674635942607614,0.33125675638760527,0.9079754601226994,0.9132947976878613,0.9088636363636364
11,0.035142199830159246,0.36848042832196126,0.901840490797546,0.9069767441860465,0.9031818181818182
12,0.034147692366629075,0.4037579103298714,0.8957055214723927,0.9017341040462428,0.8965151515151515
13,0.024704831458496564,0.38701652182391816,0.8834355828220859,0.8926553672316384,0.8821969696969697
