seed,fold,feature,mean_abs_shap
128,2,NP3BRADY_mean,0.08148216007146197
128,2,NP3BRADY_max,0.07391188040368563
128,2,NP3HMOVR_min,0.07314144065830301
128,2,ENRLGBA,0.07027166964787243
128,2,NP3RIGLU_mean,0.06300872616030774
128,2,NP3PRSPR_mean,0.06270297741524399
128,2,NP3PRSPL_min,0.062429649648996936
128,2,NP2SPCH_mean,0.06123499995423963
128,2,NP3PRSPL_mean,0.06054752054785997
128,2,NP3BRADY_min,0.05974113920297598
128,2,NP3GAIT_min,0.05966737248623404
128,2,NP2TRMR_std,0.059163132767308516
128,2,AGE_AT_VISIT,0.05903721750547098
128,2,NP3RTCON_std,0.05765803276912384
128,2,NP2TRMR_max,0.057373295057683
128,2,NP3GAIT_mean,0.05630762748675326
128,2,NP3RIGLU_min,0.054630456000822676
128,2,NP2WALK_min,0.05353803104159369
128,2,NP3RTCON_max,0.05278031461690215
128,2,NP3RTCON_mean,0.05238774663260619
128,2,NP3FACXP_min,0.05114808981661638
128,2,NP2TRMR_mean,0.05029527717389857
128,2,NP3FACXP_mean,0.050223729127353726
128,2,NP3LGAGR_mean,0.04986832894792878
128,2,NP3HMOVL_mean,0.04962381513329274
128,2,NP3GAIT_max,0.04844970407083324
128,2,NP2SPCH_max,0.04824234551822375
128,2,NP3PRSPR_max,0.048171537225175635
128,2,NP3FACXP_max,0.04735330706647805
128,2,NP3PSTBL_mean,0.047090150563892444
128,2,NP3HMOVL_min,0.047077635312516276
128,2,NP3RIGLU_max,0.046630831777532925
128,2,NP3FTAPL_min,0.04448266001708734
128,2,NP3RIGRU_max,0.044018278457466115
128,2,NP3LGAGL_mean,0.04355631772917231
128,2,NP2TRMR_var,0.043086878427621794
128,2,NP3RIGRU_min,0.04292566524011678
128,2,NP3PRSPR_std,0.042872538209756485
128,2,NP3RIGRU_mean,0.04247644062821756
128,2,NP3LGAGL_max,0.041006319228162
128,2,NP3RTARU_max,0.040001130401595655
128,2,NP1SLPN_mean,0.039241963749898565
128,2,NP3HMOVR_mean,0.0392357526524183
