seed,fold,class,feature,mean_abs_shap
128,2,0,NP3HMOVR_min,0.1367782661044603
128,2,0,NP3BRADY_mean,0.130696097217362
128,2,0,NP3BRADY_max,0.12303435951727947
128,2,0,NP3PRSPL_min,0.1153194808522427
128,2,0,NP3PRSPL_mean,0.1146476982866207
128,2,0,NP3BRADY_min,0.11040425328755869
128,2,0,NP3RIGLU_mean,0.10755161741348461
128,2,0,NP3RIGLU_min,0.10540012357559407
128,2,0,NP2SPCH_mean,0.1052903908331256
128,2,0,NP3PRSPR_mean,0.10374229024967639
128,2,0,NP3LGAGR_mean,0.10165966173460347
128,2,0,NP2TRMR_std,0.10092293189828112
128,2,0,NP3GAIT_min,0.09992029879827008
128,2,0,NP3GAIT_mean,0.09978689037633068
128,2,0,AGE_AT_VISIT,0.09811483049752533
128,2,0,NP3FACXP_min,0.09762252437947828
128,2,0,NP3RTCON_mean,0.09665762109210575
128,2,0,NP3RTCON_std,0.09427621850607391
128,2,0,ENRLGBA,0.09415321002266872
128,2,0,NP3FACXP_mean,0.09140923485950583
128,2,0,NP2WALK_min,0.09127272073313045
128,2,0,NP3HMOVL_mean,0.0905650501348255
128,2,0,NP3HMOVL_min,0.09052466371597795
128,2,0,NP3PRSPR_max,0.08887439813054994
128,2,0,NP2TRMR_max,0.08862535416867279
128,2,0,NP2SPCH_max,0.08814187340205466
128,2,0,NP3FTAPL_min,0.08762781613412357
128,2,0,NP3GAIT_max,0.08582276078854333
128,2,0,NP3FACXP_max,0.08447958741457365
128,2,0,NP3LGAGL_std,0.08171481062486578
128,2,0,NP3RTCON_max,0.07991876251718606
128,2,0,NP2TRMR_mean,0.07970870278949363
128,2,0,NP3LGAGL_max,0.0792743411210493
128,2,0,NP3HMOVR_mean,0.07898267997016944
128,2,0,NP3LGAGL_min,0.0788030107956812
128,2,0,NP3LGAGL_mean,0.07420712939491159
128,2,0,NP1SLPN_mean,0.07418050718760104
128,2,0,NP2TRMR_var,0.07410757348341575
128,2,0,NP3RTCON_min,0.07240589204723609
128,2,0,NP3RTALU_mean,0.071419635787617
128,2,0,NP3PRSPR_std,0.07013179342420425
128,2,0,NP3RIGLU_max,0.06972015520051793
128,2,0,NP3RTALU_min,0.0692795755785469
128,2,0,NP3LGAGR_std,0.06925298826336508
128,2,0,NP3RIGRU_min,0.06831792432445614
128,2,0,NP3RTARU_std,0.06815780719576993
128,2,0,NP2DRES_mean,0.06645220001236737
128,2,0,NP3LGAGR_max,0.06616860887976335
128,2,0,NP3RIGRU_max,0.0646409546791579
128,2,0,NP2TURN_mean,0.06457626980722728
128,2,0,NP3RTARU_max,0.06445998025568521
128,2,0,NP3RIGRU_mean,0.06366691207390306
128,2,0,NP1SLPD_mean,0.0632887615628671
128,2,0,NP1SLPD_min,0.06268816431212303
128,2,0,NP2EAT_max,0.06187259005118878
128,2,0,NP2WALK_max,0.0616381982739362
