seed,fold,feature,mean_abs_shap
777,3,NP3BRADY_max,0.0729968210094801
777,3,NP3BRADY_mean,0.06997302693848523
777,3,NP3PRSPL_mean,0.0649587210066561
777,3,NP3PRSPL_max,0.06374446101869422
777,3,NP3BRADY_min,0.06297994464645054
777,3,NP3FACXP_mean,0.05546266498224193
777,3,NP3RIGLL_std,0.05454193696341229
777,3,NP3RIGRL_mean,0.054524780030570305
777,3,NP3RIGLU_mean,0.05383740590853377
777,3,NP3RIGLU_max,0.05328008447202617
777,3,NP3FACXP_min,0.05291416749972165
777,3,NP3PRSPR_mean,0.052535640398921946
777,3,NP3RTCON_mean,0.05239563828435658
777,3,NP2WALK_mean,0.0523832654661581
777,3,NP3RIGN_std,0.05179475694013882
777,3,NP3RISNG_min,0.05099552267374417
777,3,NP3RIGLL_mean,0.050571400771292116
777,3,NP3PSTBL_mean,0.049460047254700164
777,3,NP3PSTBL_min,0.0492318082466025
777,3,NP3FACXP_max,0.047758412537416764
777,3,NP3PRSPR_max,0.047504936784538744
777,3,NP3RIGLL_max,0.0472885135062627
777,3,NP3SPCH_min,0.04727287168897703
777,3,NP3LGAGL_mean,0.04664996056508058
777,3,NP3PRSPR_std,0.04644009913263137
777,3,NP3RIGN_max,0.04641471504774196
777,3,NP2HOBB_mean,0.046366765812530596
777,3,NP3RIGRU_std,0.04633733571489274
777,3,NP3RIGLU_std,0.04604290483317009
777,3,NP3LGAGR_max,0.04552880350757961
777,3,NP3RTCON_max,0.04535921567808852
777,3,NP3BRADY_std,0.044387574069663434
777,3,NP3TTAPL_mean,0.04406089927726923
777,3,NP2HOBB_min,0.04341962742037592
777,3,NP3RISNG_mean,0.04321604437310365
777,3,NP3RIGLL_var,0.04301011860620131
777,3,NP3PSTBL_max,0.04299513276673527
777,3,NP3RIGRU_mean,0.04296161309755163
777,3,NP3TTAPL_max,0.04288818785908199
777,3,NP2TRMR_mean,0.04202030083369093
777,3,NP3RIGRL_max,0.041952866453588526
777,3,NP3LGAGR_std,0.04050294127195196
777,3,NP3RIGN_var,0.04034668431796122
777,3,NP3RTCON_std,0.04032718749226704
777,3,NP3LGAGL_max,0.0402457223765952
777,3,NP3RIGRL_std,0.04017410756671072
777,3,NP2WALK_min,0.03936233373259268
777,3,NP3RTALU_mean,0.0389259877220008
777,3,NP2TRMR_max,0.03872432652567089
777,3,NP3RTALU_max,0.038244788446778435
777,3,NP3RIGRL_min,0.038218627342917345
777,3,NP3RIGLU_var,0.03807252332529957
777,3,NP3RIGLU_min,0.03779320224756333
777,3,NP2TRMR_min,0.03733481085561858
777,3,NP3FTAPL_min,0.03718181325021905
777,3,NP3FTAPL_max,0.036767861540229756
777,3,NP3RIGRU_max,0.03672614502560531
777,3,NP3PTRML_max,0.036446630759680375
777,3,NP2EAT_std,0.03631536884457489
777,3,NP3PRSPL_var,0.036212081231769305
777,3,NP3HMOVR_min,0.03598835804510916
777,3,NP3PRSPL_min,0.035726297159610884
777,3,NP3RTARU_max,0.03531802290658668
777,3,NP3RIGN_mean,0.03501423665743222
777,3,NP3TTAPR_max,0.03392078395686355
777,3,NP3LGAGR_mean,0.033895593052804526
777,3,NP3RTALU_std,0.033284840138216275
777,3,NP3PRSPR_min,0.033271822628123636
777,3,NP2HWRT_mean,0.03282009647312786
777,3,NP3HMOVL_mean,0.03263085796659885
777,3,NP3PRSPR_var,0.032525582396031136
777,3,NP3TTAPL_min,0.032341333032467834
777,3,NP3SPCH_max,0.03217143131109826
777,3,NP2HYGN_std,0.032120209911849634
777,3,NP3TTAPR_mean,0.03190726909518488
777,3,NP3RISNG_max,0.03166158493938384
777,3,NP1LTHD_min,0.031127605417875508
777,3,NP3LGAGL_min,0.030968907014742614
777,3,NP3PRSPL_std,0.03092597705017291
777,3,NP3RTARU_std,0.030799203659998366
777,3,NP2HWRT_max,0.030514440042005733
777,3,NP3PTRMR_std,0.03029433753822809
777,3,NP2EAT_max,0.030264347415814463
777,3,NP3FTAPR_mean,0.030139528386981456
777,3,NP1SLPD_mean,0.029699000672075284
777,3,NP3PTRMR_max,0.02952043178628637
777,3,NP3RIGRU_min,0.029485580850903234
777,3,NP2TRMR_std,0.02946836184812835
777,3,NP2DRES_mean,0.029228020481057358
777,3,NP3HMOVL_min,0.029211719981388298
777,3,NP3TTAPL_std,0.029199240847738662
777,3,NP3LGAGR_min,0.02919258656149952
777,3,NP2DRES_max,0.02878506763625182
777,3,NP3GAIT_mean,0.028741850119497522
777,3,NP3FTAPR_min,0.028693263875308905
777,3,NP3LGAGR_var,0.02852108787652778
777,3,NP3PTRMR_mean,0.028451443244721607
777,3,NP3PTRML_std,0.02830843170447874
777,3,NP3BRADY_var,0.028280826028846257
777,3,NP3PTRMR_var,0.0281714982532338
777,3,NP3FTAPL_mean,0.02789933003854294
777,3,NP3KTRML_std,0.02764849019952934
777,3,NP3RTARU_mean,0.027571945433795143
777,3,NP3RIGRU_var,0.027414288752893853
777,3,NP2TURN_min,0.027407039492982017
777,3,NP2HYGN_max,0.02732481795592764
777,3,NP2HOBB_max,0.027269768695866673
777,3,NP3GAIT_min,0.027036454704041167
777,3,NP3LGAGL_std,0.026867300487931938
777,3,NP3RTARU_var,0.026261893185030864
777,3,NP3RTARL_std,0.026033688203309303
777,3,NP2DRES_min,0.026005495846144148
777,3,NP2SALV_min,0.025969269307112852
777,3,NP3FACXP_var,0.025887821564644222
777,3,NP3PSTBL_std,0.025567958161837046
777,3,NP3TTAPR_min,0.025291974285521168
777,3,NP1FATG_std,0.0249757667843693
777,3,NP3RTALJ_mean,0.02478315957900713
777,3,NP3RTCON_min,0.02440342801429675
777,3,NP3HMOVL_std,0.024367812139585183
777,3,NP3RTALU_var,0.024205306223660985
777,3,NP3TTAPR_std,0.02381577921427821
777,3,NP1DPRS_var,0.02365663256495187
777,3,NP2HWRT_std,0.023470949158231964
777,3,NP1SLPD_min,0.02299560188019659
777,3,NP3RTALL_std,0.022875344947788354
777,3,NP3HMOVL_max,0.022763504585736505
777,3,NP3RTALJ_var,0.02261181358456928
777,3,NP1DPRS_max,0.02257211805790928
777,3,NP3TTAPR_var,0.021949567153169286
777,3,NP3RISNG_std,0.02159992777718277
777,3,NP3RTALU_min,0.021553679590930436
777,3,NP3RTARL_max,0.02151799036405536
777,3,NP3SPCH_mean,0.021462797881966287
777,3,NP3RISNG_var,0.021455598901316517
777,3,NP1CNST_min,0.021443377867987303
777,3,AGE_AT_VISIT,0.0212675978470707
777,3,NP3PTRML_var,0.021233138947131254
777,3,NP1URIN_min,0.0211657472263988
777,3,NP3RIGRL_var,0.02110839226540917
777,3,NP3RTARL_var,0.02082547012470827
777,3,NP1URIN_max,0.02073947339350304
777,3,NP2HYGN_var,0.020735414186191195
777,3,NP2TRMR_var,0.020479370574273053
777,3,NP3HMOVR_mean,0.02035729121471004
777,3,NP3POSTR_std,0.020345991336868985
777,3,NP3FTAPR_max,0.019999001202969567
777,3,NP2WALK_std,0.01993275460230925
777,3,NP3FRZGT_var,0.019817387623064613
777,3,NP3HMOVR_max,0.0196604615207757
777,3,NP2WALK_max,0.019534565678756603
777,3,NP3HMOVR_var,0.01926855121513095
777,3,NP2HYGN_mean,0.019222757245779685
777,3,NP2DRES_std,0.019210940511969754
777,3,NP3RTALL_max,0.018605738573989093
777,3,NP2SPCH_max,0.01841189809698625
777,3,NP2SPCH_min,0.018332177715624443
777,3,NP1SLPN_min,0.01830288001480009
777,3,ENRLGBA,0.018252059652765072
777,3,NP3RTARU_min,0.0179249672916112
777,3,NP3HMOVR_std,0.017663258923498747
777,3,NP3FACXP_std,0.01764429704976493
777,3,NP3TTAPL_var,0.017455562511073035
777,3,NP1SLPD_max,0.017423931430758575
777,3,NP1ANXS_min,0.017411010963127856
777,3,NP1FATG_max,0.017294608514756647
777,3,NP3RTALJ_std,0.017266357487416097
777,3,ENRLLRRK2,0.01716962161219019
777,3,NP2HWRT_min,0.017119919449231996
777,3,NP2SPCH_std,0.017098335144714445
777,3,NP3LGAGL_var,0.016814039720973742
777,3,NP3RTCON_var,0.016579374624792018
777,3,NP3RIGLL_min,0.016570226223410076
777,3,NP3POSTR_max,0.016369835574196
777,3,NP1CNST_mean,0.016141074656434547
777,3,NP2DRES_var,0.01606566396280321
777,3,NP2HYGN_min,0.015934559364638914
777,3,NP2HOBB_std,0.01586889701817619
777,3,NP1LTHD_mean,0.015853900862543346
777,3,SEX,0.015738300552492195
777,3,NP1ANXS_std,0.015580591559734562
777,3,NP3FRZGT_max,0.015511570158605319
777,3,NP3GAIT_max,0.015250709918157437
777,3,NP2RISE_min,0.015147841182954477
