seed,fold,class,feature,mean_abs_shap
777,3,0,NP3BRADY_max,0.10658909821041561
777,3,0,NP3BRADY_mean,0.10047647032269434
777,3,0,NP3PRSPL_max,0.10012270088887422
777,3,0,NP3PRSPL_mean,0.0991989944944245
777,3,0,NP3BRADY_min,0.09748138902931774
777,3,0,NP3RIGRL_mean,0.09450370459205382
777,3,0,NP3PRSPR_mean,0.08841508043257419
777,3,0,NP3RIGLU_mean,0.08584687478201646
777,3,0,NP3FACXP_min,0.08516643768016201
777,3,0,NP3RTCON_mean,0.08108640127676983
777,3,0,NP3RIGLL_std,0.08076635877657151
777,3,0,NP3RIGLU_max,0.07994810419485611
777,3,0,NP3SPCH_min,0.07835918617564369
777,3,0,NP3LGAGR_max,0.07790930533333627
777,3,0,NP3RIGN_std,0.07738538505941862
777,3,0,NP2WALK_mean,0.07553767235342163
777,3,0,NP3RTCON_max,0.07371864623237886
777,3,0,NP3FACXP_mean,0.07354764762665324
777,3,0,NP3RIGN_max,0.07276775224000143
777,3,0,NP3RIGLL_max,0.07079504418180627
777,3,0,NP3RIGLL_mean,0.07055043627272635
777,3,0,NP3RIGLU_std,0.06970195571993311
777,3,0,NP3PSTBL_max,0.06917257626326596
777,3,0,NP3TTAPL_mean,0.06902529814539055
777,3,0,NP3RIGRL_max,0.06837110810119662
777,3,0,NP3FACXP_max,0.0679359946415838
777,3,0,NP3RIGLL_var,0.06758223302416731
777,3,0,NP3RIGRU_mean,0.06718556761792746
777,3,0,NP3RIGRU_std,0.06667640475762844
777,3,0,NP2TRMR_min,0.0665017196099345
777,3,0,NP3PRSPR_max,0.06621220713071486
777,3,0,NP3RIGN_var,0.06566783868281582
777,3,0,NP3LGAGR_std,0.06526983053395748
777,3,0,NP3RIGRL_min,0.06510456457555282
777,3,0,NP3PRSPL_var,0.06506729041982176
777,3,0,NP3PSTBL_mean,0.06501422432083839
777,3,0,NP3BRADY_std,0.0650076855772791
777,3,0,NP2WALK_min,0.06385352577207311
777,3,0,NP3HMOVR_min,0.06380925343209683
777,3,0,NP3RISNG_min,0.06288219132028056
777,3,0,NP3RIGRL_std,0.06256103787645256
777,3,0,NP3LGAGL_mean,0.06252856747188033
777,3,0,NP3RTCON_std,0.062497111058491824
777,3,0,NP3PRSPR_std,0.062377330925419645
777,3,0,NP3RIGLU_var,0.0621389444777824
777,3,0,NP2HOBB_mean,0.061466895190893336
777,3,0,NP2TRMR_mean,0.061251689675945145
777,3,0,NP3TTAPL_max,0.06021244155287587
777,3,0,NP3RTALU_max,0.05872630264361915
