,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.6839 ± 0.0136,0.5465 ± 0.0217,0.5454 ± 0.0194,0.5440 ± 0.0203,0.6508 ± 0.0209,0.6897 ± 0.0186,0.6839 ± 0.0136,0.6845 ± 0.0154,0.7096 ± 0.0170,0.6893 ± 0.0140,0.5507 ± 0.0223,0.5512 ± 0.0226,0.5500 ± 0.0222,0.6536 ± 0.0172,0.6894 ± 0.0133,0.6893 ± 0.0140,0.6882 ± 0.0129,0.7148 ± 0.0140
random_forest,0.7791 ± 0.0235,0.5975 ± 0.0427,0.5936 ± 0.0180,0.5762 ± 0.0176,0.7849 ± 0.0188,0.7346 ± 0.0212,0.7791 ± 0.0235,0.7481 ± 0.0181,0.8645 ± 0.0136,0.7723 ± 0.0106,0.5954 ± 0.0367,0.5919 ± 0.0143,0.5784 ± 0.0201,0.7761 ± 0.0160,0.7294 ± 0.0171,0.7723 ± 0.0106,0.7442 ± 0.0123,0.8543 ± 0.0089
extra_trees,0.7777 ± 0.0214,0.6015 ± 0.0597,0.5926 ± 0.0190,0.5742 ± 0.0228,0.7851 ± 0.0217,0.7314 ± 0.0269,0.7777 ± 0.0214,0.7445 ± 0.0196,0.8545 ± 0.0161,0.7723 ± 0.0112,0.6077 ± 0.0471,0.5916 ± 0.0150,0.5773 ± 0.0214,0.7792 ± 0.0155,0.7304 ± 0.0195,0.7723 ± 0.0112,0.7420 ± 0.0129,0.8484 ± 0.0115
xgboost,0.7615 ± 0.0234,0.5766 ± 0.0266,0.5854 ± 0.0200,0.5744 ± 0.0205,0.7738 ± 0.0233,0.7226 ± 0.0196,0.7615 ± 0.0234,0.7389 ± 0.0202,0.8530 ± 0.0186,0.7533 ± 0.0149,0.5712 ± 0.0352,0.5797 ± 0.0190,0.5696 ± 0.0239,0.7641 ± 0.0216,0.7154 ± 0.0184,0.7533 ± 0.0149,0.7317 ± 0.0155,0.8403 ± 0.0147
adaboost,0.7927 ± 0.0168,0.5297 ± 0.0112,0.5936 ± 0.0126,0.5595 ± 0.0119,0.8102 ± 0.0132,0.7073 ± 0.0149,0.7927 ± 0.0168,0.7471 ± 0.0159,0.8785 ± 0.0108,0.7752 ± 0.0079,0.5351 ± 0.0420,0.5806 ± 0.0078,0.5496 ± 0.0107,0.7917 ± 0.0114,0.6989 ± 0.0188,0.7752 ± 0.0079,0.7325 ± 0.0090,0.8588 ± 0.0064
svm,0.8018 ± 0.0190,0.5351 ± 0.0127,0.6005 ± 0.0143,0.5657 ± 0.0134,0.7934 ± 0.0220,0.7146 ± 0.0169,0.8018 ± 0.0190,0.7554 ± 0.0179,0.8724 ± 0.0173,0.7906 ± 0.0084,0.5280 ± 0.0058,0.5912 ± 0.0063,0.5575 ± 0.0060,0.7903 ± 0.0065,0.7064 ± 0.0077,0.7906 ± 0.0084,0.7457 ± 0.0080,0.8646 ± 0.0061
logistic_regression,0.6938 ± 0.0243,0.6115 ± 0.0189,0.6020 ± 0.0284,0.5916 ± 0.0250,0.8024 ± 0.0205,0.7572 ± 0.0167,0.6938 ± 0.0243,0.7133 ± 0.0209,0.8716 ± 0.0138,0.6744 ± 0.0151,0.5906 ± 0.0132,0.5787 ± 0.0191,0.5707 ± 0.0160,0.7855 ± 0.0090,0.7378 ± 0.0111,0.6744 ± 0.0151,0.6953 ± 0.0133,0.8552 ± 0.0074
knn,0.7227 ± 0.0204,0.5616 ± 0.0291,0.5577 ± 0.0185,0.5450 ± 0.0217,0.7522 ± 0.0281,0.6949 ± 0.0202,0.7227 ± 0.0204,0.6964 ± 0.0194,0.8281 ± 0.0214,0.7104 ± 0.0138,0.5479 ± 0.0239,0.5440 ± 0.0119,0.5297 ± 0.0148,0.7403 ± 0.0248,0.6789 ± 0.0128,0.7104 ± 0.0138,0.6817 ± 0.0139,0.8146 ± 0.0207
gaussian_nb,0.6670 ± 0.0324,0.5522 ± 0.0345,0.5444 ± 0.0345,0.5389 ± 0.0346,0.7813 ± 0.0249,0.6839 ± 0.0322,0.6670 ± 0.0324,0.6639 ± 0.0325,0.8383 ± 0.0238,0.6594 ± 0.0138,0.5517 ± 0.0170,0.5452 ± 0.0185,0.5383 ± 0.0169,0.7693 ± 0.0118,0.6808 ± 0.0147,0.6594 ± 0.0138,0.6579 ± 0.0131,0.8244 ± 0.0090
