,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
STACKING_decision_tree,0.7703 ± 0.0198,0.6387 ± 0.0298,0.6379 ± 0.0286,0.6370 ± 0.0297,0.7749 ± 0.0167,0.7706 ± 0.0168,0.7703 ± 0.0198,0.7694 ± 0.0172,0.8363 ± 0.0128,0.7604 ± 0.0113,0.6247 ± 0.0146,0.6250 ± 0.0156,0.6243 ± 0.0152,0.7602 ± 0.0124,0.7646 ± 0.0083,0.7604 ± 0.0113,0.7621 ± 0.0091,0.8299 ± 0.0081
STACKING_random_forest,0.8527 ± 0.0086,0.7298 ± 0.0417,0.6738 ± 0.0143,0.6727 ± 0.0206,0.8911 ± 0.0115,0.8222 ± 0.0158,0.8527 ± 0.0086,0.8266 ± 0.0098,0.9397 ± 0.0070,0.8541 ± 0.0047,0.7478 ± 0.0244,0.6609 ± 0.0080,0.6510 ± 0.0136,0.8850 ± 0.0060,0.8243 ± 0.0089,0.8541 ± 0.0047,0.8204 ± 0.0058,0.9357 ± 0.0036
STACKING_extra_trees,0.8524 ± 0.0109,0.7558 ± 0.1094,0.6543 ± 0.0138,0.6381 ± 0.0231,0.8902 ± 0.0110,0.8238 ± 0.0353,0.8524 ± 0.0109,0.8141 ± 0.0107,0.9389 ± 0.0072,0.8503 ± 0.0047,0.7558 ± 0.0952,0.6431 ± 0.0077,0.6173 ± 0.0136,0.8875 ± 0.0055,0.8215 ± 0.0311,0.8503 ± 0.0047,0.8072 ± 0.0063,0.9369 ± 0.0032
STACKING_xgboost,0.8396 ± 0.0088,0.6839 ± 0.0422,0.6631 ± 0.0214,0.6591 ± 0.0301,0.8604 ± 0.0240,0.8055 ± 0.0160,0.8396 ± 0.0088,0.8167 ± 0.0118,0.9216 ± 0.0126,0.8385 ± 0.0073,0.6913 ± 0.0237,0.6638 ± 0.0117,0.6626 ± 0.0155,0.8434 ± 0.0116,0.8066 ± 0.0103,0.8385 ± 0.0073,0.8170 ± 0.0079,0.9113 ± 0.0044
STACKING_adaboost,0.8388 ± 0.0106,0.6257 ± 0.0659,0.6348 ± 0.0106,0.6100 ± 0.0155,0.8459 ± 0.0195,0.7775 ± 0.0231,0.8388 ± 0.0106,0.7994 ± 0.0090,0.9180 ± 0.0068,0.8398 ± 0.0050,0.6649 ± 0.0441,0.6420 ± 0.0102,0.6249 ± 0.0173,0.8351 ± 0.0061,0.7907 ± 0.0152,0.8398 ± 0.0050,0.8043 ± 0.0074,0.9130 ± 0.0020
STACKING_svm,0.8374 ± 0.0132,0.6926 ± 0.0212,0.6824 ± 0.0132,0.6837 ± 0.0147,0.8682 ± 0.0164,0.8210 ± 0.0104,0.8374 ± 0.0132,0.8275 ± 0.0100,0.9297 ± 0.0083,0.8333 ± 0.0049,0.6887 ± 0.0111,0.6798 ± 0.0097,0.6816 ± 0.0108,0.8477 ± 0.0103,0.8172 ± 0.0060,0.8333 ± 0.0049,0.8241 ± 0.0053,0.9190 ± 0.0052
STACKING_knn,0.7495 ± 0.0233,0.6519 ± 0.0216,0.6464 ± 0.0300,0.6383 ± 0.0263,0.8358 ± 0.0168,0.8021 ± 0.0171,0.7495 ± 0.0233,0.7673 ± 0.0211,0.9008 ± 0.0108,0.7363 ± 0.0180,0.6477 ± 0.0163,0.6439 ± 0.0222,0.6329 ± 0.0195,0.8303 ± 0.0144,0.7968 ± 0.0133,0.7363 ± 0.0180,0.7576 ± 0.0160,0.8927 ± 0.0083
STACKING_gaussian_nb,0.7073 ± 0.0656,0.6623 ± 0.0287,0.6414 ± 0.0489,0.6154 ± 0.0539,0.8223 ± 0.0286,0.8187 ± 0.0232,0.7073 ± 0.0656,0.7325 ± 0.0577,0.8940 ± 0.0178,0.6838 ± 0.0339,0.6497 ± 0.0102,0.6289 ± 0.0189,0.5989 ± 0.0250,0.7977 ± 0.0123,0.8085 ± 0.0083,0.6838 ± 0.0339,0.7148 ± 0.0310,0.8728 ± 0.0076
