,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
STACKING_decision_tree,0.4348 ± 0.0293,0.3443 ± 0.0630,0.3598 ± 0.0316,0.3476 ± 0.0507,0.5125 ± 0.0249,0.4217 ± 0.0794,0.4348 ± 0.0293,0.4231 ± 0.0580,0.5162 ± 0.0292,0.4248 ± 0.0163,0.3519 ± 0.0145,0.3524 ± 0.0152,0.3494 ± 0.0163,0.5154 ± 0.0137,0.4326 ± 0.0179,0.4248 ± 0.0163,0.4256 ± 0.0184,0.5200 ± 0.0152
STACKING_random_forest,0.5143 ± 0.0305,0.3877 ± 0.0464,0.3903 ± 0.0225,0.3761 ± 0.0223,0.5468 ± 0.0157,0.4789 ± 0.0287,0.5143 ± 0.0305,0.4907 ± 0.0281,0.5658 ± 0.0147,0.4945 ± 0.0212,0.3736 ± 0.0441,0.3759 ± 0.0180,0.3628 ± 0.0208,0.5322 ± 0.0087,0.4606 ± 0.0242,0.4945 ± 0.0212,0.4721 ± 0.0204,0.5476 ± 0.0096
STACKING_extra_trees,0.5106 ± 0.0171,0.3855 ± 0.0599,0.3859 ± 0.0118,0.3690 ± 0.0118,0.5440 ± 0.0173,0.4729 ± 0.0229,0.5106 ± 0.0171,0.4847 ± 0.0147,0.5615 ± 0.0139,0.4869 ± 0.0210,0.3543 ± 0.0356,0.3666 ± 0.0142,0.3491 ± 0.0123,0.5263 ± 0.0107,0.4470 ± 0.0167,0.4869 ± 0.0210,0.4615 ± 0.0185,0.5400 ± 0.0145
STACKING_xgboost,0.5070 ± 0.0246,0.3915 ± 0.0440,0.3921 ± 0.0253,0.3855 ± 0.0297,0.5504 ± 0.0201,0.4814 ± 0.0264,0.5070 ± 0.0246,0.4911 ± 0.0247,0.5659 ± 0.0211,0.4673 ± 0.0176,0.3523 ± 0.0171,0.3591 ± 0.0126,0.3523 ± 0.0136,0.5232 ± 0.0144,0.4424 ± 0.0163,0.4673 ± 0.0176,0.4531 ± 0.0169,0.5351 ± 0.0184
STACKING_adaboost,0.4531 ± 0.0448,0.3953 ± 0.0380,0.3876 ± 0.0391,0.3688 ± 0.0329,0.5774 ± 0.0304,0.4975 ± 0.0368,0.4531 ± 0.0448,0.4524 ± 0.0405,0.6048 ± 0.0241,0.4363 ± 0.0336,0.3915 ± 0.0181,0.3884 ± 0.0242,0.3714 ± 0.0204,0.5632 ± 0.0176,0.4860 ± 0.0210,0.4363 ± 0.0336,0.4461 ± 0.0317,0.5857 ± 0.0225
STACKING_svm,0.4828 ± 0.0145,0.3856 ± 0.0229,0.3831 ± 0.0223,0.3815 ± 0.0233,0.5464 ± 0.0229,0.4893 ± 0.0187,0.4828 ± 0.0145,0.4826 ± 0.0169,0.5754 ± 0.0182,0.4687 ± 0.0160,0.3817 ± 0.0134,0.3791 ± 0.0149,0.3789 ± 0.0144,0.5379 ± 0.0185,0.4799 ± 0.0129,0.4687 ± 0.0160,0.4728 ± 0.0149,0.5579 ± 0.0201
STACKING_knn,0.3806 ± 0.0259,0.3559 ± 0.0216,0.3466 ± 0.0304,0.3227 ± 0.0207,0.5168 ± 0.0195,0.4407 ± 0.0221,0.3806 ± 0.0259,0.3827 ± 0.0225,0.5228 ± 0.0143,0.3624 ± 0.0265,0.3440 ± 0.0283,0.3415 ± 0.0260,0.3135 ± 0.0341,0.4996 ± 0.0179,0.4251 ± 0.0338,0.3624 ± 0.0265,0.3687 ± 0.0401,0.5054 ± 0.0143
STACKING_gaussian_nb,0.4245 ± 0.1314,0.3615 ± 0.0677,0.3697 ± 0.0318,0.3204 ± 0.0781,0.5613 ± 0.0278,0.4522 ± 0.0807,0.4245 ± 0.1314,0.4000 ± 0.1214,0.5794 ± 0.0268,0.4047 ± 0.0759,0.3710 ± 0.0067,0.3545 ± 0.0172,0.3331 ± 0.0338,0.5272 ± 0.0151,0.4690 ± 0.0097,0.4047 ± 0.0759,0.4104 ± 0.0558,0.5488 ± 0.0135
