,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
STACKING_decision_tree,0.6890 ± 0.0266,0.5412 ± 0.0185,0.5418 ± 0.0212,0.5406 ± 0.0194,0.6701 ± 0.0243,0.6868 ± 0.0145,0.6890 ± 0.0266,0.6871 ± 0.0195,0.7356 ± 0.0230,0.6893 ± 0.0134,0.5583 ± 0.0139,0.5572 ± 0.0152,0.5571 ± 0.0145,0.6739 ± 0.0173,0.6963 ± 0.0107,0.6893 ± 0.0134,0.6923 ± 0.0115,0.7382 ± 0.0161
STACKING_random_forest,0.7777 ± 0.0240,0.5756 ± 0.0361,0.5934 ± 0.0209,0.5788 ± 0.0239,0.7761 ± 0.0207,0.7349 ± 0.0237,0.7777 ± 0.0240,0.7528 ± 0.0216,0.8571 ± 0.0166,0.7643 ± 0.0133,0.5696 ± 0.0238,0.5837 ± 0.0145,0.5713 ± 0.0172,0.7634 ± 0.0146,0.7265 ± 0.0131,0.7643 ± 0.0133,0.7421 ± 0.0121,0.8438 ± 0.0119
STACKING_extra_trees,0.7755 ± 0.0270,0.5653 ± 0.0433,0.5884 ± 0.0242,0.5701 ± 0.0273,0.7593 ± 0.0193,0.7262 ± 0.0284,0.7755 ± 0.0270,0.7464 ± 0.0251,0.8477 ± 0.0181,0.7679 ± 0.0137,0.5545 ± 0.0170,0.5796 ± 0.0116,0.5594 ± 0.0122,0.7487 ± 0.0158,0.7173 ± 0.0127,0.7679 ± 0.0137,0.7376 ± 0.0123,0.8361 ± 0.0123
STACKING_xgboost,0.7648 ± 0.0264,0.5907 ± 0.0380,0.5946 ± 0.0228,0.5869 ± 0.0259,0.7646 ± 0.0334,0.7326 ± 0.0228,0.7648 ± 0.0264,0.7462 ± 0.0224,0.8454 ± 0.0266,0.7481 ± 0.0198,0.5834 ± 0.0292,0.5853 ± 0.0223,0.5811 ± 0.0245,0.7434 ± 0.0175,0.7232 ± 0.0193,0.7481 ± 0.0198,0.7341 ± 0.0191,0.8246 ± 0.0152
STACKING_adaboost,0.7795 ± 0.0180,0.5753 ± 0.0448,0.5987 ± 0.0203,0.5825 ± 0.0300,0.8058 ± 0.0157,0.7301 ± 0.0250,0.7795 ± 0.0180,0.7516 ± 0.0195,0.8783 ± 0.0112,0.7731 ± 0.0095,0.6075 ± 0.0255,0.6041 ± 0.0147,0.5977 ± 0.0197,0.8005 ± 0.0075,0.7380 ± 0.0129,0.7731 ± 0.0095,0.7520 ± 0.0104,0.8684 ± 0.0074
STACKING_svm,0.7725 ± 0.0237,0.6089 ± 0.0293,0.6103 ± 0.0238,0.6078 ± 0.0257,0.7926 ± 0.0295,0.7556 ± 0.0232,0.7725 ± 0.0237,0.7630 ± 0.0225,0.8697 ± 0.0205,0.7517 ± 0.0154,0.6036 ± 0.0203,0.6015 ± 0.0159,0.6016 ± 0.0165,0.7801 ± 0.0163,0.7463 ± 0.0098,0.7517 ± 0.0154,0.7484 ± 0.0117,0.8559 ± 0.0097
STACKING_knn,0.6846 ± 0.0386,0.5764 ± 0.0296,0.5627 ± 0.0433,0.5640 ± 0.0374,0.7770 ± 0.0329,0.7246 ± 0.0212,0.6846 ± 0.0386,0.6997 ± 0.0299,0.8432 ± 0.0234,0.6649 ± 0.0162,0.5720 ± 0.0180,0.5613 ± 0.0235,0.5577 ± 0.0196,0.7596 ± 0.0212,0.7166 ± 0.0154,0.6649 ± 0.0162,0.6843 ± 0.0156,0.8269 ± 0.0157
STACKING_gaussian_nb,0.6579 ± 0.0528,0.5381 ± 0.0260,0.5341 ± 0.0179,0.5183 ± 0.0162,0.7621 ± 0.0280,0.6823 ± 0.0144,0.6579 ± 0.0528,0.6497 ± 0.0335,0.8297 ± 0.0171,0.6549 ± 0.0209,0.5533 ± 0.0288,0.5472 ± 0.0233,0.5324 ± 0.0191,0.7089 ± 0.0172,0.6868 ± 0.0234,0.6549 ± 0.0209,0.6520 ± 0.0122,0.7675 ± 0.0161
