,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
STACKING_decision_tree,0.7454 ± 0.0259,0.6100 ± 0.0235,0.6075 ± 0.0266,0.6070 ± 0.0245,0.7784 ± 0.0206,0.7591 ± 0.0192,0.7454 ± 0.0259,0.7508 ± 0.0210,0.8457 ± 0.0198,0.7442 ± 0.0134,0.6103 ± 0.0196,0.6096 ± 0.0213,0.6091 ± 0.0202,0.7819 ± 0.0129,0.7564 ± 0.0132,0.7442 ± 0.0134,0.7498 ± 0.0129,0.8416 ± 0.0092
STACKING_random_forest,0.8429 ± 0.0157,0.6907 ± 0.0320,0.6722 ± 0.0158,0.6705 ± 0.0193,0.8868 ± 0.0110,0.8155 ± 0.0127,0.8429 ± 0.0157,0.8247 ± 0.0115,0.9386 ± 0.0074,0.8451 ± 0.0064,0.7039 ± 0.0220,0.6768 ± 0.0128,0.6783 ± 0.0158,0.8878 ± 0.0065,0.8172 ± 0.0103,0.8451 ± 0.0064,0.8267 ± 0.0081,0.9368 ± 0.0039
STACKING_extra_trees,0.8553 ± 0.0101,0.7176 ± 0.0536,0.6690 ± 0.0136,0.6632 ± 0.0203,0.8876 ± 0.0157,0.8202 ± 0.0194,0.8553 ± 0.0101,0.8266 ± 0.0097,0.9387 ± 0.0100,0.8516 ± 0.0070,0.7143 ± 0.0405,0.6587 ± 0.0093,0.6487 ± 0.0139,0.8890 ± 0.0072,0.8145 ± 0.0150,0.8516 ± 0.0070,0.8194 ± 0.0072,0.9376 ± 0.0043
STACKING_xgboost,0.8476 ± 0.0119,0.7096 ± 0.0231,0.6775 ± 0.0125,0.6780 ± 0.0164,0.8799 ± 0.0115,0.8184 ± 0.0114,0.8476 ± 0.0119,0.8270 ± 0.0102,0.9359 ± 0.0062,0.8396 ± 0.0082,0.6842 ± 0.0336,0.6643 ± 0.0163,0.6624 ± 0.0219,0.8609 ± 0.0077,0.8073 ± 0.0135,0.8396 ± 0.0082,0.8190 ± 0.0097,0.9193 ± 0.0042
STACKING_adaboost,0.8388 ± 0.0111,0.6221 ± 0.0378,0.6357 ± 0.0106,0.6118 ± 0.0143,0.8533 ± 0.0098,0.7764 ± 0.0171,0.8388 ± 0.0111,0.8001 ± 0.0114,0.9246 ± 0.0050,0.8374 ± 0.0080,0.6546 ± 0.0281,0.6424 ± 0.0099,0.6280 ± 0.0133,0.8417 ± 0.0071,0.7895 ± 0.0121,0.8374 ± 0.0080,0.8052 ± 0.0083,0.9163 ± 0.0046
STACKING_svm,0.8315 ± 0.0164,0.6720 ± 0.0203,0.6654 ± 0.0158,0.6642 ± 0.0170,0.8695 ± 0.0182,0.8097 ± 0.0123,0.8315 ± 0.0164,0.8185 ± 0.0129,0.9294 ± 0.0091,0.8264 ± 0.0064,0.6752 ± 0.0124,0.6658 ± 0.0096,0.6666 ± 0.0108,0.8623 ± 0.0119,0.8062 ± 0.0071,0.8264 ± 0.0064,0.8146 ± 0.0064,0.9231 ± 0.0050
STACKING_knn,0.7092 ± 0.0245,0.6467 ± 0.0181,0.6320 ± 0.0288,0.6149 ± 0.0232,0.8384 ± 0.0160,0.8014 ± 0.0152,0.7092 ± 0.0245,0.7366 ± 0.0211,0.9020 ± 0.0111,0.7011 ± 0.0141,0.6364 ± 0.0128,0.6210 ± 0.0177,0.6064 ± 0.0138,0.8354 ± 0.0095,0.7913 ± 0.0117,0.7011 ± 0.0141,0.7296 ± 0.0120,0.8952 ± 0.0071
STACKING_gaussian_nb,0.7348 ± 0.0457,0.6559 ± 0.0325,0.6504 ± 0.0432,0.6349 ± 0.0407,0.8098 ± 0.0295,0.8062 ± 0.0250,0.7348 ± 0.0457,0.7576 ± 0.0363,0.8834 ± 0.0173,0.7134 ± 0.0258,0.6348 ± 0.0127,0.6251 ± 0.0178,0.6129 ± 0.0176,0.7725 ± 0.0133,0.7894 ± 0.0110,0.7134 ± 0.0258,0.7401 ± 0.0203,0.8544 ± 0.0091
