epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1_macro,val_f1_weighted,val_recall_0,val_recall_1,val_recall_2
1,1.9662755578756332,1.1459324878195059,0.34782608695652173,0.3333333333333333,0.17204301075268816,0.17952314165497896,1.0,0.0,0.0
2,1.2747598141431808,0.8255104837210282,0.6086956521739131,0.5833333333333334,0.48677248677248675,0.5079365079365079,1.0,0.75,0.0
3,0.9436589777469635,0.7495481190474137,0.6086956521739131,0.5833333333333334,0.48677248677248675,0.5079365079365079,1.0,0.75,0.0
4,0.8779465705156326,0.7174181393955065,0.6086956521739131,0.5833333333333334,0.48677248677248675,0.5079365079365079,1.0,0.75,0.0
5,0.8705795854330063,0.70933449657067,0.6086956521739131,0.5833333333333334,0.48677248677248675,0.5079365079365079,1.0,0.75,0.0
6,0.7905573844909668,0.7204985152120176,0.6956521739130435,0.6845238095238094,0.6741929094870271,0.6797902296623525,1.0,0.625,0.42857142857142855
7,0.8193173632025719,0.6967223053393157,0.6086956521739131,0.5833333333333334,0.48677248677248675,0.5079365079365079,1.0,0.75,0.0
8,0.7574312314391136,0.7229145739389502,0.782608695652174,0.7857142857142857,0.7680911680911681,0.7667038275733928,1.0,0.5,0.8571428571428571
9,0.7590267136693001,0.7051485543665679,0.6521739130434783,0.6369047619047619,0.6148148148148148,0.6241545893719807,1.0,0.625,0.2857142857142857
10,0.7070777416229248,0.6881274645743163,0.6086956521739131,0.5833333333333334,0.48677248677248675,0.5079365079365079,1.0,0.75,0.0
11,0.7890228182077408,0.6798581558725109,0.6086956521739131,0.5833333333333334,0.48677248677248675,0.5079365079365079,1.0,0.75,0.0
12,0.7345459461212158,0.6927363742952761,0.6086956521739131,0.5833333333333334,0.48677248677248675,0.5079365079365079,1.0,0.75,0.0
13,0.7680285051465034,0.6916641333828801,0.6086956521739131,0.5833333333333334,0.48677248677248675,0.5079365079365079,1.0,0.75,0.0
14,0.7675561308860779,0.7018023651579152,0.6956521739130435,0.6845238095238094,0.6741929094870271,0.6797902296623525,1.0,0.625,0.42857142857142855
15,0.7480725049972534,0.6801149883995885,0.6086956521739131,0.5833333333333334,0.48677248677248675,0.5079365079365079,1.0,0.75,0.0
16,0.6893700361251831,0.6775407791137695,0.6086956521739131,0.5833333333333334,0.48677248677248675,0.5079365079365079,1.0,0.75,0.0
17,0.7518657483160496,0.6800290916277014,0.6086956521739131,0.5833333333333334,0.48677248677248675,0.5079365079365079,1.0,0.75,0.0
