epoch,train_loss,val_loss,val_acc,val_f1,val_balanced_acc
1,0.4086718966026564,0.1832915536455206,0.9324324324324325,0.9382716049382716,0.9318223696333149
2,0.2126426711879872,0.1794712334065824,0.9324324324324325,0.935064935064935,0.9369817578772802
3,0.21724917487920942,0.17346694803721197,0.9391891891891891,0.9440993788819876,0.9392850562004791
4,0.18057402807313042,0.18488109776297132,0.9256756756756757,0.9325153374233128,0.9243596830661507
5,0.16775151553588943,0.16686007294904542,0.9324324324324325,0.9382716049382716,0.9318223696333149
6,0.1688912303463833,0.1589820953841145,0.9459459459459459,0.9487179487179487,0.9493274368896258
7,0.167914699259642,0.16246130901413994,0.9459459459459459,0.948051948051948,0.9506172839506173
8,0.15729443396668177,0.17078540403697942,0.9391891891891891,0.9411764705882353,0.9444444444444444
9,0.1528661907524676,0.15498715800208016,0.9527027027027027,0.9548387096774194,0.9567901234567902
10,0.14892325731548103,0.1571845461589259,0.9527027027027027,0.9548387096774194,0.9567901234567902
11,0.12561176868306623,0.17386407948829033,0.9459459459459459,0.948051948051948,0.9506172839506173
12,0.14364096148543665,0.16474844867715965,0.9459459459459459,0.948051948051948,0.9506172839506173
13,0.14091820894060908,0.16741554267905853,0.9459459459459459,0.948051948051948,0.9506172839506173
14,0.14106457262627176,0.15795889567281748,0.9324324324324325,0.9375,0.9331122166943062
15,0.11673985718673952,0.1730055271119282,0.9391891891891891,0.9440993788819876,0.9392850562004791
16,0.1296273386105895,0.17617581100077243,0.9324324324324325,0.9382716049382716,0.9318223696333149
17,0.12133826353159305,0.18598735032955538,0.9324324324324325,0.9382716049382716,0.9318223696333149
18,0.13462930653445623,0.16340381113459934,0.9324324324324325,0.9375,0.9331122166943062
19,0.10971006474180801,0.17637885565793998,0.9391891891891891,0.9440993788819876,0.9392850562004791
