seed,fold,class,feature,mean_abs_shap
42,1,0,AGE_AT_VISIT,0.11409029114894008
42,1,0,NP3BRADY_mean,0.10947578196965312
42,1,0,NP2HOBB_min,0.08829466806738989
42,1,0,NP3RTCON_max,0.0870631756398478
42,1,0,NP3BRADY_min,0.0809097893277567
42,1,0,NP2TRMR_mean,0.08045233212497778
42,1,0,NP2SPCH_mean,0.07830153240212283
42,1,0,NP3BRADY_max,0.07694980159476685
42,1,0,NP2TRMR_max,0.07523472671548558
42,1,0,NP3RTARU_mean,0.07377541912019889
42,1,0,NP3PRSPL_mean,0.07346065947955127
42,1,0,NP3RTCON_std,0.07265959148589883
42,1,0,NP3PRSPL_min,0.07174881898696696
42,1,0,ENRLGBA,0.0702752925192139
42,1,0,NP3RTARU_std,0.06930804130987543
42,1,0,NP3FACXP_min,0.06922858947391838
42,1,0,NP3RTARU_max,0.06679941728500285
42,1,0,NP1SLPN_min,0.06663396330176026
42,1,0,NP3PSTBL_max,0.06329588753974578
42,1,0,NP3RIGRU_min,0.06293357436647593
42,1,0,NP3FACXP_mean,0.061706667326386765
42,1,0,NP3RTARU_var,0.06084671048548132
42,1,0,NP3RTCON_mean,0.06082105197755534
42,1,0,NP3PRSPR_mean,0.05987643164524801
42,1,0,NP3FTAPR_min,0.05945938799244928
42,1,0,NP1DPRS_var,0.05900319798544522
42,1,0,NP2SPCH_max,0.05889026190397318
42,1,0,NP3RISNG_mean,0.05880955727449357
42,1,0,NP3FACXP_max,0.05838142938963955
42,1,0,NP1FATG_max,0.05781282425535785
42,1,0,NP1FATG_std,0.055420776748762356
42,1,0,NP3RISNG_max,0.054814937790635815
42,1,0,NP1FATG_mean,0.0547766982314043
42,1,0,NP3RIGLU_mean,0.05464821705850613
42,1,0,NP3RTCON_min,0.054162915190936085
42,1,0,NP2HWRT_min,0.05368350110920441
42,1,0,NP3POSTR_mean,0.053158311393917426
42,1,0,NP3PSTBL_mean,0.05311657078975283
42,1,0,NP2SPCH_min,0.05088161025199456
42,1,0,NP3FTAPL_max,0.050795923232124805
42,1,0,NP3RIGLU_min,0.050783168835275894
42,1,0,NP1SLPN_mean,0.050716207830157754
42,1,0,NP3GAIT_max,0.04874361149961969
42,1,0,NP3HMOVL_mean,0.0479882913114616
42,1,0,NP3RIGN_std,0.047618291361607605
42,1,0,NP2WALK_min,0.04757691574583589
42,1,0,NP1LTHD_min,0.046801991918516146
42,1,0,NP2TRMR_std,0.04575417256565296
42,1,0,NP3RIGLU_max,0.04530074368044776
42,1,0,NP2TURN_min,0.044526566276325195
42,1,0,NP3RTALU_min,0.04416903615593991
42,1,0,NP1SLPD_min,0.043457099971905486
42,1,0,NP3PRSPL_max,0.043161107578494146
42,1,0,NP3BRADY_std,0.042930395551781006
42,1,0,NP1DPRS_std,0.04291996859353064
42,1,0,NP3RIGRU_mean,0.04276507026431084
42,1,0,NP3FACXP_std,0.042394404880126975
42,1,0,NP2HWRT_mean,0.04224903702750594
42,1,0,NP2DRES_std,0.04223127289228514
42,1,0,NP3HMOVL_max,0.04211439848797569
42,1,0,NP3RISNG_std,0.04211177177860422
42,1,0,NP2DRES_max,0.04171639167497319
42,1,0,NP2HYGN_std,0.040878670946326336
42,1,0,NP3FTAPR_mean,0.0404583687153918
42,1,0,NP3LGAGL_mean,0.040127512386640814
42,1,0,NP3PRSPR_std,0.039842218084761585
42,1,0,NP2SALV_var,0.03977175690068264
42,1,0,NP1LTHD_mean,0.03951145101036679
42,1,0,NP1SLPD_mean,0.039228107004838565
42,1,0,NP1FATG_var,0.03906392030459427
42,1,0,NP2HWRT_max,0.038086582802049136
42,1,0,NP3PRSPR_max,0.03778774352441469
42,1,0,NP3RTARU_min,0.037674781722137285
42,1,0,NP3HMOVR_mean,0.037639121073910785
42,1,0,NP3RTCON_var,0.03740609001910979
42,1,0,NP2TRMR_var,0.03709106053754336
42,1,0,NP3RTALU_mean,0.036905900147763064
42,1,0,NP3GAIT_std,0.03649547775107564
42,1,0,NP2WALK_mean,0.03630222491372696
42,1,0,NP3POSTR_min,0.0360635251478649
42,1,0,NP1SLPN_max,0.035623811703082424
42,1,0,NP3RIGRL_max,0.03556138055694686
