seed,fold,feature,mean_abs_shap
42,1,AGE_AT_VISIT,0.08166891550319824
42,1,NP3BRADY_mean,0.07400201927697109
42,1,NP3RTCON_max,0.06391020345119833
42,1,NP2TRMR_mean,0.05778802254567612
42,1,NP3BRADY_max,0.056256411324508926
42,1,NP2TRMR_max,0.05482515111296076
42,1,NP3BRADY_min,0.05334490706525999
42,1,NP2HOBB_min,0.05310078928270988
42,1,NP3RTCON_std,0.05309114815000459
42,1,NP3PSTBL_mean,0.05185001527939878
42,1,NP3RTARU_max,0.05182237865616142
42,1,NP3PRSPL_mean,0.050980069655044626
42,1,ENRLGBA,0.049786444727074275
42,1,NP3RTCON_mean,0.04940130819360156
42,1,NP3RTARU_mean,0.049135346598271616
42,1,NP3PRSPL_min,0.04830232113843602
42,1,NP2SPCH_mean,0.04766185116690041
42,1,NP3RISNG_mean,0.04738869875182709
42,1,NP3RTARU_var,0.04721184229096449
42,1,NP3RTARU_std,0.045168047869748325
42,1,NP3FACXP_min,0.04464872579487125
42,1,NP3PSTBL_max,0.042773258193951114
42,1,NP3PSTBL_min,0.04245571036158366
42,1,NP1SLPN_min,0.04243273995409623
42,1,NP3FACXP_mean,0.04107215513484714
42,1,NP3RISNG_max,0.04107169013426619
42,1,NP1DPRS_var,0.03983028659347266
42,1,NP3PRSPR_mean,0.03969423699212941
42,1,NP3FTAPR_min,0.03918542008706333
42,1,NP1FATG_std,0.03879484710672842
42,1,NP3RTCON_min,0.038602394890802194
42,1,NP3FACXP_max,0.038111275096644304
42,1,NP2SPCH_max,0.0376742717061447
42,1,NP3RIGRU_min,0.037505070354796735
42,1,NP2HWRT_min,0.036436747559923884
42,1,NP1FATG_max,0.036224732978467664
42,1,NP3RIGLU_min,0.03554914142145046
42,1,NP3GAIT_max,0.035508052361002865
42,1,NP3RIGLU_mean,0.03549295943976381
42,1,NP3BRADY_std,0.035469624658118565
42,1,NP3RISNG_min,0.03425241571218214
42,1,NP2SPCH_min,0.03422780208144859
42,1,NP3HMOVL_mean,0.03406925916911801
42,1,NP3POSTR_mean,0.03403336552616253
42,1,NP3RIGLU_max,0.03401744645028904
42,1,NP3RTALU_min,0.033713998823882506
42,1,NP3FTAPL_max,0.03370121274926089
42,1,NP2WALK_min,0.032906720195110685
42,1,NP1FATG_mean,0.032536660803866566
42,1,NP2TRMR_std,0.032150713865693806
42,1,NP1SLPN_mean,0.03205722044902071
42,1,NP3HMOVL_max,0.03165003767324821
42,1,NP3LGAGL_min,0.03164751531277992
42,1,NP3RISNG_std,0.03149523414414516
42,1,NP1SLPD_min,0.031458315070032904
42,1,NP3PRSPR_max,0.03134740814904858
42,1,NP3RIGN_std,0.031120901243197777
42,1,NP2TURN_min,0.030463674614851093
42,1,NP3PRSPR_std,0.030034967294556108
42,1,NP3RTALU_mean,0.029961580939390126
42,1,NP3PSTBL_std,0.029835592792172377
42,1,NP3FTAPR_mean,0.0296097686068616
42,1,NP1LTHD_min,0.02954117603344331
42,1,NP2SALV_var,0.02913853068702839
42,1,NP2DRES_max,0.028474573670066523
42,1,NP2HYGN_std,0.028117025762603994
42,1,NP3PRSPL_max,0.028006197406882156
42,1,NP2HWRT_max,0.02774044456792348
42,1,NP2HWRT_mean,0.027685402563881082
42,1,NP3RIGRU_mean,0.027626709267235802
42,1,NP3RIGRU_max,0.027617388274407094
42,1,NP3HMOVR_mean,0.027492860700612985
42,1,NP2TRMR_var,0.027488351709925113
42,1,NP3FACXP_std,0.02747397594243663
42,1,NP1FATG_var,0.02741788263868996
42,1,NP3RTARU_min,0.027228077415223834
42,1,NP1DPRS_std,0.026897078992471027
42,1,NP3RIGRL_max,0.026873930489941786
42,1,NP2DRES_std,0.02686796202786592
42,1,NP3BRADY_var,0.026478776299353985
42,1,NP3LGAGL_mean,0.02641126458138138
42,1,NP1LTHD_mean,0.02586741949704052
42,1,NP3RTCON_var,0.02579819696677039
42,1,NP1SLPD_mean,0.02555592643376821
42,1,NP2TURN_mean,0.025167849475183676
42,1,NP3HMOVL_min,0.02493351443007241
42,1,NP3POSTR_min,0.024927313946473073
42,1,NP3TTAPR_max,0.02484908610578371
42,1,NP3PTRMR_max,0.024049067931941906
42,1,NP1DPRS_max,0.023986611604448503
42,1,NP3RTALU_max,0.02396948335457855
42,1,NP1SLPN_max,0.023952704800040074
42,1,NP3LGAGR_mean,0.023932922261109504
42,1,NP3PTRMR_std,0.023751282093686814
42,1,NP2DRES_mean,0.023745362040212034
42,1,NP3GAIT_mean,0.02368451082997719
42,1,NP2WALK_mean,0.023573327660894004
42,1,NP2WALK_max,0.022472895965391572
42,1,NP3GAIT_min,0.022434731541140358
42,1,NP3PSTBL_var,0.02237866842067517
42,1,NP1CNST_var,0.02208890686787428
42,1,NP3GAIT_std,0.021865575014586917
42,1,NP2HOBB_std,0.021617043674564514
42,1,NP3HMOVR_min,0.021474558123621763
42,1,NP2TURN_max,0.021380907924635567
42,1,NP3PRSPR_min,0.02134146815849059
42,1,NP3LGAGL_max,0.02129127542250807
42,1,NP3PTRML_max,0.02106731330169563
42,1,NP3PTRMR_mean,0.020916205483838907
42,1,NP3PTRML_var,0.020916113886025104
42,1,NP3LGAGR_min,0.020642452314053875
42,1,NP2EAT_max,0.020424221580923378
42,1,NP3RIGLL_mean,0.020345916366802302
42,1,NP3RIGLL_max,0.020260434966794395
42,1,NP3PRSPL_std,0.0201931312467614
42,1,NP2TRMR_min,0.020153259707382996
42,1,NP1DPRS_mean,0.02005489129286484
42,1,NP3TTAPR_std,0.01992580551899044
42,1,NP3RIGLU_std,0.01990813702674019
42,1,NP1SLPN_var,0.01978481221661647
42,1,NP3PTRML_std,0.019739349956476387
42,1,NP3RIGRL_std,0.019685332613312345
42,1,NP3RTALL_max,0.019540855346985714
42,1,NP3TTAPL_mean,0.019533388006494793
42,1,NP2SWAL_mean,0.019518105628893005
42,1,NP2FREZ_var,0.019461468218270373
42,1,NP2DRES_min,0.019428527225880825
42,1,NP3PTRMR_var,0.019049414158313113
42,1,ENRLLRRK2,0.019010390232863075
42,1,NP3RIGRL_var,0.01889732654786905
42,1,NP3FTAPL_mean,0.018847664428515903
42,1,NP3RIGRL_mean,0.01866818945697866
42,1,NP3TTAPL_max,0.018493261015233162
42,1,NP3RIGLL_std,0.018369297125516527
42,1,NP3PRSPR_var,0.018317471746780885
42,1,NP3LGAGL_std,0.017983575907903455
42,1,NP1URIN_max,0.017929904099658635
42,1,NP3FTAPL_var,0.017893850355511585
42,1,NP3RIGN_max,0.017504215959645273
42,1,NP2HYGN_max,0.017294487788857223
42,1,NP3RISNG_var,0.01717489723256413
42,1,NP3FTAPR_max,0.016914068564613458
42,1,NP3RIGLL_min,0.016807894051877426
42,1,NP2SPCH_std,0.016668802281114527
42,1,NP2HYGN_var,0.016491292941766076
42,1,NP3RIGN_mean,0.01642203749568205
42,1,NP2HYGN_mean,0.016400282522458516
42,1,NP3FTAPL_std,0.016386508592633887
42,1,NP3FTAPL_min,0.01622781333636478
42,1,NP2HWRT_std,0.01569992610220944
42,1,NP3HMOVR_std,0.015438310357034532
42,1,NP3LGAGR_var,0.01531606817606435
42,1,NP3HMOVR_var,0.015301781879090865
42,1,NP3TTAPR_min,0.015250052710610579
42,1,NP3SPCH_min,0.015113341071353798
42,1,NP3RTALL_std,0.015004361543884685
42,1,NP3HMOVR_max,0.014982634264532163
42,1,NP1COG_var,0.014955378887643301
42,1,NP1COG_max,0.014908991585843996
42,1,NP1PAIN_max,0.01480551069805204
42,1,NP2RISE_mean,0.014769520719644763
42,1,NP3HMOVL_std,0.014740993407913107
42,1,NP3KTRML_mean,0.014696137053525871
42,1,NP2SALV_mean,0.014692765615400496
42,1,NP3FRZGT_std,0.014365916001913864
42,1,NP1SLPD_std,0.014167434217342866
42,1,NP1URIN_min,0.014153400514601983
42,1,NP1HALL_var,0.014115701497358045
42,1,NP2SALV_std,0.014090248057903041
42,1,EDUCYRS,0.014088262495955212
42,1,NP1HALL_max,0.014048254189924874
42,1,NP2FREZ_max,0.014025817284719529
42,1,NP2FREZ_std,0.013755184730001282
42,1,NP1PAIN_std,0.013717590170704029
42,1,NP2FREZ_mean,0.013697138657498376
42,1,NP2DRES_var,0.013683985840126592
42,1,NP3PRSPL_var,0.013402615957227113
42,1,NP2HOBB_mean,0.013186525797303481
42,1,NP3TTAPL_min,0.013062929845377939
42,1,NP3RIGRL_min,0.012906730614162873
42,1,NP2WALK_var,0.012768096812772573
42,1,NP3LGAGR_max,0.01264458591383052
42,1,NP2HOBB_max,0.012504277318527345
42,1,NP1URIN_var,0.012001205937810509
42,1,NP1URIN_mean,0.011978959375604224
42,1,NP2RISE_min,0.011887295325130534
42,1,NP3FRZGT_mean,0.011886676664389834
42,1,NP2RISE_var,0.011613060011329104
42,1,NP3PTRML_min,0.011586593608045771
42,1,NP1LTHD_std,0.011544382526067126
42,1,NP3SPCH_max,0.011523777663064958
42,1,NP3RTARL_max,0.011497072166290895
42,1,NP1COG_std,0.01141997340283071
42,1,NP1HALL_std,0.011401474981427823
42,1,NP2SALV_min,0.011393742615901349
42,1,NP3TTAPL_std,0.011332968490864431
42,1,NP3RIGN_var,0.011152381643377306
42,1,NP2SWAL_std,0.011016067085025397
42,1,NP3RTARL_var,0.011002873945025554
42,1,NP2SWAL_max,0.010946655564145218
42,1,NP3POSTR_max,0.01087814797346521
42,1,NP1COG_mean,0.01080975502643517
42,1,NP3RIGLL_var,0.01076330590213965
42,1,NP3RIGRU_std,0.010605264251584959
42,1,NP2HOBB_var,0.010587216472881938
42,1,NP3FTAPR_std,0.010548064397195364
42,1,NP3KTRMR_mean,0.010502551735977535
42,1,NP2TURN_std,0.010408695626864672
42,1,NP1SLPD_var,0.010297641282151273
42,1,NP1LTHD_max,0.010267828965066369
42,1,NP3RTALL_mean,0.010157479210160988
42,1,NP3TTAPR_mean,0.010124752671398026
42,1,NP3TTAPL_var,0.010044497389151336
42,1,NP3GAIT_var,0.009982882937870155
42,1,NP3FRZGT_max,0.009949296762620703
42,1,NP3RTARL_mean,0.009921647379481206
42,1,NP1FATG_min,0.00990714006494311
42,1,NP1ANXS_var,0.009894785484549353
42,1,NP3SPCH_mean,0.009727282742236493
42,1,NP2RISE_std,0.009670415994706137
42,1,NP3KTRMR_max,0.009653340664721208
42,1,NP3RIGN_min,0.009641882100525708
42,1,NP1CNST_mean,0.009641549326681884
42,1,NP1ANXS_std,0.0096326233412062
42,1,NP3HMOVL_var,0.00953148186451947
42,1,NP1SLPD_max,0.0094285471266251
42,1,NP3KTRMR_min,0.009394902977005811
42,1,NP2EAT_std,0.009318912428858437
42,1,NP1CNST_max,0.009297684417918518
42,1,NP1CNST_min,0.009264365141288809
42,1,NP3FACXP_var,0.009214431252556124
42,1,NP3LGAGR_std,0.009138519667999704
42,1,NP3KTRMR_std,0.008978798161417214
42,1,NP3SPCH_std,0.008972243457745218
42,1,NP2SALV_max,0.008920419402294948
42,1,NP2WALK_std,0.008894445021718721
42,1,NP2RISE_max,0.008858344516685763
42,1,NP3PTRML_mean,0.008771475576813032
42,1,NP1PAIN_mean,0.008759726622402271
42,1,NP2SPCH_var,0.008657426584833821
42,1,NP2HYGN_min,0.008650045929366555
42,1,NP2TURN_var,0.008580756403028479
42,1,NP1PAIN_min,0.008480634309605614
42,1,NP1SLPN_std,0.008439975471393584
42,1,NP1LTHD_var,0.00826697096131388
42,1,NP1CNST_std,0.008257215017997692
42,1,NP3RTALU_var,0.008250371442365428
42,1,NP3RTALJ_std,0.008168455120757746
42,1,NP3RTARL_std,0.008124830598489102
42,1,NP1COG_min,0.007993505894908149
42,1,NP3KTRML_std,0.007957615687212588
42,1,SEX,0.007904699436046039
42,1,NP2FREZ_min,0.007836483809584752
42,1,NP3FRZGT_min,0.007803159857069655
42,1,NP3RTALJ_mean,0.007729005343089806
42,1,NP1HALL_mean,0.007555221871109549
42,1,NP2EAT_mean,0.0073390977535801845
42,1,NP1DPRS_min,0.007242387036509563
42,1,NP3RTALL_var,0.007119779716120303
42,1,NP3RTALJ_var,0.007095335186921275
42,1,NP1URIN_std,0.007088201829779412
42,1,NP2EAT_min,0.007081746355676476
42,1,NP1ANXS_min,0.007058092627394822
42,1,NP3POSTR_var,0.006692465188177602
42,1,NP2SWAL_min,0.00650588484584412
42,1,NP1PAIN_var,0.0064703333021520195
42,1,NP3KTRML_min,0.006463895645522491
42,1,NP3KTRML_max,0.006410121015434589
42,1,NP3FTAPR_var,0.0064079320496588195
42,1,NP1DDS_var,0.006344484241343859
42,1,NP1APAT_min,0.006304770400649332
42,1,NP3LGAGL_var,0.006136175299898509
42,1,RAWHITE,0.006030466131303623
42,1,NP3FRZGT_var,0.005829139223417909
42,1,NP3SPCH_var,0.005753842114856306
42,1,NP1APAT_var,0.005676638347898992
42,1,NP3RTALU_std,0.005593000233442534
42,1,NP3KTRML_var,0.005535997418322039
42,1,NP3KTRMR_var,0.005503653424932295
42,1,NP1DDS_mean,0.005169763641438411
42,1,NP1APAT_max,0.0050155235217994535
42,1,NP3PTRMR_min,0.0050055404104619354
42,1,NP1APAT_std,0.004998538528915652
42,1,NP3POSTR_std,0.004806628009735339
42,1,NP2HWRT_var,0.004700661602841789
42,1,NP1DDS_std,0.004539419146683532
42,1,NP3RIGRU_var,0.004477068216534864
42,1,NP3TTAPR_var,0.004429224619169416
42,1,NP1HALL_min,0.004385511746329326
42,1,NP1ANXS_max,0.004383178964740024
42,1,NP1ANXS_mean,0.004346787368198144
42,1,NP3RIGLU_var,0.004136757750370063
42,1,NP2EAT_var,0.004095578288248164
42,1,NP3RTALJ_max,0.0036628662976365923
42,1,NP1DDS_max,0.003181044805887407
42,1,NP3RTALL_min,0.0029998981519217256
42,1,NP1APAT_mean,0.0026649223976063395
42,1,NP3RTARL_min,0.0024019075374327585
42,1,NP2SWAL_var,0.002384697844468148
42,1,NP3RTALJ_min,0.001373602326860809
42,1,NP1DDS_min,0.0
