epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1
1,0.35125190684118784,0.20325780982101285,0.918918918918919,0.9220563847429519,0.9230769230769231
2,0.18657439327924638,0.17244153187887087,0.9324324324324325,0.9356919108162889,0.9358974358974359
3,0.13992493559379834,0.16973702040677136,0.9324324324324325,0.9356919108162889,0.9358974358974359
4,0.11646121604418433,0.191960841971072,0.9324324324324325,0.9356919108162889,0.9358974358974359
5,0.09845369032307251,0.18086499635230852,0.9391891891891891,0.9431545973834531,0.9419354838709677
6,0.0810530193250727,0.19109486634968906,0.9391891891891891,0.9431545973834531,0.9419354838709677
7,0.057821179475836655,0.2413882850480543,0.9391891891891891,0.9418647503224618,0.9426751592356688
8,0.06209819200385765,0.21989649596995348,0.9324324324324325,0.9344020637552976,0.9367088607594937
9,0.04214000073890831,0.2169754781659592,0.9391891891891891,0.9418647503224618,0.9426751592356688
10,0.026221485821077146,0.2506715213546429,0.9324324324324325,0.9344020637552976,0.9367088607594937
11,0.016246794952658582,0.3034809056584522,0.9391891891891891,0.9431545973834531,0.9419354838709677
12,0.014946408388897072,0.2812652640183129,0.9391891891891891,0.9418647503224618,0.9426751592356688
13,0.01860465404319552,0.2945918350801426,0.9459459459459459,0.9493274368896258,0.9487179487179487
