epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1
1,0.3755102956271547,0.21116309120969953,0.9119496855345912,0.9165339280025486,0.9135802469135802
2,0.1894338656539523,0.21007573360916953,0.9182389937106918,0.9213125199107997,0.9212121212121213
3,0.1594323345174001,0.2315383159889365,0.89937106918239,0.9028352978655623,0.9024390243902439
4,0.12166675259982507,0.2764702647362115,0.89937106918239,0.9017999362854412,0.9036144578313253
5,0.11632777641373357,0.2999368658605612,0.89937106918239,0.9017999362854412,0.9036144578313253
6,0.08965627961814052,0.3331351164002089,0.8805031446540881,0.8802166294998407,0.8888888888888888
7,0.0899838695610602,0.36645001266737404,0.8679245283018868,0.8675533609429755,0.8771929824561403
8,0.06692527329006533,0.3967886726436375,0.8930817610062893,0.894950621216948,0.8982035928143712
9,0.05399290721086184,0.4494045880980462,0.8867924528301887,0.8881013061484548,0.8928571428571429
10,0.057521742212725435,0.49129715318199974,0.8616352201257862,0.8617394074546034,0.8705882352941177
11,0.045647400089605585,0.49996849988241615,0.8679245283018868,0.8685887225230965,0.8757396449704142
12,0.031261579903194635,0.49243680814152246,0.8805031446540881,0.8822873526600827,0.8862275449101796
