epoch,train_loss,val_loss,val_acc,val_f1,val_balanced_acc
1,0.40311963997177175,0.11986418672510095,0.972972972972973,0.9746835443037974,0.9753086419753086
2,0.20410719091022336,0.08903981906336707,0.972972972972973,0.9746835443037974,0.9753086419753086
3,0.15994868709428892,0.08221221876305503,0.9797297297297297,0.9811320754716981,0.9814814814814814
4,0.1381047140001445,0.0820688299230627,0.972972972972973,0.9746835443037974,0.9753086419753086
5,0.12659234500716668,0.08203097201279692,0.972972972972973,0.9746835443037974,0.9753086419753086
6,0.12036320238651053,0.08178056847002055,0.972972972972973,0.9753086419753086,0.972728947853326
7,0.0957595812458847,0.08237765850247564,0.972972972972973,0.975,0.9740187949143173
8,0.08508287226730907,0.08686196542269475,0.972972972972973,0.975,0.9740187949143173
9,0.06815105777334522,0.09718183151169403,0.9594594594594594,0.9629629629629629,0.9590934217799889
10,0.06691343266818975,0.11624473152128426,0.9459459459459459,0.9512195121951219,0.9441680486456605
11,0.045916680520324896,0.10541572738942262,0.9527027027027027,0.9570552147239264,0.9516307352128248
12,0.03750831348746008,0.11651003821375402,0.9594594594594594,0.9629629629629629,0.9590934217799889
13,0.02675378429734878,0.14910636982578482,0.9594594594594594,0.9629629629629629,0.9590934217799889
14,0.02213263046193075,0.14181224941401868,0.9459459459459459,0.9512195121951219,0.9441680486456605
15,0.027792180245342024,0.1714645406432651,0.9527027027027027,0.9570552147239264,0.9516307352128248
16,0.024714937351795065,0.14131239693410494,0.9527027027027027,0.9570552147239264,0.9516307352128248
