epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1
1,0.36143945318621556,0.25120798820579376,0.8986486486486487,0.9022480191634421,0.9032258064516129
2,0.18881757577528824,0.23353592125145164,0.9256756756756757,0.9282292242491248,0.9299363057324841
3,0.15751889096321287,0.2364666671366305,0.9256756756756757,0.9269393771881334,0.9308176100628931
4,0.1351824808815444,0.2700758630762229,0.9256756756756757,0.9282292242491248,0.9299363057324841
5,0.10827993634282737,0.27093572713233327,0.9054054054054054,0.9032614704256495,0.9146341463414634
6,0.09067078941577189,0.28936262408623825,0.9121621621621622,0.9107241569928137,0.9202453987730062
7,0.07725658381005397,0.3345347475763914,0.8918918918918919,0.8883360972913212,0.9036144578313253
8,0.06244831156564524,0.3576618358492851,0.9054054054054054,0.9032614704256495,0.9146341463414634
9,0.05774918916584874,0.37118455354829094,0.9121621621621622,0.9107241569928137,0.9202453987730062
10,0.038218644674162604,0.418444793369319,0.9054054054054054,0.9032614704256495,0.9146341463414634
11,0.041292845831579855,0.4798284342160096,0.8648648648648649,0.8571955039616731,0.8837209302325582
12,0.0377881295909803,0.4483659013703063,0.9121621621621622,0.9107241569928137,0.9202453987730062
