epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1
1,0.3708226312253926,0.20501209312194102,0.918918918918919,0.9220563847429519,0.9230769230769231
2,0.19339503005549713,0.1751482601504068,0.9324324324324325,0.9356919108162889,0.9358974358974359
3,0.16676522922274228,0.1734530158542298,0.9324324324324325,0.9356919108162889,0.9358974358974359
4,0.13815848393416083,0.17608627883365024,0.9391891891891891,0.9418647503224618,0.9426751592356688
5,0.1093118167356462,0.1974731668376842,0.9324324324324325,0.9356919108162889,0.9358974358974359
6,0.10449777913556711,0.18154995659416592,0.9391891891891891,0.9418647503224618,0.9426751592356688
7,0.078488271582771,0.19308423331460436,0.9324324324324325,0.9344020637552976,0.9367088607594937
8,0.07356936216505396,0.18723842375785918,0.9391891891891891,0.9418647503224618,0.9426751592356688
9,0.05818560126086546,0.18709148344508297,0.9391891891891891,0.9405749032614704,0.9433962264150944
10,0.05331135348643403,0.19450628027521275,0.9459459459459459,0.9467477427676432,0.95
11,0.028318468449838662,0.23442620158233252,0.9391891891891891,0.9418647503224618,0.9426751592356688
12,0.0389385136981759,0.24867443989559607,0.9391891891891891,0.9392850562004791,0.9440993788819876
13,0.021339064901317092,0.30775516982995776,0.918918918918919,0.9181868435599778,0.9259259259259259
