epoch,train_loss,val_loss,val_acc,val_f1,val_balanced_acc
1,0.5297660368519861,0.31256012135260813,0.8986486486486487,0.9056603773584906,0.8996683250414593
2,0.28930378161572123,0.20556641309647947,0.918918918918919,0.922077922077922,0.9233462318039433
3,0.21997436327306,0.18637108903478933,0.9324324324324325,0.9358974358974359,0.9356919108162889
4,0.19375922269112356,0.1777270508779062,0.9324324324324325,0.9358974358974359,0.9356919108162889
5,0.17627794124387405,0.17723220798212128,0.9324324324324325,0.9358974358974359,0.9356919108162889
6,0.15675640871395935,0.1823821862203044,0.9324324324324325,0.9358974358974359,0.9356919108162889
7,0.15817561629857566,0.1894256520915676,0.9256756756756757,0.9299363057324841,0.9282292242491248
8,0.1393700246321591,0.18604413138048068,0.9324324324324325,0.9367088607594937,0.9344020637552976
9,0.13868508241265207,0.18845647633881182,0.9256756756756757,0.9299363057324841,0.9282292242491248
10,0.12530875346950582,0.18660995928016869,0.9256756756756757,0.9299363057324841,0.9282292242491248
11,0.12170468014035676,0.19291210703149037,0.9256756756756757,0.9299363057324841,0.9282292242491248
12,0.11626962421310914,0.2035077700542437,0.9324324324324325,0.9367088607594937,0.9344020637552976
13,0.10181398901182252,0.20439541367562236,0.9324324324324325,0.9367088607594937,0.9344020637552976
14,0.09937673809661253,0.1995698411672099,0.9324324324324325,0.9375,0.9331122166943062
15,0.09311780320933542,0.21082773915416486,0.9391891891891891,0.9440993788819876,0.9392850562004791
