epoch,train_loss,val_loss,val_acc,val_f1,val_balanced_acc
1,0.3707085390751426,0.23352478031773824,0.918918918918919,0.922077922077922,0.9233462318039433
2,0.1900736923153336,0.22437968210795442,0.8986486486486487,0.9019607843137255,0.9035378662244333
3,0.15839898571170666,0.22536337400811748,0.9121621621621622,0.9171974522292994,0.9145936981757877
4,0.13465990689960686,0.2499447891337646,0.8986486486486487,0.9044585987261147,0.9009581721024507
5,0.10654008997654593,0.2853223956315904,0.8986486486486487,0.9044585987261147,0.9009581721024507
6,0.0812836824853376,0.3386091988634419,0.8851351351351351,0.8957055214723927,0.8834531048461396
7,0.0662739522239143,0.3481886382843997,0.8986486486486487,0.9056603773584906,0.8996683250414593
8,0.06574754079023527,0.43834742500975327,0.8716216216216216,0.8848484848484849,0.8685277317118113
9,0.05436519510741975,0.4394261657788947,0.9054054054054054,0.9113924050632911,0.9071310116086235
10,0.053720954352536716,0.4275460260341296,0.8986486486486487,0.9056603773584906,0.8996683250414593
11,0.03800770575558213,0.4484209972811309,0.9054054054054054,0.9113924050632911,0.9071310116086235
12,0.037203495011576826,0.4661335578893085,0.8986486486486487,0.9044585987261147,0.9009581721024507
