epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1
1,0.2837517046545808,0.18915137628445755,0.9324324324324325,0.9356919108162889,0.9358974358974359
2,0.15320113452302442,0.19321574069358208,0.9459459459459459,0.9480375898286346,0.9493670886075949
3,0.12216517517997606,0.18959436464954066,0.9324324324324325,0.9356919108162889,0.9358974358974359
4,0.09377332326226137,0.25341697619925885,0.9324324324324325,0.9356919108162889,0.9358974358974359
5,0.08598677690669491,0.20673994941485896,0.9391891891891891,0.9418647503224618,0.9426751592356688
6,0.04941425599610886,0.21647492426799964,0.9527027027027027,0.9555002763957987,0.9554140127388535
7,0.031501035105336354,0.2609444752121596,0.9391891891891891,0.9418647503224618,0.9426751592356688
8,0.02163638687862486,0.2993543578336972,0.918918918918919,0.9168969964989866,0.926829268292683
9,0.03295512341050985,0.44070681424912167,0.9054054054054054,0.9045513174866409,0.9135802469135802
10,0.014683586043444136,0.43767299746694927,0.9256756756756757,0.9269393771881334,0.9308176100628931
11,0.029306887669057737,0.5060226047597196,0.9324324324324325,0.9331122166943062,0.9375
