epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1_macro,val_f1_weighted,val_recall_0,val_recall_1,val_recall_2
1,1.4134276360273361,1.1309396339499431,0.391304347826087,0.4166666666666667,0.3006535947712418,0.2847399829497016,0.0,0.25,1.0
2,0.9979741498827934,0.7708110083704409,0.5652173913043478,0.5476190476190476,0.5158730158730159,0.527432712215321,0.625,0.875,0.14285714285714285
3,0.8402626365423203,0.7370788688245027,0.6086956521739131,0.5892857142857143,0.5562169312169312,0.5707384403036577,0.875,0.75,0.14285714285714285
4,0.8209954276680946,0.7254354901935743,0.6521739130434783,0.6369047619047619,0.625,0.6347826086956523,0.875,0.75,0.2857142857142857
5,0.7764519788324833,0.7753618877866993,0.6956521739130435,0.7083333333333334,0.6584928229665072,0.6550863324318703,0.875,0.25,1.0
6,0.828680507838726,0.7952921831089518,0.6956521739130435,0.7083333333333334,0.6584928229665072,0.6550863324318703,0.875,0.25,1.0
7,0.7765666618943214,0.8373810959898907,0.6956521739130435,0.7083333333333334,0.6584928229665072,0.6550863324318703,0.875,0.25,1.0
8,0.785470500588417,0.6924513863480609,0.6086956521739131,0.5833333333333334,0.4945652173913044,0.5160680529300568,0.875,0.875,0.0
9,0.6711753644049168,0.6953256441199261,0.6521739130434783,0.6309523809523809,0.587121212121212,0.6017786561264822,0.875,0.875,0.14285714285714285
10,0.6790038570761681,0.6876552752826525,0.6521739130434783,0.6309523809523809,0.587121212121212,0.6017786561264822,0.875,0.875,0.14285714285714285
11,0.6526852808892727,0.6985783317814702,0.6521739130434783,0.6369047619047619,0.625,0.6347826086956523,0.875,0.75,0.2857142857142857
12,0.6003650538623333,0.7205041465551957,0.5652173913043478,0.5595238095238095,0.5595238095238095,0.5652173913043478,0.875,0.375,0.42857142857142855
13,0.6754806861281395,0.7408082174218219,0.6521739130434783,0.6607142857142857,0.625,0.6231884057971014,0.875,0.25,0.8571428571428571
14,0.6953944303095341,0.7150971423024717,0.5652173913043478,0.5595238095238095,0.5595238095238095,0.5652173913043478,0.875,0.375,0.42857142857142855
15,0.6560697257518768,0.6953529300897018,0.6086956521739131,0.5952380952380952,0.5883173843700159,0.5980861244019138,0.875,0.625,0.2857142857142857
16,0.6862974427640438,0.701504111289978,0.5652173913043478,0.5535714285714285,0.5509259259259259,0.5603864734299517,0.875,0.5,0.2857142857142857
17,0.6989149004220963,0.7074699997901917,0.5217391304347826,0.5119047619047619,0.5118778280542987,0.5207554593743852,0.875,0.375,0.2857142857142857
18,0.6720648184418678,0.6918810709663059,0.5652173913043478,0.5535714285714285,0.5509259259259259,0.5603864734299517,0.875,0.5,0.2857142857142857
19,0.6908571496605873,0.7371037084123363,0.6956521739130435,0.7023809523809524,0.6808069381598795,0.6797167027346056,0.875,0.375,0.8571428571428571
20,0.6631950438022614,0.7567681411038274,0.6956521739130435,0.7083333333333334,0.6584928229665072,0.6550863324318703,0.875,0.25,1.0
