,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7729 ± 0.0260,0.6353 ± 0.0454,0.6365 ± 0.0443,0.6354 ± 0.0446,0.7601 ± 0.0290,0.7752 ± 0.0293,0.7729 ± 0.0260,0.7737 ± 0.0271,0.8255 ± 0.0212,0.7517 ± 0.0096,0.6121 ± 0.0181,0.6120 ± 0.0191,0.6113 ± 0.0180,0.7429 ± 0.0108,0.7604 ± 0.0097,0.7517 ± 0.0096,0.7557 ± 0.0083,0.8106 ± 0.0064
random_forest,0.8604 ± 0.0078,0.7085 ± 0.1354,0.6503 ± 0.0077,0.6213 ± 0.0138,0.8855 ± 0.0117,0.8119 ± 0.0463,0.8604 ± 0.0078,0.8149 ± 0.0079,0.9378 ± 0.0077,0.8579 ± 0.0051,0.7837 ± 0.1136,0.6472 ± 0.0059,0.6190 ± 0.0102,0.8886 ± 0.0092,0.8346 ± 0.0379,0.8579 ± 0.0051,0.8129 ± 0.0054,0.9380 ± 0.0049
extra_trees,0.8568 ± 0.0076,0.6394 ± 0.1385,0.6433 ± 0.0060,0.6091 ± 0.0088,0.8875 ± 0.0089,0.7868 ± 0.0441,0.8568 ± 0.0076,0.8090 ± 0.0074,0.9382 ± 0.0071,0.8536 ± 0.0063,0.6747 ± 0.1046,0.6427 ± 0.0078,0.6128 ± 0.0130,0.8912 ± 0.0060,0.7974 ± 0.0366,0.8536 ± 0.0063,0.8086 ± 0.0074,0.9386 ± 0.0035
xgboost,0.8502 ± 0.0104,0.7159 ± 0.0518,0.6635 ± 0.0162,0.6563 ± 0.0243,0.8906 ± 0.0128,0.8154 ± 0.0183,0.8502 ± 0.0104,0.8204 ± 0.0117,0.9387 ± 0.0069,0.8492 ± 0.0079,0.7111 ± 0.0356,0.6634 ± 0.0130,0.6582 ± 0.0186,0.8819 ± 0.0081,0.8136 ± 0.0148,0.8492 ± 0.0079,0.8208 ± 0.0095,0.9325 ± 0.0044
adaboost,0.8267 ± 0.0192,0.6726 ± 0.0288,0.6618 ± 0.0185,0.6597 ± 0.0237,0.8518 ± 0.0154,0.8022 ± 0.0149,0.8267 ± 0.0192,0.8112 ± 0.0146,0.9215 ± 0.0061,0.8127 ± 0.0086,0.6537 ± 0.0166,0.6517 ± 0.0130,0.6507 ± 0.0149,0.8405 ± 0.0103,0.7941 ± 0.0094,0.8127 ± 0.0086,0.8025 ± 0.0084,0.9148 ± 0.0060
svm,0.8571 ± 0.0108,0.6060 ± 0.1033,0.6428 ± 0.0079,0.6071 ± 0.0086,0.8630 ± 0.0122,0.7756 ± 0.0331,0.8571 ± 0.0108,0.8085 ± 0.0100,0.9252 ± 0.0071,0.8478 ± 0.0037,0.6667 ± 0.1174,0.6365 ± 0.0048,0.6043 ± 0.0085,0.8663 ± 0.0073,0.7906 ± 0.0391,0.8478 ± 0.0037,0.8017 ± 0.0046,0.9245 ± 0.0038
logistic_regression,0.7557 ± 0.0159,0.6314 ± 0.0274,0.6311 ± 0.0333,0.6283 ± 0.0291,0.8156 ± 0.0166,0.7793 ± 0.0140,0.7557 ± 0.0159,0.7656 ± 0.0130,0.8843 ± 0.0064,0.7531 ± 0.0140,0.6227 ± 0.0166,0.6203 ± 0.0193,0.6203 ± 0.0179,0.8124 ± 0.0163,0.7721 ± 0.0117,0.7531 ± 0.0140,0.7620 ± 0.0123,0.8823 ± 0.0093
knn,0.7601 ± 0.0268,0.6056 ± 0.0496,0.5906 ± 0.0321,0.5791 ± 0.0394,0.8141 ± 0.0194,0.7416 ± 0.0291,0.7601 ± 0.0268,0.7337 ± 0.0306,0.8807 ± 0.0159,0.7575 ± 0.0123,0.5968 ± 0.0236,0.5849 ± 0.0110,0.5730 ± 0.0142,0.8073 ± 0.0076,0.7389 ± 0.0114,0.7575 ± 0.0123,0.7312 ± 0.0103,0.8738 ± 0.0040
gaussian_nb,0.7011 ± 0.0570,0.6567 ± 0.0302,0.6400 ± 0.0493,0.6129 ± 0.0494,0.8350 ± 0.0231,0.8119 ± 0.0247,0.7011 ± 0.0570,0.7284 ± 0.0496,0.8998 ± 0.0151,0.6698 ± 0.0414,0.6339 ± 0.0113,0.6105 ± 0.0220,0.5844 ± 0.0310,0.8190 ± 0.0110,0.7919 ± 0.0098,0.6698 ± 0.0414,0.7019 ± 0.0395,0.8877 ± 0.0060
