,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7722 ± 0.0235,0.6416 ± 0.0296,0.6435 ± 0.0346,0.6411 ± 0.0307,0.7569 ± 0.0240,0.7792 ± 0.0237,0.7722 ± 0.0235,0.7747 ± 0.0226,0.8221 ± 0.0200,0.7679 ± 0.0107,0.6313 ± 0.0141,0.6317 ± 0.0150,0.6312 ± 0.0145,0.7463 ± 0.0098,0.7741 ± 0.0101,0.7679 ± 0.0107,0.7707 ± 0.0101,0.8170 ± 0.0089
random_forest,0.8568 ± 0.0113,0.7703 ± 0.1027,0.6567 ± 0.0149,0.6391 ± 0.0243,0.8887 ± 0.0121,0.8302 ± 0.0373,0.8568 ± 0.0113,0.8171 ± 0.0131,0.9390 ± 0.0075,0.8533 ± 0.0073,0.7539 ± 0.0953,0.6515 ± 0.0124,0.6329 ± 0.0207,0.8847 ± 0.0046,0.8229 ± 0.0343,0.8533 ± 0.0073,0.8137 ± 0.0101,0.9360 ± 0.0027
extra_trees,0.8582 ± 0.0118,0.7582 ± 0.0930,0.6612 ± 0.0125,0.6471 ± 0.0206,0.8922 ± 0.0120,0.8286 ± 0.0302,0.8582 ± 0.0118,0.8210 ± 0.0107,0.9404 ± 0.0070,0.8517 ± 0.0042,0.7386 ± 0.0350,0.6493 ± 0.0078,0.6295 ± 0.0143,0.8898 ± 0.0075,0.8177 ± 0.0126,0.8517 ± 0.0042,0.8120 ± 0.0059,0.9379 ± 0.0038
xgboost,0.8451 ± 0.0108,0.6965 ± 0.0584,0.6647 ± 0.0243,0.6597 ± 0.0361,0.8661 ± 0.0188,0.8086 ± 0.0218,0.8451 ± 0.0108,0.8187 ± 0.0143,0.9252 ± 0.0105,0.8423 ± 0.0104,0.7024 ± 0.0352,0.6659 ± 0.0138,0.6648 ± 0.0181,0.8600 ± 0.0075,0.8108 ± 0.0141,0.8423 ± 0.0104,0.8194 ± 0.0095,0.9226 ± 0.0047
adaboost,0.8183 ± 0.0244,0.6408 ± 0.0457,0.6371 ± 0.0223,0.6280 ± 0.0271,0.8357 ± 0.0222,0.7826 ± 0.0205,0.8183 ± 0.0244,0.7958 ± 0.0178,0.9128 ± 0.0056,0.8097 ± 0.0095,0.6408 ± 0.0202,0.6390 ± 0.0139,0.6357 ± 0.0167,0.8313 ± 0.0111,0.7829 ± 0.0105,0.8097 ± 0.0095,0.7946 ± 0.0092,0.9104 ± 0.0044
svm,0.8538 ± 0.0095,0.5868 ± 0.0542,0.6403 ± 0.0079,0.6046 ± 0.0099,0.8675 ± 0.0137,0.7668 ± 0.0208,0.8538 ± 0.0095,0.8052 ± 0.0095,0.9286 ± 0.0073,0.8497 ± 0.0040,0.6530 ± 0.0979,0.6382 ± 0.0055,0.6064 ± 0.0099,0.8655 ± 0.0098,0.7868 ± 0.0337,0.8497 ± 0.0040,0.8036 ± 0.0054,0.9251 ± 0.0054
logistic_regression,0.7546 ± 0.0401,0.6440 ± 0.0367,0.6403 ± 0.0449,0.6374 ± 0.0414,0.8086 ± 0.0194,0.7892 ± 0.0267,0.7546 ± 0.0401,0.7690 ± 0.0325,0.8791 ± 0.0142,0.7525 ± 0.0123,0.6343 ± 0.0123,0.6330 ± 0.0145,0.6308 ± 0.0132,0.8024 ± 0.0131,0.7809 ± 0.0105,0.7525 ± 0.0123,0.7653 ± 0.0103,0.8766 ± 0.0085
knn,0.7864 ± 0.0211,0.6187 ± 0.0457,0.6071 ± 0.0210,0.5946 ± 0.0258,0.8228 ± 0.0186,0.7547 ± 0.0218,0.7864 ± 0.0211,0.7579 ± 0.0208,0.8896 ± 0.0158,0.7844 ± 0.0072,0.6236 ± 0.0384,0.6078 ± 0.0150,0.5974 ± 0.0215,0.8213 ± 0.0175,0.7546 ± 0.0155,0.7844 ± 0.0072,0.7568 ± 0.0091,0.8871 ± 0.0098
gaussian_nb,0.6857 ± 0.0650,0.6582 ± 0.0314,0.6318 ± 0.0546,0.5985 ± 0.0579,0.8469 ± 0.0227,0.8162 ± 0.0260,0.6857 ± 0.0650,0.7110 ± 0.0606,0.9096 ± 0.0133,0.6667 ± 0.0458,0.6451 ± 0.0088,0.6178 ± 0.0220,0.5825 ± 0.0357,0.8366 ± 0.0106,0.8047 ± 0.0072,0.6667 ± 0.0458,0.6954 ± 0.0453,0.9006 ± 0.0052
