epoch,train_loss,val_loss,val_acc,val_f1,val_balanced_acc
1,0.4924988706369658,0.30510936033081365,0.8986486486486487,0.9056603773584906,0.8996683250414593
2,0.21086365437588175,0.23484607765803467,0.9054054054054054,0.9125,0.9058411645476322
3,0.12808892818016782,0.24093506354335192,0.8851351351351351,0.8944099378881988,0.884742951907131
4,0.07569670725009732,0.2805920762790216,0.8851351351351351,0.8957055214723927,0.8834531048461396
5,0.0454925419259313,0.3251552579270021,0.8716216216216216,0.8834355828220859,0.8698175787728026
6,0.02808179915253375,0.3201176137034152,0.8783783783783784,0.8902439024390244,0.8759904182789755
7,0.016987228536399435,0.36851794652741504,0.8851351351351351,0.896969696969697,0.8821632577851484
8,0.009090354722748334,0.3946445521307052,0.8783783783783784,0.8888888888888888,0.8772802653399667
9,0.00529481507082646,0.42088383365881854,0.8716216216216216,0.8834355828220859,0.8698175787728026
10,0.0035838628466228475,0.4362100717089315,0.8716216216216216,0.8834355828220859,0.8698175787728026
11,0.00319164758194175,0.44157516270265534,0.8716216216216216,0.8834355828220859,0.8698175787728026
12,0.0017712088671475146,0.4445970116019551,0.8783783783783784,0.8888888888888888,0.8772802653399667
13,0.0023968232287458974,0.44968962199542345,0.8783783783783784,0.8888888888888888,0.8772802653399667
14,0.0015070433480621039,0.4897736209410092,0.8716216216216216,0.8848484848484849,0.8685277317118113
15,0.0010128130820088994,0.4984610669733327,0.8783783783783784,0.8888888888888888,0.8772802653399667
16,0.0010071453446446842,0.5003698544562606,0.8783783783783784,0.8888888888888888,0.8772802653399667
17,0.0007575540231128626,0.5083574450998001,0.8783783783783784,0.8888888888888888,0.8772802653399667
