epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1
1,0.35971048826639923,0.29212689969190364,0.8789808917197452,0.8839869281045751,0.8805031446540881
2,0.17777670160577627,0.28159539145269213,0.9044585987261147,0.909640522875817,0.9056603773584906
3,0.1444978324824163,0.2859244589593,0.910828025477707,0.9155228758169934,0.9125
4,0.12618968883333237,0.3266219861188512,0.8980891719745223,0.9037581699346405,0.8987341772151899
5,0.11150124186629123,0.3457290852905079,0.8980891719745223,0.9037581699346405,0.8987341772151899
6,0.10240977682090444,0.37729712770243357,0.8853503184713376,0.8909313725490196,0.8860759493670886
7,0.08575004998719293,0.3863365029453472,0.89171974522293,0.897875816993464,0.89171974522293
8,0.07853848842437568,0.3814747371491353,0.8789808917197452,0.8818627450980392,0.8834355828220859
9,0.06047949062190962,0.39955668312728787,0.8853503184713376,0.8888071895424836,0.8888888888888888
10,0.05980697496121295,0.4351329142880288,0.8789808917197452,0.8829248366013072,0.8819875776397516
11,0.05216398285300823,0.45300567510781015,0.8726114649681529,0.8749183006535948,0.8780487804878049
12,0.04600473002416249,0.4941004714009109,0.8662420382165605,0.8679738562091504,0.8727272727272727
