,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7139 ± 0.0176,0.5220 ± 0.0464,0.5163 ± 0.0369,0.5139 ± 0.0343,0.7054 ± 0.0202,0.7253 ± 0.0205,0.7139 ± 0.0176,0.7171 ± 0.0175,0.7890 ± 0.0132,0.7082 ± 0.0164,0.5112 ± 0.0251,0.5076 ± 0.0228,0.5081 ± 0.0227,0.6995 ± 0.0132,0.7130 ± 0.0145,0.7082 ± 0.0164,0.7102 ± 0.0150,0.7828 ± 0.0116
random_forest,0.8330 ± 0.0083,0.5922 ± 0.1683,0.4959 ± 0.0187,0.4756 ± 0.0344,0.8939 ± 0.0108,0.7746 ± 0.0469,0.8330 ± 0.0083,0.7788 ± 0.0094,0.9274 ± 0.0075,0.8215 ± 0.0070,0.6742 ± 0.1518,0.4897 ± 0.0152,0.4693 ± 0.0258,0.8924 ± 0.0073,0.7865 ± 0.0438,0.8215 ± 0.0070,0.7673 ± 0.0084,0.9240 ± 0.0048
extra_trees,0.8326 ± 0.0104,0.6583 ± 0.1702,0.4991 ± 0.0176,0.4814 ± 0.0313,0.8956 ± 0.0127,0.7945 ± 0.0587,0.8326 ± 0.0104,0.7786 ± 0.0106,0.9289 ± 0.0078,0.8225 ± 0.0075,0.7288 ± 0.2023,0.4955 ± 0.0172,0.4788 ± 0.0287,0.8909 ± 0.0085,0.7868 ± 0.0656,0.8225 ± 0.0075,0.7678 ± 0.0095,0.9234 ± 0.0038
xgboost,0.8147 ± 0.0168,0.5932 ± 0.1205,0.5182 ± 0.0380,0.5217 ± 0.0550,0.8851 ± 0.0156,0.7659 ± 0.0267,0.8147 ± 0.0168,0.7809 ± 0.0191,0.9243 ± 0.0083,0.8110 ± 0.0055,0.6527 ± 0.0743,0.5249 ± 0.0228,0.5341 ± 0.0334,0.8743 ± 0.0098,0.7708 ± 0.0086,0.8110 ± 0.0055,0.7785 ± 0.0058,0.9153 ± 0.0061
adaboost,0.7952 ± 0.0147,0.6147 ± 0.0597,0.5752 ± 0.0465,0.5792 ± 0.0445,0.8609 ± 0.0169,0.7595 ± 0.0215,0.7952 ± 0.0147,0.7725 ± 0.0163,0.9002 ± 0.0108,0.7816 ± 0.0147,0.5978 ± 0.0517,0.5476 ± 0.0312,0.5584 ± 0.0344,0.8462 ± 0.0197,0.7491 ± 0.0117,0.7816 ± 0.0147,0.7614 ± 0.0115,0.8913 ± 0.0089
svm,0.8304 ± 0.0108,0.4150 ± 0.0054,0.4798 ± 0.0064,0.4450 ± 0.0059,0.8978 ± 0.0085,0.7189 ± 0.0093,0.8304 ± 0.0108,0.7705 ± 0.0099,0.9279 ± 0.0076,0.8222 ± 0.0055,0.4363 ± 0.0800,0.4772 ± 0.0060,0.4436 ± 0.0096,0.8883 ± 0.0051,0.7144 ± 0.0116,0.8222 ± 0.0055,0.7628 ± 0.0056,0.9208 ± 0.0039
logistic_regression,0.7597 ± 0.0124,0.5987 ± 0.0351,0.6345 ± 0.0493,0.6082 ± 0.0387,0.8731 ± 0.0141,0.7802 ± 0.0153,0.7597 ± 0.0124,0.7650 ± 0.0123,0.9094 ± 0.0104,0.7558 ± 0.0146,0.5955 ± 0.0342,0.6105 ± 0.0351,0.6003 ± 0.0349,0.8570 ± 0.0105,0.7733 ± 0.0132,0.7558 ± 0.0146,0.7623 ± 0.0141,0.9001 ± 0.0063
knn,0.6670 ± 0.0161,0.5255 ± 0.1313,0.4138 ± 0.0255,0.4110 ± 0.0398,0.7543 ± 0.0163,0.6737 ± 0.0200,0.6670 ± 0.0161,0.6275 ± 0.0186,0.8257 ± 0.0100,0.6689 ± 0.0126,0.6488 ± 0.0852,0.4230 ± 0.0183,0.4257 ± 0.0289,0.7452 ± 0.0154,0.6826 ± 0.0177,0.6689 ± 0.0126,0.6300 ± 0.0144,0.8184 ± 0.0070
gaussian_nb,0.6652 ± 0.0619,0.5427 ± 0.0291,0.6145 ± 0.0464,0.5286 ± 0.0488,0.8353 ± 0.0253,0.7683 ± 0.0149,0.6652 ± 0.0619,0.6853 ± 0.0588,0.8925 ± 0.0078,0.6447 ± 0.0502,0.5191 ± 0.0164,0.5786 ± 0.0306,0.5001 ± 0.0231,0.8053 ± 0.0278,0.7567 ± 0.0127,0.6447 ± 0.0502,0.6683 ± 0.0507,0.8797 ± 0.0076
