,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4575 ± 0.0341,0.3117 ± 0.0397,0.3092 ± 0.0399,0.3093 ± 0.0399,0.5460 ± 0.0257,0.4633 ± 0.0307,0.4575 ± 0.0341,0.4598 ± 0.0325,0.5657 ± 0.0259,0.4544 ± 0.0246,0.2973 ± 0.0196,0.2974 ± 0.0210,0.2970 ± 0.0201,0.5395 ± 0.0143,0.4584 ± 0.0242,0.4544 ± 0.0246,0.4561 ± 0.0241,0.5631 ± 0.0214
random_forest,0.5908 ± 0.0177,0.2948 ± 0.0087,0.3405 ± 0.0101,0.3154 ± 0.0093,0.6707 ± 0.0193,0.5104 ± 0.0151,0.5908 ± 0.0177,0.5467 ± 0.0161,0.6898 ± 0.0193,0.5686 ± 0.0103,0.2835 ± 0.0051,0.3282 ± 0.0060,0.3039 ± 0.0056,0.6619 ± 0.0192,0.4901 ± 0.0088,0.5686 ± 0.0103,0.5259 ± 0.0096,0.6712 ± 0.0103
extra_trees,0.5996 ± 0.0214,0.2997 ± 0.0107,0.3463 ± 0.0125,0.3208 ± 0.0117,0.6842 ± 0.0213,0.5192 ± 0.0184,0.5996 ± 0.0214,0.5556 ± 0.0202,0.7032 ± 0.0097,0.5909 ± 0.0115,0.2950 ± 0.0057,0.3417 ± 0.0066,0.3166 ± 0.0061,0.6737 ± 0.0145,0.5102 ± 0.0098,0.5909 ± 0.0115,0.5475 ± 0.0106,0.6945 ± 0.0127
xgboost,0.6029 ± 0.0183,0.3697 ± 0.0998,0.3556 ± 0.0196,0.3400 ± 0.0304,0.6937 ± 0.0284,0.5484 ± 0.0311,0.6029 ± 0.0183,0.5660 ± 0.0178,0.7147 ± 0.0158,0.5962 ± 0.0142,0.3449 ± 0.0583,0.3507 ± 0.0152,0.3336 ± 0.0218,0.6833 ± 0.0188,0.5362 ± 0.0226,0.5962 ± 0.0142,0.5592 ± 0.0148,0.7060 ± 0.0124
adaboost,0.5604 ± 0.0183,0.3223 ± 0.0515,0.3316 ± 0.0149,0.3182 ± 0.0218,0.6434 ± 0.0241,0.5108 ± 0.0226,0.5604 ± 0.0183,0.5300 ± 0.0158,0.6448 ± 0.0268,0.5505 ± 0.0207,0.3276 ± 0.0423,0.3264 ± 0.0133,0.3133 ± 0.0159,0.6353 ± 0.0172,0.4991 ± 0.0214,0.5505 ± 0.0207,0.5192 ± 0.0196,0.6266 ± 0.0153
svm,0.5872 ± 0.0174,0.2930 ± 0.0093,0.3380 ± 0.0101,0.3129 ± 0.0096,0.6924 ± 0.0277,0.5071 ± 0.0158,0.5872 ± 0.0174,0.5425 ± 0.0165,0.6915 ± 0.0210,0.5774 ± 0.0134,0.2877 ± 0.0067,0.3328 ± 0.0079,0.3076 ± 0.0075,0.6832 ± 0.0139,0.4972 ± 0.0116,0.5774 ± 0.0134,0.5326 ± 0.0129,0.6819 ± 0.0115
logistic_regression,0.4868 ± 0.0311,0.3666 ± 0.0460,0.3547 ± 0.0466,0.3571 ± 0.0454,0.6438 ± 0.0259,0.5061 ± 0.0325,0.4868 ± 0.0311,0.4946 ± 0.0310,0.6373 ± 0.0278,0.4937 ± 0.0199,0.3578 ± 0.0209,0.3327 ± 0.0146,0.3402 ± 0.0146,0.6435 ± 0.0294,0.5070 ± 0.0204,0.4937 ± 0.0199,0.4994 ± 0.0196,0.6444 ± 0.0181
knn,0.4696 ± 0.0211,0.2803 ± 0.0311,0.2771 ± 0.0164,0.2512 ± 0.0213,0.5537 ± 0.0311,0.4354 ± 0.0287,0.4696 ± 0.0211,0.4113 ± 0.0215,0.5616 ± 0.0325,0.4500 ± 0.0129,0.2467 ± 0.0158,0.2607 ± 0.0075,0.2321 ± 0.0120,0.5421 ± 0.0182,0.4030 ± 0.0182,0.4500 ± 0.0129,0.3924 ± 0.0156,0.5431 ± 0.0143
gaussian_nb,0.1297 ± 0.0293,0.2606 ± 0.0386,0.2112 ± 0.0540,0.1270 ± 0.0246,0.4883 ± 0.0354,0.4069 ± 0.0641,0.1297 ± 0.0293,0.1480 ± 0.0314,0.5226 ± 0.0206,0.1604 ± 0.0159,0.2788 ± 0.0180,0.2478 ± 0.0368,0.1508 ± 0.0115,0.5062 ± 0.0252,0.4333 ± 0.0320,0.1604 ± 0.0159,0.1795 ± 0.0168,0.5209 ± 0.0121
