,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.6960 ± 0.0271,0.4866 ± 0.0345,0.4850 ± 0.0492,0.4821 ± 0.0397,0.6863 ± 0.0285,0.7061 ± 0.0276,0.6960 ± 0.0271,0.6997 ± 0.0268,0.7751 ± 0.0226,0.6978 ± 0.0145,0.4877 ± 0.0191,0.4847 ± 0.0158,0.4853 ± 0.0167,0.6862 ± 0.0101,0.7042 ± 0.0135,0.6978 ± 0.0145,0.7007 ± 0.0132,0.7752 ± 0.0110
random_forest,0.8282 ± 0.0066,0.4149 ± 0.0036,0.4789 ± 0.0039,0.4441 ± 0.0037,0.8829 ± 0.0110,0.7193 ± 0.0062,0.8282 ± 0.0066,0.7691 ± 0.0063,0.9212 ± 0.0081,0.8178 ± 0.0030,0.4856 ± 0.1208,0.4766 ± 0.0064,0.4450 ± 0.0115,0.8827 ± 0.0081,0.7277 ± 0.0337,0.8178 ± 0.0030,0.7601 ± 0.0031,0.9180 ± 0.0037
extra_trees,0.8278 ± 0.0116,0.4647 ± 0.1039,0.4799 ± 0.0067,0.4469 ± 0.0079,0.8798 ± 0.0181,0.7409 ± 0.0444,0.8278 ± 0.0116,0.7698 ± 0.0104,0.9210 ± 0.0064,0.8201 ± 0.0047,0.4241 ± 0.0400,0.4753 ± 0.0030,0.4410 ± 0.0035,0.8740 ± 0.0070,0.7182 ± 0.0185,0.8201 ± 0.0047,0.7616 ± 0.0046,0.9151 ± 0.0031
xgboost,0.8282 ± 0.0098,0.7012 ± 0.1214,0.5440 ± 0.0420,0.5534 ± 0.0555,0.8822 ± 0.0139,0.7807 ± 0.0316,0.8282 ± 0.0098,0.7881 ± 0.0149,0.9218 ± 0.0099,0.8126 ± 0.0098,0.6547 ± 0.0970,0.5094 ± 0.0253,0.5099 ± 0.0389,0.8693 ± 0.0089,0.7627 ± 0.0225,0.8126 ± 0.0098,0.7703 ± 0.0119,0.9114 ± 0.0045
adaboost,0.7875 ± 0.0177,0.5797 ± 0.0874,0.5436 ± 0.0519,0.5491 ± 0.0647,0.8588 ± 0.0167,0.7475 ± 0.0201,0.7875 ± 0.0177,0.7628 ± 0.0158,0.9004 ± 0.0106,0.7755 ± 0.0093,0.5900 ± 0.0339,0.5399 ± 0.0229,0.5512 ± 0.0237,0.8412 ± 0.0161,0.7454 ± 0.0083,0.7755 ± 0.0093,0.7567 ± 0.0086,0.8873 ± 0.0081
svm,0.8187 ± 0.0087,0.4091 ± 0.0045,0.4727 ± 0.0052,0.4385 ± 0.0048,0.8822 ± 0.0112,0.7078 ± 0.0077,0.8187 ± 0.0087,0.7590 ± 0.0082,0.9190 ± 0.0038,0.8105 ± 0.0088,0.4047 ± 0.0045,0.4688 ± 0.0052,0.4344 ± 0.0049,0.8632 ± 0.0093,0.6995 ± 0.0078,0.8105 ± 0.0088,0.7509 ± 0.0083,0.9049 ± 0.0043
logistic_regression,0.7524 ± 0.0176,0.5589 ± 0.0350,0.5391 ± 0.0339,0.5441 ± 0.0330,0.8525 ± 0.0140,0.7507 ± 0.0127,0.7524 ± 0.0176,0.7499 ± 0.0135,0.8991 ± 0.0060,0.7429 ± 0.0113,0.5490 ± 0.0240,0.5119 ± 0.0182,0.5235 ± 0.0200,0.8244 ± 0.0156,0.7361 ± 0.0073,0.7429 ± 0.0113,0.7383 ± 0.0085,0.8818 ± 0.0081
knn,0.5538 ± 0.0194,0.3591 ± 0.0210,0.3161 ± 0.0116,0.2750 ± 0.0168,0.6757 ± 0.0284,0.5951 ± 0.0202,0.5538 ± 0.0194,0.4717 ± 0.0274,0.7695 ± 0.0210,0.5414 ± 0.0142,0.3423 ± 0.0140,0.3092 ± 0.0092,0.2659 ± 0.0137,0.6655 ± 0.0171,0.5706 ± 0.0186,0.5414 ± 0.0142,0.4568 ± 0.0211,0.7526 ± 0.0205
gaussian_nb,0.4355 ± 0.0479,0.4400 ± 0.0205,0.4225 ± 0.0314,0.3364 ± 0.0196,0.6869 ± 0.0320,0.6941 ± 0.0299,0.4355 ± 0.0479,0.4761 ± 0.0363,0.8158 ± 0.0131,0.4096 ± 0.0454,0.4284 ± 0.0192,0.3926 ± 0.0264,0.3247 ± 0.0222,0.6733 ± 0.0231,0.6800 ± 0.0287,0.4096 ± 0.0454,0.4640 ± 0.0430,0.8010 ± 0.0157
