,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7267 ± 0.0210,0.5319 ± 0.0618,0.5230 ± 0.0519,0.5221 ± 0.0500,0.7108 ± 0.0284,0.7309 ± 0.0198,0.7267 ± 0.0210,0.7277 ± 0.0201,0.7971 ± 0.0155,0.7135 ± 0.0187,0.5302 ± 0.0412,0.5247 ± 0.0346,0.5266 ± 0.0378,0.7095 ± 0.0198,0.7234 ± 0.0141,0.7135 ± 0.0187,0.7181 ± 0.0161,0.7885 ± 0.0126
random_forest,0.8304 ± 0.0105,0.4830 ± 0.1129,0.4828 ± 0.0098,0.4530 ± 0.0156,0.8876 ± 0.0149,0.7505 ± 0.0539,0.8304 ± 0.0105,0.7744 ± 0.0119,0.9279 ± 0.0073,0.8280 ± 0.0053,0.5875 ± 0.1111,0.4841 ± 0.0060,0.4555 ± 0.0106,0.8935 ± 0.0050,0.7885 ± 0.0415,0.8280 ± 0.0053,0.7717 ± 0.0051,0.9270 ± 0.0040
extra_trees,0.8337 ± 0.0083,0.5927 ± 0.2142,0.5044 ± 0.0309,0.4855 ± 0.0487,0.8945 ± 0.0159,0.7710 ± 0.0609,0.8337 ± 0.0083,0.7791 ± 0.0096,0.9307 ± 0.0085,0.8288 ± 0.0042,0.7321 ± 0.1615,0.5007 ± 0.0156,0.4866 ± 0.0286,0.8923 ± 0.0068,0.7922 ± 0.0463,0.8288 ± 0.0042,0.7757 ± 0.0060,0.9272 ± 0.0036
xgboost,0.8286 ± 0.0122,0.7085 ± 0.0729,0.5547 ± 0.0393,0.5704 ± 0.0476,0.8888 ± 0.0119,0.7959 ± 0.0211,0.8286 ± 0.0122,0.7962 ± 0.0138,0.9243 ± 0.0082,0.8171 ± 0.0073,0.6240 ± 0.0627,0.5296 ± 0.0226,0.5382 ± 0.0329,0.8839 ± 0.0113,0.7738 ± 0.0144,0.8171 ± 0.0073,0.7832 ± 0.0086,0.9221 ± 0.0047
adaboost,0.7828 ± 0.0235,0.6006 ± 0.0424,0.5615 ± 0.0507,0.5680 ± 0.0488,0.8594 ± 0.0195,0.7547 ± 0.0176,0.7828 ± 0.0235,0.7650 ± 0.0183,0.9043 ± 0.0119,0.7717 ± 0.0087,0.5921 ± 0.0364,0.5452 ± 0.0241,0.5572 ± 0.0229,0.8501 ± 0.0126,0.7533 ± 0.0064,0.7717 ± 0.0087,0.7600 ± 0.0067,0.8971 ± 0.0058
svm,0.8286 ± 0.0094,0.4527 ± 0.0852,0.4803 ± 0.0065,0.4475 ± 0.0086,0.8801 ± 0.0117,0.7360 ± 0.0391,0.8286 ± 0.0094,0.7708 ± 0.0091,0.9199 ± 0.0077,0.8208 ± 0.0039,0.5200 ± 0.1018,0.4775 ± 0.0028,0.4460 ± 0.0052,0.8750 ± 0.0064,0.7596 ± 0.0435,0.8208 ± 0.0039,0.7638 ± 0.0036,0.9150 ± 0.0039
logistic_regression,0.7315 ± 0.0164,0.5506 ± 0.0418,0.5619 ± 0.0437,0.5537 ± 0.0421,0.8024 ± 0.0350,0.7466 ± 0.0107,0.7315 ± 0.0164,0.7373 ± 0.0111,0.8660 ± 0.0131,0.7228 ± 0.0228,0.5356 ± 0.0354,0.5388 ± 0.0373,0.5361 ± 0.0364,0.8023 ± 0.0278,0.7394 ± 0.0188,0.7228 ± 0.0228,0.7304 ± 0.0207,0.8635 ± 0.0138
knn,0.7311 ± 0.0164,0.4483 ± 0.0914,0.4351 ± 0.0200,0.4226 ± 0.0301,0.7758 ± 0.0222,0.6857 ± 0.0217,0.7311 ± 0.0164,0.6935 ± 0.0157,0.8605 ± 0.0091,0.7280 ± 0.0066,0.5119 ± 0.1206,0.4396 ± 0.0105,0.4302 ± 0.0176,0.7698 ± 0.0135,0.6900 ± 0.0173,0.7280 ± 0.0066,0.6911 ± 0.0073,0.8549 ± 0.0067
gaussian_nb,0.6179 ± 0.0533,0.5057 ± 0.0293,0.5635 ± 0.0557,0.4697 ± 0.0555,0.7955 ± 0.0360,0.7495 ± 0.0244,0.6179 ± 0.0533,0.6349 ± 0.0566,0.8787 ± 0.0122,0.6033 ± 0.0363,0.4931 ± 0.0109,0.5410 ± 0.0166,0.4575 ± 0.0226,0.7707 ± 0.0197,0.7364 ± 0.0122,0.6033 ± 0.0363,0.6247 ± 0.0418,0.8682 ± 0.0061
