,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.6956 ± 0.0272,0.4863 ± 0.0337,0.4848 ± 0.0483,0.4817 ± 0.0389,0.6860 ± 0.0278,0.7049 ± 0.0258,0.6956 ± 0.0272,0.6988 ± 0.0258,0.7744 ± 0.0219,0.6973 ± 0.0139,0.4860 ± 0.0155,0.4832 ± 0.0133,0.4837 ± 0.0135,0.6853 ± 0.0086,0.7033 ± 0.0126,0.6973 ± 0.0139,0.7000 ± 0.0125,0.7747 ± 0.0104
random_forest,0.8286 ± 0.0079,0.4150 ± 0.0041,0.4791 ± 0.0046,0.4443 ± 0.0044,0.8837 ± 0.0083,0.7196 ± 0.0070,0.8286 ± 0.0079,0.7695 ± 0.0074,0.9214 ± 0.0078,0.8175 ± 0.0026,0.4856 ± 0.1205,0.4764 ± 0.0060,0.4448 ± 0.0111,0.8826 ± 0.0082,0.7276 ± 0.0333,0.8175 ± 0.0026,0.7598 ± 0.0026,0.9180 ± 0.0038
extra_trees,0.8278 ± 0.0116,0.4647 ± 0.1039,0.4799 ± 0.0067,0.4469 ± 0.0079,0.8798 ± 0.0181,0.7409 ± 0.0444,0.8278 ± 0.0116,0.7698 ± 0.0104,0.9210 ± 0.0064,0.8201 ± 0.0047,0.4241 ± 0.0400,0.4753 ± 0.0030,0.4410 ± 0.0035,0.8740 ± 0.0070,0.7182 ± 0.0185,0.8201 ± 0.0047,0.7616 ± 0.0046,0.9151 ± 0.0031
xgboost,0.8282 ± 0.0098,0.7012 ± 0.1214,0.5440 ± 0.0420,0.5534 ± 0.0555,0.8822 ± 0.0139,0.7807 ± 0.0316,0.8282 ± 0.0098,0.7881 ± 0.0149,0.9218 ± 0.0099,0.8126 ± 0.0098,0.6547 ± 0.0970,0.5094 ± 0.0253,0.5099 ± 0.0389,0.8693 ± 0.0089,0.7627 ± 0.0225,0.8126 ± 0.0098,0.7703 ± 0.0119,0.9114 ± 0.0045
adaboost,0.7875 ± 0.0177,0.5797 ± 0.0874,0.5436 ± 0.0519,0.5491 ± 0.0647,0.8588 ± 0.0167,0.7475 ± 0.0201,0.7875 ± 0.0177,0.7628 ± 0.0158,0.9004 ± 0.0106,0.7755 ± 0.0093,0.5900 ± 0.0339,0.5399 ± 0.0229,0.5512 ± 0.0237,0.8412 ± 0.0161,0.7454 ± 0.0083,0.7755 ± 0.0093,0.7567 ± 0.0086,0.8873 ± 0.0081
svm,0.7978 ± 0.0129,0.3993 ± 0.0064,0.4614 ± 0.0073,0.4277 ± 0.0069,0.8512 ± 0.0125,0.6919 ± 0.0111,0.7978 ± 0.0129,0.7405 ± 0.0120,0.8940 ± 0.0053,0.7863 ± 0.0045,0.3940 ± 0.0023,0.4555 ± 0.0027,0.4220 ± 0.0024,0.8400 ± 0.0092,0.6819 ± 0.0039,0.7863 ± 0.0045,0.7295 ± 0.0041,0.8867 ± 0.0044
logistic_regression,0.7249 ± 0.0255,0.5286 ± 0.0688,0.4884 ± 0.0230,0.4970 ± 0.0273,0.7924 ± 0.0183,0.7232 ± 0.0189,0.7249 ± 0.0255,0.7220 ± 0.0198,0.8668 ± 0.0116,0.7182 ± 0.0143,0.5252 ± 0.0478,0.4768 ± 0.0221,0.4890 ± 0.0275,0.7709 ± 0.0246,0.7093 ± 0.0138,0.7182 ± 0.0143,0.7119 ± 0.0129,0.8516 ± 0.0124
knn,0.4571 ± 0.0048,0.2464 ± 0.0878,0.2540 ± 0.0029,0.1654 ± 0.0057,0.5579 ± 0.0198,0.4249 ± 0.1454,0.4571 ± 0.0048,0.2970 ± 0.0094,0.6027 ± 0.0176,0.4546 ± 0.0038,0.2502 ± 0.0433,0.2542 ± 0.0027,0.1656 ± 0.0057,0.5513 ± 0.0132,0.4204 ± 0.0590,0.4546 ± 0.0038,0.2950 ± 0.0087,0.5930 ± 0.0194
gaussian_nb,0.3608 ± 0.0995,0.4365 ± 0.0209,0.3808 ± 0.0427,0.2888 ± 0.0551,0.6761 ± 0.0334,0.6949 ± 0.0314,0.3608 ± 0.0995,0.4009 ± 0.1029,0.8016 ± 0.0160,0.3418 ± 0.0711,0.4248 ± 0.0169,0.3643 ± 0.0381,0.2844 ± 0.0407,0.6604 ± 0.0262,0.6773 ± 0.0253,0.3418 ± 0.0711,0.3970 ± 0.0746,0.7829 ± 0.0213
