,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7158 ± 0.0156,0.5185 ± 0.0540,0.5141 ± 0.0418,0.5118 ± 0.0413,0.7044 ± 0.0223,0.7245 ± 0.0202,0.7158 ± 0.0156,0.7179 ± 0.0162,0.7893 ± 0.0122,0.7088 ± 0.0159,0.5126 ± 0.0259,0.5082 ± 0.0204,0.5088 ± 0.0214,0.6999 ± 0.0121,0.7135 ± 0.0139,0.7088 ± 0.0159,0.7107 ± 0.0144,0.7831 ± 0.0111
random_forest,0.8326 ± 0.0083,0.5880 ± 0.1635,0.4951 ± 0.0177,0.4740 ± 0.0320,0.8940 ± 0.0110,0.7728 ± 0.0459,0.8326 ± 0.0083,0.7781 ± 0.0091,0.9275 ± 0.0074,0.8217 ± 0.0066,0.6535 ± 0.1482,0.4887 ± 0.0150,0.4674 ± 0.0258,0.8920 ± 0.0080,0.7857 ± 0.0433,0.8217 ± 0.0066,0.7674 ± 0.0080,0.9239 ± 0.0047
extra_trees,0.8326 ± 0.0104,0.6583 ± 0.1702,0.4991 ± 0.0176,0.4814 ± 0.0313,0.8956 ± 0.0127,0.7945 ± 0.0587,0.8326 ± 0.0104,0.7786 ± 0.0106,0.9289 ± 0.0078,0.8225 ± 0.0075,0.7288 ± 0.2023,0.4955 ± 0.0172,0.4788 ± 0.0287,0.8909 ± 0.0085,0.7868 ± 0.0656,0.8225 ± 0.0075,0.7678 ± 0.0095,0.9234 ± 0.0038
xgboost,0.8147 ± 0.0168,0.5932 ± 0.1205,0.5182 ± 0.0380,0.5217 ± 0.0550,0.8851 ± 0.0156,0.7659 ± 0.0267,0.8147 ± 0.0168,0.7809 ± 0.0191,0.9243 ± 0.0083,0.8110 ± 0.0055,0.6527 ± 0.0743,0.5249 ± 0.0228,0.5341 ± 0.0334,0.8743 ± 0.0098,0.7708 ± 0.0086,0.8110 ± 0.0055,0.7785 ± 0.0058,0.9153 ± 0.0061
adaboost,0.7952 ± 0.0147,0.6147 ± 0.0597,0.5752 ± 0.0465,0.5792 ± 0.0445,0.8609 ± 0.0169,0.7595 ± 0.0215,0.7952 ± 0.0147,0.7725 ± 0.0163,0.9002 ± 0.0108,0.7816 ± 0.0147,0.5978 ± 0.0517,0.5476 ± 0.0312,0.5584 ± 0.0344,0.8462 ± 0.0197,0.7491 ± 0.0117,0.7816 ± 0.0147,0.7614 ± 0.0115,0.8913 ± 0.0089
svm,0.8099 ± 0.0126,0.4433 ± 0.0845,0.4696 ± 0.0081,0.4374 ± 0.0100,0.8775 ± 0.0115,0.7199 ± 0.0386,0.8099 ± 0.0126,0.7533 ± 0.0125,0.9153 ± 0.0071,0.8033 ± 0.0058,0.4386 ± 0.0618,0.4668 ± 0.0048,0.4347 ± 0.0076,0.8681 ± 0.0067,0.7141 ± 0.0292,0.8033 ± 0.0058,0.7472 ± 0.0066,0.9078 ± 0.0038
logistic_regression,0.7245 ± 0.0290,0.5592 ± 0.0437,0.5661 ± 0.0582,0.5563 ± 0.0491,0.8147 ± 0.0238,0.7497 ± 0.0204,0.7245 ± 0.0290,0.7344 ± 0.0248,0.8654 ± 0.0148,0.7101 ± 0.0145,0.5394 ± 0.0280,0.5294 ± 0.0193,0.5324 ± 0.0222,0.7917 ± 0.0207,0.7313 ± 0.0102,0.7101 ± 0.0145,0.7197 ± 0.0121,0.8519 ± 0.0135
knn,0.5176 ± 0.0132,0.3586 ± 0.0854,0.2957 ± 0.0130,0.2437 ± 0.0223,0.6607 ± 0.0206,0.5544 ± 0.0282,0.5176 ± 0.0132,0.4133 ± 0.0230,0.6967 ± 0.0168,0.5127 ± 0.0080,0.4441 ± 0.1397,0.2978 ± 0.0132,0.2484 ± 0.0237,0.6439 ± 0.0145,0.5532 ± 0.0242,0.5127 ± 0.0080,0.4076 ± 0.0135,0.6900 ± 0.0085
gaussian_nb,0.6608 ± 0.0681,0.5452 ± 0.0252,0.6164 ± 0.0437,0.5239 ± 0.0524,0.8345 ± 0.0250,0.7733 ± 0.0139,0.6608 ± 0.0681,0.6781 ± 0.0684,0.8918 ± 0.0079,0.6362 ± 0.0557,0.5162 ± 0.0198,0.5774 ± 0.0352,0.4932 ± 0.0286,0.8043 ± 0.0276,0.7531 ± 0.0161,0.6362 ± 0.0557,0.6576 ± 0.0583,0.8792 ± 0.0072
