epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1
1,0.3183238978019437,0.19149247858975385,0.9324324324324325,0.9344020637552976,0.9367088607594937
2,0.18336721439216588,0.18026870207206622,0.9324324324324325,0.9356919108162889,0.9358974358974359
3,0.14408239022501418,0.17607000304033626,0.9324324324324325,0.9356919108162889,0.9358974358974359
4,0.11543837126747176,0.1961341392047502,0.9391891891891891,0.9418647503224618,0.9426751592356688
5,0.0866598781651339,0.20715580706962863,0.9324324324324325,0.9356919108162889,0.9358974358974359
6,0.07352502262723204,0.24030218744096724,0.9391891891891891,0.9431545973834531,0.9419354838709677
7,0.0636936091893428,0.22453745781771234,0.9391891891891891,0.9431545973834531,0.9419354838709677
8,0.041752991134401514,0.28095228479847917,0.9459459459459459,0.9480375898286346,0.9493670886075949
9,0.0336480242612369,0.2834338119923691,0.9459459459459459,0.9493274368896258,0.9487179487179487
10,0.01912065886112081,0.3509787888937894,0.9391891891891891,0.9405749032614704,0.9433962264150944
11,0.01680497498868184,0.35856002579896235,0.9324324324324325,0.9344020637552976,0.9367088607594937
12,0.01963860611391971,0.4790630215024607,0.9391891891891891,0.9405749032614704,0.9433962264150944
13,0.014739541736875056,0.42677163991233885,0.9324324324324325,0.9331122166943062,0.9375
