epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1
1,0.3649059528031865,0.2825141094020895,0.8918918918918919,0.8960751796572692,0.8961038961038961
2,0.18056115271473253,0.2491100773819395,0.9121621621621622,0.9133038511147964,0.9182389937106918
3,0.15356703777168249,0.24620562942849622,0.9121621621621622,0.9133038511147964,0.9182389937106918
4,0.13760540518607642,0.25837025801474983,0.9121621621621622,0.9133038511147964,0.9182389937106918
5,0.11790212671700362,0.27275744694713,0.918918918918919,0.9207665376819606,0.9240506329113924
6,0.11491694920570464,0.2753654368020393,0.918918918918919,0.9207665376819606,0.9240506329113924
7,0.09214227499339629,0.2873237022274249,0.8918918918918919,0.8909157914133039,0.9012345679012346
8,0.08542034548480769,0.312639207251974,0.8986486486486487,0.898378477980468,0.906832298136646
9,0.08096817941279025,0.3103319097410988,0.9054054054054054,0.9058411645476322,0.9125
10,0.06355016030421531,0.34932566731161363,0.8986486486486487,0.898378477980468,0.906832298136646
11,0.055636544535691675,0.3784552691504359,0.9054054054054054,0.9058411645476322,0.9125
12,0.04619137881122328,0.40302429167000026,0.9054054054054054,0.9058411645476322,0.9125
13,0.03775017215819979,0.3974704184644931,0.8986486486486487,0.8970886309194767,0.9079754601226994
