epoch,train_loss,val_loss,val_acc,val_f1,val_balanced_acc
1,0.5513010289669037,0.34472266541924446,0.910828025477707,0.9125,0.9155228758169934
2,0.2738621442824602,0.21837709730218172,0.9235668789808917,0.9259259259259259,0.9272875816993464
3,0.1669018855638802,0.2126810844916447,0.9171974522292994,0.9212121212121213,0.919281045751634
4,0.11720783978495747,0.21752932544346829,0.9171974522292994,0.9221556886227545,0.9182189542483661
5,0.07640920996665955,0.22806870068903942,0.910828025477707,0.9156626506024096,0.9123366013071896
6,0.05120790677070618,0.2539494109286624,0.9044585987261147,0.9122807017543859,0.903267973856209
7,0.028629559729865285,0.2962283533374975,0.89171974522293,0.9017341040462428,0.8893790849673202
8,0.019854051829719173,0.29928484153310964,0.9044585987261147,0.9122807017543859,0.903267973856209
9,0.012089796090126038,0.31628056423394546,0.8980891719745223,0.9058823529411765,0.8973856209150326
10,0.01076064265370369,0.34151209625089246,0.8980891719745223,0.9058823529411765,0.8973856209150326
11,0.011179969170135882,0.37694642979912696,0.89171974522293,0.9028571428571428,0.8883169934640522
12,0.006011957788467407,0.359780403459148,0.9171974522292994,0.9221556886227545,0.9182189542483661
13,0.0038360277324914933,0.37373429285303045,0.910828025477707,0.9166666666666666,0.9112745098039216
14,0.003453347469121218,0.37962270644345103,0.9044585987261147,0.9112426035502958,0.9043300653594771
15,0.002557392192259431,0.4002131538548667,0.8980891719745223,0.9058823529411765,0.8973856209150326
16,0.0018093957770561702,0.3972264803756195,0.8980891719745223,0.9058823529411765,0.8973856209150326
17,0.0017090655404143036,0.4134700828392035,0.8980891719745223,0.9058823529411765,0.8973856209150326
18,0.001040140696335584,0.41942855419152103,0.9044585987261147,0.9112426035502958,0.9043300653594771
