epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1_macro,val_f1_weighted,val_recall_0,val_recall_1,val_recall_2
1,1.1432638764381409,0.9635968363803366,0.5217391304347826,0.5297619047619048,0.4583333333333333,0.45652173913043476,0.875,0.7142857142857143,0.0
2,1.0519307255744934,0.8871882454208706,0.5652173913043478,0.5714285714285715,0.4803921568627451,0.479539641943734,1.0,0.7142857142857143,0.0
3,1.0576282143592834,0.8374013978502025,0.5652173913043478,0.5714285714285715,0.4803921568627451,0.479539641943734,1.0,0.7142857142857143,0.0
4,0.892433688044548,0.8075233775636425,0.5652173913043478,0.5714285714285715,0.4803921568627451,0.479539641943734,1.0,0.7142857142857143,0.0
5,0.899431049823761,0.7920679838761039,0.5652173913043478,0.5714285714285715,0.4803921568627451,0.479539641943734,1.0,0.7142857142857143,0.0
6,0.8880461603403091,0.7654102263243302,0.5652173913043478,0.5714285714285715,0.4803921568627451,0.479539641943734,1.0,0.7142857142857143,0.0
7,0.7766706869006157,0.7418500003607377,0.5652173913043478,0.5714285714285715,0.4803921568627451,0.479539641943734,1.0,0.7142857142857143,0.0
8,0.8445306718349457,0.7160487900609556,0.6086956521739131,0.6130952380952381,0.5558307533539731,0.5571140126531161,1.0,0.7142857142857143,0.125
9,0.8345973044633865,0.6950755430304486,0.6956521739130435,0.6904761904761904,0.6819794584500466,0.6884423334551212,1.0,0.5714285714285714,0.5
10,0.7976537942886353,0.6829968328061311,0.6956521739130435,0.6845238095238096,0.6759049773755655,0.6852252606728311,1.0,0.42857142857142855,0.625
11,0.7810471281409264,0.6759822368621826,0.6956521739130435,0.6845238095238096,0.6759049773755655,0.6852252606728311,1.0,0.42857142857142855,0.625
12,0.6845242455601692,0.6793617061946703,0.6956521739130435,0.6964285714285715,0.676470588235294,0.680306905370844,1.0,0.7142857142857143,0.375
13,0.7739292755723,0.7025452489438264,0.5652173913043478,0.5714285714285715,0.4803921568627451,0.479539641943734,1.0,0.7142857142857143,0.0
14,0.7201694250106812,0.6889685599700265,0.5652173913043478,0.5714285714285715,0.4803921568627451,0.479539641943734,1.0,0.7142857142857143,0.0
15,0.6926707550883293,0.6850522212360216,0.5652173913043478,0.5714285714285715,0.4803921568627451,0.479539641943734,1.0,0.7142857142857143,0.0
16,0.826652429997921,0.6562431584233823,0.7391304347826086,0.7380952380952381,0.7271870286576169,0.7316299429470784,1.0,0.7142857142857143,0.5
17,0.7909823656082153,0.6401985235836195,0.782608695652174,0.7738095238095237,0.7688536953242835,0.7755262640173126,1.0,0.5714285714285714,0.75
18,0.6971752345561981,0.6323595461638077,0.782608695652174,0.7738095238095237,0.7688536953242835,0.7755262640173126,1.0,0.5714285714285714,0.75
19,0.7335614040493965,0.6287226754686107,0.782608695652174,0.7738095238095237,0.7688536953242835,0.7755262640173126,1.0,0.5714285714285714,0.75
20,0.7334500849246979,0.6434572209482607,0.6956521739130435,0.6964285714285715,0.676470588235294,0.680306905370844,1.0,0.7142857142857143,0.375
21,0.733635701239109,0.6446689470954563,0.6086956521739131,0.6130952380952381,0.5558307533539731,0.5571140126531161,1.0,0.7142857142857143,0.125
22,0.6719749569892883,0.6356398307758829,0.6956521739130435,0.6964285714285715,0.676470588235294,0.680306905370844,1.0,0.7142857142857143,0.375
23,0.6665192171931267,0.623294130615566,0.7391304347826086,0.7380952380952381,0.7271870286576169,0.7316299429470784,1.0,0.7142857142857143,0.5
24,0.6509892493486404,0.6187493697456692,0.7391304347826086,0.7380952380952381,0.7271870286576169,0.7316299429470784,1.0,0.7142857142857143,0.5
25,0.6423252001404762,0.6170493001523225,0.7391304347826086,0.7380952380952381,0.7271870286576169,0.7316299429470784,1.0,0.7142857142857143,0.5
26,0.7531811110675335,0.6090614251468492,0.782608695652174,0.7797619047619048,0.7740429505135388,0.7787114845938375,1.0,0.7142857142857143,0.625
27,0.5872036144137383,0.6044450505920078,0.782608695652174,0.7797619047619048,0.7740429505135388,0.7787114845938375,1.0,0.7142857142857143,0.625
28,0.6320143081247807,0.6132109605747721,0.7391304347826086,0.7440476190476191,0.7177658942364825,0.7199875997829962,1.0,0.8571428571428571,0.375
29,0.6939220726490021,0.6201579674430515,0.7391304347826086,0.7440476190476191,0.7177658942364825,0.7199875997829962,1.0,0.8571428571428571,0.375
30,0.7031602337956429,0.5996554753054744,0.782608695652174,0.7797619047619048,0.7740429505135388,0.7787114845938375,1.0,0.7142857142857143,0.625
31,0.6536573246121407,0.594075708285622,0.782608695652174,0.7797619047619048,0.7740429505135388,0.7787114845938375,1.0,0.7142857142857143,0.625
32,0.6469547562301159,0.5906958191291146,0.782608695652174,0.7797619047619048,0.7740429505135388,0.7787114845938375,1.0,0.7142857142857143,0.625
33,0.622324600815773,0.5950070541837941,0.7391304347826086,0.7440476190476191,0.7177658942364825,0.7199875997829962,1.0,0.8571428571428571,0.375
