epoch,train_loss,val_loss,val_acc,val_f1,val_balanced_acc
1,0.3787809564052401,0.2663928782315673,0.9054054054054054,0.9090909090909091,0.9097107057306062
2,0.1905901892161047,0.24720582720663123,0.9054054054054054,0.9102564102564102,0.908420858669615
3,0.15325779991375432,0.2719327700111977,0.9121621621621622,0.9171974522292994,0.9145936981757877
4,0.12868901578759825,0.279615358737214,0.9121621621621622,0.9171974522292994,0.9145936981757877
5,0.11180167370853392,0.2951266880558054,0.9121621621621622,0.9182389937106918,0.9133038511147964
6,0.10336505108185716,0.30986300218576407,0.9121621621621622,0.9171974522292994,0.9145936981757877
7,0.08174766950007226,0.3344711868043108,0.9121621621621622,0.9171974522292994,0.9145936981757877
8,0.07303327957570956,0.3894819089521105,0.9121621621621622,0.9171974522292994,0.9145936981757877
9,0.0813112399868063,0.42492591985413597,0.9121621621621622,0.9171974522292994,0.9145936981757877
10,0.06430785259785685,0.41899347688191546,0.8986486486486487,0.906832298136646,0.898378477980468
11,0.060419100085021674,0.4512266003681287,0.918918918918919,0.9240506329113924,0.9207665376819606
12,0.04160376144824801,0.51010259129194,0.9121621621621622,0.9171974522292994,0.9145936981757877
