,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4861 ± 0.0242,0.3963 ± 0.0211,0.3958 ± 0.0195,0.3947 ± 0.0203,0.5548 ± 0.0145,0.4875 ± 0.0185,0.4861 ± 0.0242,0.4857 ± 0.0212,0.5708 ± 0.0171,0.4868 ± 0.0175,0.3930 ± 0.0200,0.3929 ± 0.0203,0.3926 ± 0.0199,0.5531 ± 0.0152,0.4876 ± 0.0198,0.4868 ± 0.0175,0.4868 ± 0.0183,0.5701 ± 0.0171
random_forest,0.5897 ± 0.0249,0.3933 ± 0.0166,0.4416 ± 0.0187,0.4158 ± 0.0176,0.6235 ± 0.0215,0.5251 ± 0.0221,0.5897 ± 0.0249,0.5552 ± 0.0235,0.6712 ± 0.0184,0.5885 ± 0.0160,0.3924 ± 0.0107,0.4400 ± 0.0119,0.4148 ± 0.0112,0.6304 ± 0.0122,0.5248 ± 0.0143,0.5885 ± 0.0160,0.5547 ± 0.0150,0.6761 ± 0.0142
extra_trees,0.6172 ± 0.0227,0.4125 ± 0.0144,0.4623 ± 0.0169,0.4353 ± 0.0160,0.6519 ± 0.0271,0.5509 ± 0.0193,0.6172 ± 0.0227,0.5812 ± 0.0214,0.6999 ± 0.0266,0.6022 ± 0.0096,0.4018 ± 0.0062,0.4504 ± 0.0071,0.4245 ± 0.0068,0.6363 ± 0.0083,0.5374 ± 0.0083,0.6022 ± 0.0096,0.5677 ± 0.0091,0.6861 ± 0.0099
xgboost,0.5996 ± 0.0239,0.4293 ± 0.0438,0.4516 ± 0.0173,0.4307 ± 0.0170,0.6485 ± 0.0208,0.5481 ± 0.0243,0.5996 ± 0.0239,0.5692 ± 0.0221,0.6935 ± 0.0155,0.6025 ± 0.0116,0.4380 ± 0.0324,0.4531 ± 0.0094,0.4330 ± 0.0101,0.6426 ± 0.0102,0.5538 ± 0.0149,0.6025 ± 0.0116,0.5730 ± 0.0109,0.6971 ± 0.0078
adaboost,0.6022 ± 0.0267,0.4065 ± 0.0213,0.4508 ± 0.0200,0.4243 ± 0.0191,0.6396 ± 0.0200,0.5427 ± 0.0284,0.6022 ± 0.0267,0.5666 ± 0.0255,0.6824 ± 0.0214,0.6110 ± 0.0107,0.4558 ± 0.0729,0.4588 ± 0.0091,0.4358 ± 0.0116,0.6279 ± 0.0196,0.5630 ± 0.0271,0.6110 ± 0.0107,0.5775 ± 0.0101,0.6766 ± 0.0125
svm,0.5912 ± 0.0204,0.3948 ± 0.0141,0.4426 ± 0.0153,0.4162 ± 0.0145,0.6339 ± 0.0241,0.5271 ± 0.0188,0.5912 ± 0.0204,0.5557 ± 0.0194,0.6805 ± 0.0217,0.5846 ± 0.0135,0.3905 ± 0.0092,0.4367 ± 0.0101,0.4108 ± 0.0097,0.6221 ± 0.0130,0.5222 ± 0.0123,0.5846 ± 0.0135,0.5495 ± 0.0129,0.6664 ± 0.0124
logistic_regression,0.5172 ± 0.0205,0.4269 ± 0.0119,0.4208 ± 0.0135,0.4213 ± 0.0116,0.5999 ± 0.0220,0.5380 ± 0.0156,0.5172 ± 0.0205,0.5255 ± 0.0165,0.6430 ± 0.0181,0.4994 ± 0.0196,0.4117 ± 0.0185,0.4017 ± 0.0210,0.4050 ± 0.0193,0.5849 ± 0.0224,0.5245 ± 0.0202,0.4994 ± 0.0196,0.5108 ± 0.0196,0.6279 ± 0.0214
knn,0.4531 ± 0.0407,0.3719 ± 0.0461,0.3528 ± 0.0328,0.3184 ± 0.0336,0.5304 ± 0.0266,0.4608 ± 0.0468,0.4531 ± 0.0407,0.4028 ± 0.0323,0.5440 ± 0.0280,0.4508 ± 0.0287,0.3634 ± 0.0257,0.3536 ± 0.0177,0.3184 ± 0.0205,0.5260 ± 0.0225,0.4438 ± 0.0234,0.4508 ± 0.0287,0.3987 ± 0.0254,0.5365 ± 0.0215
gaussian_nb,0.1604 ± 0.0103,0.3283 ± 0.0332,0.3411 ± 0.0110,0.1478 ± 0.0151,0.5653 ± 0.0158,0.4003 ± 0.0443,0.1604 ± 0.0103,0.1304 ± 0.0211,0.5838 ± 0.0161,0.1681 ± 0.0115,0.3438 ± 0.0176,0.3385 ± 0.0092,0.1607 ± 0.0151,0.5396 ± 0.0162,0.4221 ± 0.0240,0.1681 ± 0.0115,0.1493 ± 0.0211,0.5517 ± 0.0184
