,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7388 ± 0.0215,0.5892 ± 0.0164,0.5900 ± 0.0161,0.5885 ± 0.0160,0.7275 ± 0.0120,0.7398 ± 0.0152,0.7388 ± 0.0215,0.7384 ± 0.0163,0.7974 ± 0.0150,0.7365 ± 0.0114,0.5993 ± 0.0133,0.5987 ± 0.0146,0.5985 ± 0.0139,0.7312 ± 0.0095,0.7418 ± 0.0112,0.7365 ± 0.0114,0.7388 ± 0.0098,0.7954 ± 0.0086
random_forest,0.8538 ± 0.0085,0.6040 ± 0.1049,0.6403 ± 0.0069,0.6047 ± 0.0085,0.8762 ± 0.0094,0.7731 ± 0.0345,0.8538 ± 0.0085,0.8053 ± 0.0079,0.9329 ± 0.0058,0.8467 ± 0.0026,0.5653 ± 0.0017,0.6332 ± 0.0019,0.5970 ± 0.0018,0.8729 ± 0.0077,0.7563 ± 0.0023,0.8467 ± 0.0026,0.7985 ± 0.0024,0.9285 ± 0.0038
extra_trees,0.8527 ± 0.0062,0.5698 ± 0.0038,0.6387 ± 0.0046,0.6019 ± 0.0043,0.8648 ± 0.0145,0.7609 ± 0.0051,0.8527 ± 0.0062,0.8036 ± 0.0057,0.9285 ± 0.0088,0.8472 ± 0.0023,0.5660 ± 0.0016,0.6335 ± 0.0017,0.5974 ± 0.0016,0.8652 ± 0.0068,0.7572 ± 0.0022,0.8472 ± 0.0023,0.7991 ± 0.0022,0.9259 ± 0.0032
xgboost,0.8513 ± 0.0119,0.6860 ± 0.0986,0.6509 ± 0.0201,0.6316 ± 0.0325,0.8817 ± 0.0168,0.8020 ± 0.0377,0.8513 ± 0.0119,0.8127 ± 0.0158,0.9337 ± 0.0102,0.8388 ± 0.0065,0.6572 ± 0.0400,0.6400 ± 0.0101,0.6219 ± 0.0162,0.8718 ± 0.0129,0.7876 ± 0.0154,0.8388 ± 0.0065,0.8031 ± 0.0076,0.9261 ± 0.0059
adaboost,0.8198 ± 0.0165,0.6368 ± 0.0412,0.6356 ± 0.0224,0.6262 ± 0.0277,0.8404 ± 0.0239,0.7809 ± 0.0194,0.8198 ± 0.0165,0.7962 ± 0.0162,0.9148 ± 0.0113,0.8129 ± 0.0102,0.6390 ± 0.0273,0.6387 ± 0.0180,0.6342 ± 0.0224,0.8281 ± 0.0107,0.7822 ± 0.0155,0.8129 ± 0.0102,0.7956 ± 0.0127,0.9069 ± 0.0051
svm,0.8436 ± 0.0125,0.5633 ± 0.0081,0.6317 ± 0.0094,0.5950 ± 0.0089,0.8558 ± 0.0095,0.7520 ± 0.0108,0.8436 ± 0.0125,0.7944 ± 0.0119,0.9220 ± 0.0058,0.8392 ± 0.0057,0.5596 ± 0.0037,0.6273 ± 0.0043,0.5913 ± 0.0040,0.8443 ± 0.0067,0.7483 ± 0.0050,0.8392 ± 0.0057,0.7908 ± 0.0054,0.9135 ± 0.0036
logistic_regression,0.7799 ± 0.0141,0.6252 ± 0.0232,0.6250 ± 0.0233,0.6241 ± 0.0232,0.8366 ± 0.0133,0.7811 ± 0.0139,0.7799 ± 0.0141,0.7794 ± 0.0132,0.9086 ± 0.0072,0.7703 ± 0.0124,0.6123 ± 0.0208,0.6122 ± 0.0202,0.6117 ± 0.0204,0.8244 ± 0.0090,0.7696 ± 0.0119,0.7703 ± 0.0124,0.7692 ± 0.0117,0.8994 ± 0.0056
knn,0.5725 ± 0.0172,0.5402 ± 0.0455,0.4353 ± 0.0162,0.3895 ± 0.0241,0.7221 ± 0.0310,0.6803 ± 0.0209,0.5725 ± 0.0172,0.5046 ± 0.0242,0.7841 ± 0.0230,0.5689 ± 0.0150,0.5159 ± 0.0169,0.4280 ± 0.0097,0.3789 ± 0.0139,0.7160 ± 0.0145,0.6643 ± 0.0109,0.5689 ± 0.0150,0.4979 ± 0.0214,0.7788 ± 0.0157
gaussian_nb,0.4861 ± 0.0414,0.6261 ± 0.0208,0.5476 ± 0.0328,0.4664 ± 0.0286,0.7997 ± 0.0214,0.7862 ± 0.0246,0.4861 ± 0.0414,0.5403 ± 0.0352,0.8617 ± 0.0181,0.4546 ± 0.0401,0.6086 ± 0.0165,0.5174 ± 0.0282,0.4439 ± 0.0255,0.7748 ± 0.0157,0.7683 ± 0.0196,0.4546 ± 0.0401,0.5175 ± 0.0314,0.8402 ± 0.0110
