,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7315 ± 0.0280,0.5855 ± 0.0302,0.5862 ± 0.0297,0.5850 ± 0.0300,0.7234 ± 0.0211,0.7333 ± 0.0263,0.7315 ± 0.0280,0.7316 ± 0.0268,0.7909 ± 0.0234,0.7245 ± 0.0170,0.5877 ± 0.0163,0.5862 ± 0.0173,0.5866 ± 0.0168,0.7219 ± 0.0127,0.7327 ± 0.0154,0.7245 ± 0.0170,0.7284 ± 0.0161,0.7865 ± 0.0141
random_forest,0.8516 ± 0.0074,0.6029 ± 0.0730,0.6395 ± 0.0079,0.6052 ± 0.0120,0.8764 ± 0.0121,0.7716 ± 0.0270,0.8516 ± 0.0074,0.8040 ± 0.0084,0.9326 ± 0.0072,0.8464 ± 0.0041,0.6160 ± 0.0822,0.6340 ± 0.0045,0.5999 ± 0.0066,0.8716 ± 0.0057,0.7735 ± 0.0286,0.8464 ± 0.0041,0.7996 ± 0.0047,0.9281 ± 0.0034
extra_trees,0.8531 ± 0.0092,0.5697 ± 0.0061,0.6390 ± 0.0069,0.6020 ± 0.0065,0.8643 ± 0.0130,0.7608 ± 0.0081,0.8531 ± 0.0092,0.8039 ± 0.0086,0.9281 ± 0.0082,0.8487 ± 0.0047,0.5667 ± 0.0030,0.6347 ± 0.0035,0.5985 ± 0.0033,0.8689 ± 0.0085,0.7582 ± 0.0041,0.8487 ± 0.0047,0.8005 ± 0.0044,0.9277 ± 0.0037
xgboost,0.8454 ± 0.0171,0.6743 ± 0.0736,0.6499 ± 0.0227,0.6345 ± 0.0323,0.8815 ± 0.0128,0.7974 ± 0.0334,0.8454 ± 0.0171,0.8108 ± 0.0199,0.9330 ± 0.0080,0.8365 ± 0.0090,0.6750 ± 0.0413,0.6463 ± 0.0145,0.6355 ± 0.0209,0.8676 ± 0.0143,0.7944 ± 0.0165,0.8365 ± 0.0090,0.8061 ± 0.0103,0.9237 ± 0.0063
adaboost,0.8004 ± 0.0212,0.6503 ± 0.0222,0.6503 ± 0.0217,0.6481 ± 0.0205,0.8402 ± 0.0191,0.7961 ± 0.0124,0.8004 ± 0.0212,0.7968 ± 0.0141,0.9154 ± 0.0085,0.7838 ± 0.0124,0.6520 ± 0.0154,0.6527 ± 0.0172,0.6511 ± 0.0165,0.8301 ± 0.0087,0.7967 ± 0.0082,0.7838 ± 0.0124,0.7894 ± 0.0096,0.9090 ± 0.0027
svm,0.8381 ± 0.0147,0.6270 ± 0.0837,0.6326 ± 0.0145,0.6042 ± 0.0196,0.8634 ± 0.0127,0.7729 ± 0.0327,0.8381 ± 0.0147,0.7946 ± 0.0150,0.9248 ± 0.0068,0.8239 ± 0.0084,0.5890 ± 0.0264,0.6202 ± 0.0082,0.5949 ± 0.0108,0.8531 ± 0.0075,0.7579 ± 0.0128,0.8239 ± 0.0084,0.7859 ± 0.0086,0.9166 ± 0.0043
logistic_regression,0.7828 ± 0.0130,0.6254 ± 0.0230,0.6263 ± 0.0221,0.6250 ± 0.0225,0.8371 ± 0.0131,0.7800 ± 0.0132,0.7828 ± 0.0130,0.7805 ± 0.0121,0.9089 ± 0.0073,0.7739 ± 0.0123,0.6127 ± 0.0176,0.6131 ± 0.0164,0.6123 ± 0.0167,0.8245 ± 0.0087,0.7697 ± 0.0098,0.7739 ± 0.0123,0.7711 ± 0.0104,0.8994 ± 0.0054
knn,0.5344 ± 0.0325,0.5551 ± 0.0223,0.4545 ± 0.0258,0.4051 ± 0.0258,0.7078 ± 0.0268,0.6931 ± 0.0225,0.5344 ± 0.0325,0.4869 ± 0.0284,0.7607 ± 0.0196,0.5190 ± 0.0298,0.5455 ± 0.0098,0.4402 ± 0.0177,0.3961 ± 0.0199,0.6935 ± 0.0181,0.6852 ± 0.0088,0.5190 ± 0.0298,0.4791 ± 0.0258,0.7466 ± 0.0180
gaussian_nb,0.5026 ± 0.0506,0.6268 ± 0.0206,0.5542 ± 0.0392,0.4808 ± 0.0353,0.7977 ± 0.0231,0.7865 ± 0.0228,0.5026 ± 0.0506,0.5592 ± 0.0427,0.8610 ± 0.0187,0.4601 ± 0.0402,0.6034 ± 0.0116,0.5121 ± 0.0274,0.4480 ± 0.0251,0.7720 ± 0.0141,0.7625 ± 0.0134,0.4601 ± 0.0402,0.5253 ± 0.0306,0.8387 ± 0.0099
