,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4791 ± 0.0252,0.3913 ± 0.0179,0.3897 ± 0.0210,0.3891 ± 0.0190,0.5518 ± 0.0146,0.4886 ± 0.0165,0.4791 ± 0.0252,0.4829 ± 0.0199,0.5707 ± 0.0158,0.4852 ± 0.0240,0.3943 ± 0.0143,0.3928 ± 0.0144,0.3929 ± 0.0148,0.5543 ± 0.0130,0.4923 ± 0.0198,0.4852 ± 0.0240,0.4883 ± 0.0219,0.5737 ± 0.0182
random_forest,0.6198 ± 0.0146,0.4138 ± 0.0099,0.4642 ± 0.0110,0.4372 ± 0.0103,0.6638 ± 0.0128,0.5525 ± 0.0132,0.6198 ± 0.0146,0.5837 ± 0.0138,0.7093 ± 0.0101,0.6170 ± 0.0065,0.4114 ± 0.0044,0.4613 ± 0.0048,0.4349 ± 0.0046,0.6604 ± 0.0175,0.5502 ± 0.0059,0.6170 ± 0.0065,0.5816 ± 0.0062,0.7046 ± 0.0088
extra_trees,0.6319 ± 0.0174,0.4222 ± 0.0115,0.4732 ± 0.0130,0.4459 ± 0.0121,0.6642 ± 0.0211,0.5637 ± 0.0153,0.6319 ± 0.0174,0.5954 ± 0.0161,0.7144 ± 0.0173,0.6225 ± 0.0125,0.4151 ± 0.0084,0.4655 ± 0.0094,0.4388 ± 0.0088,0.6711 ± 0.0133,0.5553 ± 0.0112,0.6225 ± 0.0125,0.5869 ± 0.0117,0.7131 ± 0.0131
xgboost,0.6253 ± 0.0234,0.4549 ± 0.0475,0.4725 ± 0.0168,0.4525 ± 0.0178,0.6788 ± 0.0266,0.5744 ± 0.0220,0.6253 ± 0.0234,0.5948 ± 0.0214,0.7268 ± 0.0252,0.6305 ± 0.0203,0.4639 ± 0.0327,0.4747 ± 0.0152,0.4542 ± 0.0149,0.6762 ± 0.0187,0.5810 ± 0.0188,0.6305 ± 0.0203,0.5996 ± 0.0194,0.7250 ± 0.0178
adaboost,0.5985 ± 0.0230,0.4510 ± 0.0315,0.4583 ± 0.0178,0.4473 ± 0.0191,0.6472 ± 0.0240,0.5647 ± 0.0215,0.5985 ± 0.0230,0.5779 ± 0.0217,0.6843 ± 0.0236,0.5871 ± 0.0152,0.4396 ± 0.0134,0.4503 ± 0.0105,0.4415 ± 0.0114,0.6303 ± 0.0304,0.5571 ± 0.0132,0.5871 ± 0.0152,0.5704 ± 0.0141,0.6789 ± 0.0184
svm,0.6037 ± 0.0183,0.4416 ± 0.0418,0.4562 ± 0.0151,0.4368 ± 0.0177,0.6564 ± 0.0257,0.5561 ± 0.0224,0.6037 ± 0.0183,0.5739 ± 0.0190,0.6910 ± 0.0172,0.5898 ± 0.0204,0.4538 ± 0.0403,0.4514 ± 0.0183,0.4400 ± 0.0217,0.6456 ± 0.0187,0.5546 ± 0.0231,0.5898 ± 0.0204,0.5667 ± 0.0195,0.6818 ± 0.0163
logistic_regression,0.5359 ± 0.0310,0.4515 ± 0.0300,0.4482 ± 0.0335,0.4472 ± 0.0317,0.6389 ± 0.0329,0.5590 ± 0.0304,0.5359 ± 0.0310,0.5457 ± 0.0306,0.6740 ± 0.0322,0.5230 ± 0.0246,0.4383 ± 0.0219,0.4326 ± 0.0235,0.4331 ± 0.0224,0.6218 ± 0.0203,0.5491 ± 0.0246,0.5230 ± 0.0246,0.5348 ± 0.0244,0.6602 ± 0.0209
knn,0.2952 ± 0.0270,0.4021 ± 0.0241,0.3831 ± 0.0265,0.2770 ± 0.0236,0.5442 ± 0.0279,0.4960 ± 0.0330,0.2952 ± 0.0270,0.3017 ± 0.0303,0.5407 ± 0.0217,0.2627 ± 0.0186,0.3940 ± 0.0417,0.3737 ± 0.0206,0.2491 ± 0.0181,0.5416 ± 0.0217,0.4871 ± 0.0547,0.2627 ± 0.0186,0.2660 ± 0.0237,0.5443 ± 0.0153
gaussian_nb,0.2037 ± 0.0216,0.3773 ± 0.0596,0.3502 ± 0.0235,0.1970 ± 0.0230,0.5355 ± 0.0209,0.4664 ± 0.0795,0.2037 ± 0.0216,0.1975 ± 0.0327,0.5455 ± 0.0193,0.2105 ± 0.0159,0.3800 ± 0.0246,0.3523 ± 0.0141,0.2087 ± 0.0166,0.5254 ± 0.0098,0.4707 ± 0.0328,0.2105 ± 0.0159,0.2136 ± 0.0212,0.5309 ± 0.0118
