,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4846 ± 0.0235,0.3857 ± 0.0319,0.3872 ± 0.0305,0.3850 ± 0.0310,0.5495 ± 0.0229,0.4833 ± 0.0308,0.4846 ± 0.0235,0.4824 ± 0.0262,0.5677 ± 0.0255,0.4929 ± 0.0129,0.3967 ± 0.0124,0.3956 ± 0.0137,0.3959 ± 0.0130,0.5569 ± 0.0089,0.4952 ± 0.0085,0.4929 ± 0.0129,0.4939 ± 0.0103,0.5773 ± 0.0079
random_forest,0.6253 ± 0.0120,0.4506 ± 0.1092,0.4691 ± 0.0105,0.4430 ± 0.0128,0.6573 ± 0.0090,0.5681 ± 0.0406,0.6253 ± 0.0120,0.5893 ± 0.0122,0.7066 ± 0.0055,0.6186 ± 0.0093,0.4127 ± 0.0061,0.4625 ± 0.0070,0.4361 ± 0.0065,0.6631 ± 0.0166,0.5520 ± 0.0082,0.6186 ± 0.0093,0.5833 ± 0.0087,0.7090 ± 0.0129
extra_trees,0.6330 ± 0.0150,0.4226 ± 0.0099,0.4741 ± 0.0113,0.4464 ± 0.0107,0.6680 ± 0.0220,0.5643 ± 0.0132,0.6330 ± 0.0150,0.5961 ± 0.0143,0.7179 ± 0.0156,0.6250 ± 0.0136,0.4169 ± 0.0090,0.4674 ± 0.0102,0.4406 ± 0.0096,0.6680 ± 0.0111,0.5576 ± 0.0120,0.6250 ± 0.0136,0.5893 ± 0.0128,0.7111 ± 0.0111
xgboost,0.6275 ± 0.0180,0.4576 ± 0.0428,0.4741 ± 0.0134,0.4544 ± 0.0144,0.6850 ± 0.0220,0.5784 ± 0.0209,0.6275 ± 0.0180,0.5975 ± 0.0161,0.7297 ± 0.0228,0.6211 ± 0.0169,0.4575 ± 0.0225,0.4694 ± 0.0129,0.4519 ± 0.0135,0.6732 ± 0.0136,0.5744 ± 0.0174,0.6211 ± 0.0169,0.5929 ± 0.0165,0.7235 ± 0.0122
adaboost,0.6136 ± 0.0289,0.4722 ± 0.0390,0.4745 ± 0.0239,0.4659 ± 0.0269,0.6592 ± 0.0210,0.5828 ± 0.0288,0.6136 ± 0.0289,0.5945 ± 0.0281,0.7054 ± 0.0241,0.5918 ± 0.0123,0.4552 ± 0.0139,0.4603 ± 0.0120,0.4561 ± 0.0127,0.6399 ± 0.0175,0.5732 ± 0.0113,0.5918 ± 0.0123,0.5816 ± 0.0113,0.6919 ± 0.0116
svm,0.6077 ± 0.0206,0.4466 ± 0.1093,0.4567 ± 0.0174,0.4328 ± 0.0204,0.6523 ± 0.0255,0.5571 ± 0.0437,0.6077 ± 0.0206,0.5738 ± 0.0216,0.6894 ± 0.0176,0.5961 ± 0.0204,0.4429 ± 0.0580,0.4510 ± 0.0190,0.4332 ± 0.0242,0.6419 ± 0.0204,0.5506 ± 0.0269,0.5961 ± 0.0204,0.5671 ± 0.0201,0.6801 ± 0.0164
logistic_regression,0.5392 ± 0.0316,0.4539 ± 0.0341,0.4506 ± 0.0381,0.4498 ± 0.0355,0.6364 ± 0.0329,0.5615 ± 0.0325,0.5392 ± 0.0316,0.5487 ± 0.0315,0.6719 ± 0.0318,0.5245 ± 0.0205,0.4397 ± 0.0184,0.4341 ± 0.0203,0.4346 ± 0.0190,0.6218 ± 0.0204,0.5504 ± 0.0210,0.5245 ± 0.0205,0.5362 ± 0.0206,0.6602 ± 0.0210
knn,0.4333 ± 0.0210,0.3765 ± 0.0233,0.3759 ± 0.0257,0.3538 ± 0.0223,0.5509 ± 0.0216,0.4589 ± 0.0248,0.4333 ± 0.0210,0.4194 ± 0.0202,0.5483 ± 0.0197,0.4212 ± 0.0203,0.3847 ± 0.0225,0.3826 ± 0.0248,0.3572 ± 0.0205,0.5560 ± 0.0187,0.4698 ± 0.0247,0.4212 ± 0.0203,0.4186 ± 0.0192,0.5587 ± 0.0185
gaussian_nb,0.1846 ± 0.0124,0.3807 ± 0.0462,0.3501 ± 0.0171,0.1771 ± 0.0148,0.5530 ± 0.0150,0.4705 ± 0.0623,0.1846 ± 0.0124,0.1697 ± 0.0227,0.5675 ± 0.0145,0.1835 ± 0.0152,0.3680 ± 0.0285,0.3476 ± 0.0175,0.1783 ± 0.0163,0.5346 ± 0.0115,0.4545 ± 0.0378,0.1835 ± 0.0152,0.1721 ± 0.0194,0.5439 ± 0.0141
