,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4828 ± 0.0140,0.3956 ± 0.0178,0.3984 ± 0.0185,0.3952 ± 0.0169,0.5549 ± 0.0104,0.4833 ± 0.0101,0.4828 ± 0.0140,0.4816 ± 0.0115,0.5671 ± 0.0093,0.4774 ± 0.0258,0.3874 ± 0.0253,0.3862 ± 0.0251,0.3861 ± 0.0250,0.5490 ± 0.0198,0.4856 ± 0.0267,0.4774 ± 0.0258,0.4811 ± 0.0260,0.5677 ± 0.0230
random_forest,0.6081 ± 0.0216,0.4056 ± 0.0143,0.4553 ± 0.0162,0.4286 ± 0.0153,0.6629 ± 0.0252,0.5415 ± 0.0191,0.6081 ± 0.0216,0.5724 ± 0.0204,0.7009 ± 0.0234,0.6113 ± 0.0150,0.4076 ± 0.0100,0.4571 ± 0.0112,0.4308 ± 0.0105,0.6585 ± 0.0153,0.5451 ± 0.0134,0.6113 ± 0.0150,0.5762 ± 0.0141,0.7028 ± 0.0129
extra_trees,0.6154 ± 0.0261,0.4111 ± 0.0178,0.4609 ± 0.0195,0.4338 ± 0.0183,0.6629 ± 0.0123,0.5489 ± 0.0237,0.6154 ± 0.0261,0.5793 ± 0.0244,0.7069 ± 0.0170,0.6215 ± 0.0197,0.4147 ± 0.0131,0.4648 ± 0.0147,0.4381 ± 0.0138,0.6686 ± 0.0143,0.5547 ± 0.0176,0.6215 ± 0.0197,0.5859 ± 0.0185,0.7146 ± 0.0144
xgboost,0.6271 ± 0.0175,0.4941 ± 0.0590,0.4755 ± 0.0123,0.4571 ± 0.0140,0.6756 ± 0.0236,0.5871 ± 0.0152,0.6271 ± 0.0175,0.5964 ± 0.0169,0.7209 ± 0.0189,0.6280 ± 0.0173,0.4638 ± 0.0543,0.4736 ± 0.0141,0.4537 ± 0.0170,0.6715 ± 0.0218,0.5789 ± 0.0239,0.6280 ± 0.0173,0.5974 ± 0.0170,0.7206 ± 0.0183
adaboost,0.6033 ± 0.0234,0.4332 ± 0.0622,0.4535 ± 0.0181,0.4308 ± 0.0176,0.6380 ± 0.0250,0.5505 ± 0.0277,0.6033 ± 0.0234,0.5711 ± 0.0208,0.6804 ± 0.0185,0.5964 ± 0.0223,0.4417 ± 0.0513,0.4480 ± 0.0167,0.4269 ± 0.0158,0.6191 ± 0.0224,0.5496 ± 0.0239,0.5964 ± 0.0223,0.5656 ± 0.0208,0.6701 ± 0.0210
svm,0.6205 ± 0.0192,0.4140 ± 0.0129,0.4647 ± 0.0144,0.4376 ± 0.0136,0.6608 ± 0.0210,0.5528 ± 0.0172,0.6205 ± 0.0192,0.5843 ± 0.0182,0.7107 ± 0.0137,0.6148 ± 0.0131,0.4100 ± 0.0090,0.4597 ± 0.0099,0.4333 ± 0.0093,0.6571 ± 0.0162,0.5483 ± 0.0121,0.6148 ± 0.0131,0.5795 ± 0.0124,0.7086 ± 0.0137
logistic_regression,0.5154 ± 0.0303,0.4247 ± 0.0240,0.4220 ± 0.0249,0.4219 ± 0.0247,0.6122 ± 0.0215,0.5270 ± 0.0226,0.5154 ± 0.0303,0.5201 ± 0.0264,0.6409 ± 0.0253,0.5285 ± 0.0213,0.4340 ± 0.0165,0.4312 ± 0.0186,0.4319 ± 0.0178,0.6164 ± 0.0208,0.5409 ± 0.0183,0.5285 ± 0.0213,0.5342 ± 0.0197,0.6522 ± 0.0204
knn,0.4868 ± 0.0180,0.4004 ± 0.0389,0.3797 ± 0.0220,0.3475 ± 0.0307,0.5743 ± 0.0260,0.4914 ± 0.0210,0.4868 ± 0.0180,0.4371 ± 0.0229,0.5791 ± 0.0180,0.4841 ± 0.0207,0.3867 ± 0.0324,0.3721 ± 0.0162,0.3419 ± 0.0204,0.5754 ± 0.0191,0.4838 ± 0.0282,0.4841 ± 0.0207,0.4374 ± 0.0191,0.5834 ± 0.0211
gaussian_nb,0.1945 ± 0.0197,0.3678 ± 0.0220,0.3491 ± 0.0174,0.1923 ± 0.0232,0.5413 ± 0.0131,0.4530 ± 0.0285,0.1945 ± 0.0197,0.1900 ± 0.0303,0.5500 ± 0.0133,0.2094 ± 0.0075,0.3698 ± 0.0166,0.3533 ± 0.0139,0.2106 ± 0.0081,0.5292 ± 0.0132,0.4563 ± 0.0216,0.2094 ± 0.0075,0.2150 ± 0.0110,0.5330 ± 0.0138
