,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7187 ± 0.0270,0.5764 ± 0.0266,0.5708 ± 0.0294,0.5726 ± 0.0280,0.7138 ± 0.0202,0.7315 ± 0.0220,0.7187 ± 0.0270,0.7242 ± 0.0235,0.7853 ± 0.0196,0.7280 ± 0.0140,0.5950 ± 0.0142,0.5927 ± 0.0159,0.5932 ± 0.0151,0.7269 ± 0.0112,0.7412 ± 0.0130,0.7280 ± 0.0140,0.7341 ± 0.0132,0.7918 ± 0.0114
random_forest,0.8564 ± 0.0108,0.6721 ± 0.1644,0.6439 ± 0.0110,0.6107 ± 0.0151,0.8809 ± 0.0122,0.7969 ± 0.0580,0.8564 ± 0.0108,0.8089 ± 0.0114,0.9356 ± 0.0089,0.8536 ± 0.0046,0.6273 ± 0.0840,0.6401 ± 0.0051,0.6069 ± 0.0081,0.8834 ± 0.0054,0.7817 ± 0.0287,0.8536 ± 0.0046,0.8070 ± 0.0053,0.9351 ± 0.0032
extra_trees,0.8590 ± 0.0065,0.6741 ± 0.1595,0.6458 ± 0.0061,0.6126 ± 0.0099,0.8754 ± 0.0140,0.7996 ± 0.0513,0.8590 ± 0.0065,0.8116 ± 0.0062,0.9333 ± 0.0084,0.8541 ± 0.0034,0.7037 ± 0.1375,0.6419 ± 0.0044,0.6103 ± 0.0089,0.8784 ± 0.0062,0.8063 ± 0.0451,0.8541 ± 0.0034,0.8079 ± 0.0038,0.9331 ± 0.0037
xgboost,0.8564 ± 0.0144,0.7248 ± 0.0832,0.6623 ± 0.0202,0.6501 ± 0.0310,0.8771 ± 0.0153,0.8190 ± 0.0325,0.8564 ± 0.0144,0.8217 ± 0.0167,0.9323 ± 0.0090,0.8459 ± 0.0061,0.6513 ± 0.0426,0.6420 ± 0.0079,0.6201 ± 0.0133,0.8747 ± 0.0100,0.7895 ± 0.0151,0.8459 ± 0.0061,0.8076 ± 0.0064,0.9291 ± 0.0051
adaboost,0.8062 ± 0.0199,0.6348 ± 0.0293,0.6372 ± 0.0253,0.6333 ± 0.0269,0.8394 ± 0.0205,0.7864 ± 0.0168,0.8062 ± 0.0199,0.7948 ± 0.0165,0.9159 ± 0.0112,0.7918 ± 0.0138,0.6427 ± 0.0178,0.6433 ± 0.0180,0.6426 ± 0.0179,0.8252 ± 0.0114,0.7896 ± 0.0123,0.7918 ± 0.0138,0.7904 ± 0.0125,0.9080 ± 0.0053
svm,0.8454 ± 0.0105,0.6189 ± 0.0490,0.6389 ± 0.0074,0.6135 ± 0.0104,0.8679 ± 0.0210,0.7805 ± 0.0144,0.8454 ± 0.0105,0.8060 ± 0.0082,0.9276 ± 0.0114,0.8283 ± 0.0050,0.5965 ± 0.0231,0.6257 ± 0.0061,0.6035 ± 0.0110,0.8627 ± 0.0119,0.7672 ± 0.0094,0.8283 ± 0.0050,0.7937 ± 0.0045,0.9226 ± 0.0063
logistic_regression,0.7806 ± 0.0191,0.6100 ± 0.0211,0.6138 ± 0.0190,0.6109 ± 0.0195,0.8241 ± 0.0175,0.7731 ± 0.0115,0.7806 ± 0.0191,0.7760 ± 0.0130,0.8994 ± 0.0093,0.7761 ± 0.0063,0.6126 ± 0.0085,0.6141 ± 0.0073,0.6130 ± 0.0079,0.8179 ± 0.0116,0.7719 ± 0.0063,0.7761 ± 0.0063,0.7737 ± 0.0055,0.8943 ± 0.0061
knn,0.3443 ± 0.0383,0.6220 ± 0.0230,0.4498 ± 0.0210,0.3238 ± 0.0351,0.6964 ± 0.0243,0.7884 ± 0.0311,0.3443 ± 0.0383,0.3613 ± 0.0457,0.7384 ± 0.0227,0.3214 ± 0.0261,0.6280 ± 0.0266,0.4509 ± 0.0232,0.3057 ± 0.0221,0.6877 ± 0.0163,0.7964 ± 0.0344,0.3214 ± 0.0261,0.3361 ± 0.0276,0.7235 ± 0.0104
gaussian_nb,0.5293 ± 0.0821,0.6166 ± 0.0295,0.5469 ± 0.0663,0.5043 ± 0.0606,0.7796 ± 0.0356,0.7738 ± 0.0311,0.5293 ± 0.0821,0.5944 ± 0.0686,0.8484 ± 0.0273,0.5041 ± 0.0425,0.5922 ± 0.0160,0.5197 ± 0.0253,0.4827 ± 0.0300,0.7584 ± 0.0176,0.7474 ± 0.0187,0.5041 ± 0.0425,0.5732 ± 0.0396,0.8289 ± 0.0151
