,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7560 ± 0.0266,0.6204 ± 0.0295,0.6172 ± 0.0307,0.6174 ± 0.0303,0.7467 ± 0.0209,0.7660 ± 0.0192,0.7560 ± 0.0266,0.7597 ± 0.0227,0.8142 ± 0.0182,0.7495 ± 0.0184,0.6147 ± 0.0240,0.6130 ± 0.0261,0.6134 ± 0.0251,0.7426 ± 0.0168,0.7592 ± 0.0156,0.7495 ± 0.0184,0.7541 ± 0.0167,0.8083 ± 0.0138
random_forest,0.8604 ± 0.0053,0.6078 ± 0.1059,0.6453 ± 0.0053,0.6093 ± 0.0081,0.8833 ± 0.0173,0.7782 ± 0.0357,0.8604 ± 0.0053,0.8114 ± 0.0055,0.9371 ± 0.0100,0.8563 ± 0.0033,0.6216 ± 0.1131,0.6410 ± 0.0032,0.6056 ± 0.0049,0.8834 ± 0.0080,0.7809 ± 0.0375,0.8563 ± 0.0033,0.8081 ± 0.0034,0.9358 ± 0.0041
extra_trees,0.8597 ± 0.0060,0.5908 ± 0.0544,0.6447 ± 0.0058,0.6087 ± 0.0087,0.8831 ± 0.0139,0.7722 ± 0.0202,0.8597 ± 0.0060,0.8107 ± 0.0066,0.9365 ± 0.0093,0.8566 ± 0.0045,0.7385 ± 0.1775,0.6424 ± 0.0049,0.6085 ± 0.0073,0.8784 ± 0.0072,0.8192 ± 0.0597,0.8566 ± 0.0045,0.8091 ± 0.0052,0.9332 ± 0.0039
xgboost,0.8535 ± 0.0067,0.6884 ± 0.0941,0.6517 ± 0.0093,0.6315 ± 0.0183,0.8845 ± 0.0084,0.8058 ± 0.0281,0.8535 ± 0.0067,0.8153 ± 0.0073,0.9350 ± 0.0054,0.8462 ± 0.0065,0.6922 ± 0.0474,0.6470 ± 0.0099,0.6296 ± 0.0165,0.8755 ± 0.0142,0.8025 ± 0.0170,0.8462 ± 0.0065,0.8099 ± 0.0074,0.9284 ± 0.0072
adaboost,0.8179 ± 0.0214,0.6702 ± 0.0372,0.6610 ± 0.0224,0.6610 ± 0.0262,0.8525 ± 0.0172,0.8012 ± 0.0164,0.8179 ± 0.0214,0.8073 ± 0.0168,0.9216 ± 0.0081,0.8053 ± 0.0089,0.6450 ± 0.0092,0.6447 ± 0.0079,0.6434 ± 0.0087,0.8343 ± 0.0119,0.7887 ± 0.0072,0.8053 ± 0.0089,0.7963 ± 0.0075,0.9127 ± 0.0055
svm,0.8531 ± 0.0103,0.5696 ± 0.0074,0.6390 ± 0.0077,0.6020 ± 0.0074,0.8668 ± 0.0164,0.7606 ± 0.0099,0.8531 ± 0.0103,0.8038 ± 0.0099,0.9260 ± 0.0101,0.8458 ± 0.0034,0.5643 ± 0.0023,0.6325 ± 0.0025,0.5963 ± 0.0024,0.8672 ± 0.0106,0.7549 ± 0.0031,0.8458 ± 0.0034,0.7975 ± 0.0032,0.9246 ± 0.0054
logistic_regression,0.7846 ± 0.0237,0.6315 ± 0.0270,0.6310 ± 0.0265,0.6303 ± 0.0268,0.8271 ± 0.0178,0.7812 ± 0.0186,0.7846 ± 0.0237,0.7821 ± 0.0205,0.8979 ± 0.0098,0.7799 ± 0.0133,0.6330 ± 0.0174,0.6334 ± 0.0176,0.6330 ± 0.0175,0.8245 ± 0.0164,0.7784 ± 0.0116,0.7799 ± 0.0133,0.7790 ± 0.0121,0.8939 ± 0.0093
knn,0.6956 ± 0.0225,0.5458 ± 0.0477,0.5263 ± 0.0211,0.5016 ± 0.0275,0.7661 ± 0.0204,0.6986 ± 0.0216,0.6956 ± 0.0225,0.6576 ± 0.0254,0.8465 ± 0.0174,0.6912 ± 0.0093,0.5570 ± 0.0243,0.5232 ± 0.0089,0.5010 ± 0.0124,0.7685 ± 0.0137,0.7025 ± 0.0092,0.6912 ± 0.0093,0.6541 ± 0.0101,0.8433 ± 0.0089
gaussian_nb,0.5205 ± 0.0796,0.6191 ± 0.0250,0.5541 ± 0.0618,0.4858 ± 0.0602,0.8006 ± 0.0223,0.7765 ± 0.0257,0.5205 ± 0.0796,0.5675 ± 0.0707,0.8694 ± 0.0163,0.4934 ± 0.0628,0.6072 ± 0.0161,0.5331 ± 0.0373,0.4655 ± 0.0456,0.7779 ± 0.0113,0.7652 ± 0.0186,0.4934 ± 0.0628,0.5461 ± 0.0579,0.8485 ± 0.0088
