,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4678 ± 0.0329,0.3791 ± 0.0295,0.3779 ± 0.0302,0.3780 ± 0.0299,0.5404 ± 0.0241,0.4692 ± 0.0317,0.4678 ± 0.0329,0.4679 ± 0.0323,0.5543 ± 0.0282,0.4892 ± 0.0217,0.4018 ± 0.0247,0.4012 ± 0.0248,0.4011 ± 0.0250,0.5591 ± 0.0179,0.4946 ± 0.0212,0.4892 ± 0.0217,0.4916 ± 0.0215,0.5754 ± 0.0178
random_forest,0.5963 ± 0.0189,0.3980 ± 0.0125,0.4466 ± 0.0141,0.4208 ± 0.0133,0.6274 ± 0.0098,0.5315 ± 0.0167,0.5963 ± 0.0189,0.5619 ± 0.0177,0.6759 ± 0.0106,0.5954 ± 0.0174,0.3975 ± 0.0116,0.4451 ± 0.0130,0.4199 ± 0.0123,0.6277 ± 0.0118,0.5316 ± 0.0155,0.5954 ± 0.0174,0.5615 ± 0.0164,0.6768 ± 0.0107
extra_trees,0.5930 ± 0.0298,0.3955 ± 0.0200,0.4441 ± 0.0224,0.4182 ± 0.0211,0.6390 ± 0.0218,0.5280 ± 0.0267,0.5930 ± 0.0298,0.5584 ± 0.0282,0.6868 ± 0.0224,0.6000 ± 0.0118,0.4001 ± 0.0079,0.4486 ± 0.0089,0.4228 ± 0.0084,0.6313 ± 0.0116,0.5351 ± 0.0106,0.6000 ± 0.0118,0.5655 ± 0.0112,0.6819 ± 0.0090
xgboost,0.5886 ± 0.0222,0.4054 ± 0.0201,0.4417 ± 0.0159,0.4201 ± 0.0138,0.6470 ± 0.0177,0.5345 ± 0.0162,0.5886 ± 0.0222,0.5590 ± 0.0193,0.6904 ± 0.0164,0.6055 ± 0.0103,0.4406 ± 0.0211,0.4568 ± 0.0084,0.4392 ± 0.0092,0.6456 ± 0.0138,0.5593 ± 0.0104,0.6055 ± 0.0103,0.5783 ± 0.0093,0.6992 ± 0.0082
adaboost,0.5894 ± 0.0235,0.4525 ± 0.0398,0.4538 ± 0.0210,0.4438 ± 0.0238,0.6364 ± 0.0226,0.5584 ± 0.0248,0.5894 ± 0.0235,0.5688 ± 0.0216,0.6751 ± 0.0180,0.5750 ± 0.0138,0.4290 ± 0.0211,0.4403 ± 0.0131,0.4319 ± 0.0157,0.6189 ± 0.0148,0.5479 ± 0.0136,0.5750 ± 0.0138,0.5595 ± 0.0128,0.6668 ± 0.0129
svm,0.5897 ± 0.0192,0.3946 ± 0.0138,0.4415 ± 0.0143,0.4156 ± 0.0139,0.6212 ± 0.0159,0.5269 ± 0.0184,0.5897 ± 0.0192,0.5550 ± 0.0185,0.6674 ± 0.0170,0.5810 ± 0.0123,0.4114 ± 0.0540,0.4348 ± 0.0092,0.4109 ± 0.0094,0.6040 ± 0.0164,0.5284 ± 0.0211,0.5810 ± 0.0123,0.5479 ± 0.0121,0.6517 ± 0.0117
logistic_regression,0.5209 ± 0.0173,0.4272 ± 0.0114,0.4227 ± 0.0125,0.4229 ± 0.0106,0.6002 ± 0.0211,0.5370 ± 0.0128,0.5209 ± 0.0173,0.5273 ± 0.0129,0.6432 ± 0.0180,0.5005 ± 0.0205,0.4110 ± 0.0207,0.4033 ± 0.0234,0.4057 ± 0.0217,0.5848 ± 0.0224,0.5214 ± 0.0206,0.5005 ± 0.0205,0.5099 ± 0.0201,0.6276 ± 0.0213
knn,0.3850 ± 0.0584,0.3725 ± 0.0300,0.3580 ± 0.0322,0.3137 ± 0.0301,0.5316 ± 0.0273,0.4572 ± 0.0404,0.3850 ± 0.0584,0.3665 ± 0.0424,0.5408 ± 0.0264,0.3624 ± 0.0481,0.3543 ± 0.0190,0.3458 ± 0.0186,0.3024 ± 0.0253,0.5240 ± 0.0194,0.4375 ± 0.0228,0.3624 ± 0.0481,0.3535 ± 0.0363,0.5334 ± 0.0181
gaussian_nb,0.1674 ± 0.0122,0.3397 ± 0.0303,0.3422 ± 0.0101,0.1574 ± 0.0177,0.5578 ± 0.0176,0.4156 ± 0.0407,0.1674 ± 0.0122,0.1435 ± 0.0251,0.5726 ± 0.0163,0.1715 ± 0.0141,0.3407 ± 0.0176,0.3363 ± 0.0142,0.1656 ± 0.0170,0.5362 ± 0.0161,0.4182 ± 0.0234,0.1715 ± 0.0141,0.1564 ± 0.0228,0.5472 ± 0.0179
