,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7766 ± 0.0210,0.6409 ± 0.0322,0.6384 ± 0.0265,0.6382 ± 0.0289,0.7609 ± 0.0165,0.7728 ± 0.0146,0.7766 ± 0.0210,0.7737 ± 0.0167,0.8249 ± 0.0131,0.7431 ± 0.0066,0.6086 ± 0.0133,0.6070 ± 0.0145,0.6071 ± 0.0136,0.7383 ± 0.0086,0.7559 ± 0.0078,0.7431 ± 0.0066,0.7491 ± 0.0064,0.8045 ± 0.0049
random_forest,0.8641 ± 0.0113,0.7943 ± 0.1114,0.6672 ± 0.0169,0.6549 ± 0.0268,0.8870 ± 0.0135,0.8438 ± 0.0399,0.8641 ± 0.0113,0.8271 ± 0.0139,0.9383 ± 0.0086,0.8572 ± 0.0039,0.7563 ± 0.0386,0.6599 ± 0.0060,0.6471 ± 0.0118,0.8914 ± 0.0040,0.8277 ± 0.0118,0.8572 ± 0.0039,0.8211 ± 0.0043,0.9388 ± 0.0028
extra_trees,0.8601 ± 0.0062,0.7023 ± 0.1508,0.6491 ± 0.0051,0.6189 ± 0.0119,0.8887 ± 0.0093,0.8092 ± 0.0480,0.8601 ± 0.0062,0.8138 ± 0.0052,0.9389 ± 0.0069,0.8547 ± 0.0043,0.7302 ± 0.1134,0.6449 ± 0.0068,0.6167 ± 0.0134,0.8895 ± 0.0065,0.8153 ± 0.0379,0.8547 ± 0.0043,0.8101 ± 0.0054,0.9379 ± 0.0039
xgboost,0.8476 ± 0.0117,0.6973 ± 0.0329,0.6649 ± 0.0156,0.6596 ± 0.0199,0.8810 ± 0.0124,0.8116 ± 0.0157,0.8476 ± 0.0117,0.8214 ± 0.0123,0.9347 ± 0.0064,0.8436 ± 0.0049,0.6888 ± 0.0239,0.6610 ± 0.0084,0.6564 ± 0.0126,0.8758 ± 0.0087,0.8075 ± 0.0081,0.8436 ± 0.0049,0.8186 ± 0.0048,0.9296 ± 0.0047
adaboost,0.7960 ± 0.0314,0.6482 ± 0.0360,0.6462 ± 0.0333,0.6450 ± 0.0343,0.8456 ± 0.0146,0.7933 ± 0.0214,0.7960 ± 0.0314,0.7931 ± 0.0250,0.9190 ± 0.0076,0.7778 ± 0.0052,0.6500 ± 0.0090,0.6511 ± 0.0111,0.6486 ± 0.0095,0.8369 ± 0.0144,0.7968 ± 0.0054,0.7778 ± 0.0052,0.7862 ± 0.0043,0.9132 ± 0.0054
svm,0.8498 ± 0.0140,0.6875 ± 0.0374,0.6582 ± 0.0133,0.6475 ± 0.0160,0.8729 ± 0.0120,0.8082 ± 0.0174,0.8498 ± 0.0140,0.8193 ± 0.0130,0.9303 ± 0.0069,0.8395 ± 0.0044,0.6643 ± 0.0265,0.6513 ± 0.0111,0.6424 ± 0.0168,0.8692 ± 0.0113,0.7971 ± 0.0114,0.8395 ± 0.0044,0.8123 ± 0.0076,0.9272 ± 0.0052
logistic_regression,0.7846 ± 0.0213,0.6560 ± 0.0229,0.6569 ± 0.0242,0.6538 ± 0.0229,0.8435 ± 0.0164,0.8028 ± 0.0150,0.7846 ± 0.0213,0.7918 ± 0.0175,0.9102 ± 0.0068,0.7800 ± 0.0086,0.6496 ± 0.0106,0.6498 ± 0.0125,0.6483 ± 0.0117,0.8422 ± 0.0132,0.7972 ± 0.0055,0.7800 ± 0.0086,0.7877 ± 0.0067,0.9066 ± 0.0066
knn,0.7311 ± 0.0196,0.6292 ± 0.0168,0.6166 ± 0.0216,0.6073 ± 0.0213,0.8173 ± 0.0145,0.7784 ± 0.0138,0.7311 ± 0.0196,0.7375 ± 0.0204,0.8806 ± 0.0120,0.7266 ± 0.0108,0.6389 ± 0.0174,0.6278 ± 0.0224,0.6138 ± 0.0173,0.8217 ± 0.0104,0.7839 ± 0.0139,0.7266 ± 0.0108,0.7348 ± 0.0108,0.8822 ± 0.0058
gaussian_nb,0.7176 ± 0.0578,0.6596 ± 0.0341,0.6483 ± 0.0505,0.6255 ± 0.0508,0.8350 ± 0.0240,0.8126 ± 0.0260,0.7176 ± 0.0578,0.7434 ± 0.0489,0.8995 ± 0.0155,0.6799 ± 0.0322,0.6346 ± 0.0089,0.6141 ± 0.0158,0.5927 ± 0.0222,0.8194 ± 0.0122,0.7924 ± 0.0078,0.6799 ± 0.0322,0.7130 ± 0.0292,0.8877 ± 0.0066
