,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7513 ± 0.0213,0.6179 ± 0.0245,0.6161 ± 0.0238,0.6162 ± 0.0237,0.7441 ± 0.0164,0.7573 ± 0.0176,0.7513 ± 0.0213,0.7535 ± 0.0189,0.8080 ± 0.0161,0.7366 ± 0.0128,0.5994 ± 0.0202,0.5986 ± 0.0217,0.5987 ± 0.0208,0.7313 ± 0.0139,0.7432 ± 0.0127,0.7366 ± 0.0128,0.7397 ± 0.0125,0.7960 ± 0.0102
random_forest,0.8597 ± 0.0107,0.6414 ± 0.1427,0.6455 ± 0.0100,0.6112 ± 0.0130,0.8807 ± 0.0147,0.7894 ± 0.0497,0.8597 ± 0.0107,0.8118 ± 0.0105,0.9354 ± 0.0085,0.8546 ± 0.0046,0.6817 ± 0.1370,0.6408 ± 0.0048,0.6072 ± 0.0070,0.8784 ± 0.0070,0.7993 ± 0.0457,0.8546 ± 0.0046,0.8074 ± 0.0052,0.9333 ± 0.0042
extra_trees,0.8579 ± 0.0077,0.5727 ± 0.0054,0.6425 ± 0.0058,0.6053 ± 0.0055,0.8632 ± 0.0121,0.7647 ± 0.0072,0.8579 ± 0.0077,0.8082 ± 0.0073,0.9281 ± 0.0078,0.8528 ± 0.0051,0.6356 ± 0.1430,0.6384 ± 0.0051,0.6030 ± 0.0069,0.8750 ± 0.0084,0.7828 ± 0.0491,0.8528 ± 0.0051,0.8047 ± 0.0056,0.9316 ± 0.0044
xgboost,0.8505 ± 0.0129,0.6972 ± 0.0867,0.6529 ± 0.0192,0.6364 ± 0.0297,0.8825 ± 0.0139,0.8069 ± 0.0309,0.8505 ± 0.0129,0.8144 ± 0.0156,0.9347 ± 0.0085,0.8434 ± 0.0099,0.6577 ± 0.0706,0.6444 ± 0.0167,0.6276 ± 0.0256,0.8757 ± 0.0104,0.7923 ± 0.0264,0.8434 ± 0.0099,0.8089 ± 0.0122,0.9294 ± 0.0058
adaboost,0.7861 ± 0.0242,0.6474 ± 0.0208,0.6455 ± 0.0198,0.6442 ± 0.0194,0.8442 ± 0.0166,0.7941 ± 0.0136,0.7861 ± 0.0242,0.7885 ± 0.0166,0.9178 ± 0.0079,0.7747 ± 0.0146,0.6476 ± 0.0141,0.6476 ± 0.0163,0.6454 ± 0.0156,0.8356 ± 0.0078,0.7958 ± 0.0104,0.7747 ± 0.0146,0.7839 ± 0.0125,0.9126 ± 0.0038
svm,0.8458 ± 0.0125,0.6422 ± 0.0434,0.6417 ± 0.0112,0.6188 ± 0.0139,0.8677 ± 0.0190,0.7883 ± 0.0170,0.8458 ± 0.0125,0.8076 ± 0.0112,0.9274 ± 0.0106,0.8308 ± 0.0074,0.6236 ± 0.0331,0.6316 ± 0.0102,0.6127 ± 0.0146,0.8601 ± 0.0145,0.7764 ± 0.0122,0.8308 ± 0.0074,0.7972 ± 0.0068,0.9217 ± 0.0076
logistic_regression,0.7810 ± 0.0167,0.6117 ± 0.0227,0.6158 ± 0.0191,0.6128 ± 0.0205,0.8247 ± 0.0184,0.7747 ± 0.0125,0.7810 ± 0.0167,0.7770 ± 0.0120,0.8996 ± 0.0097,0.7739 ± 0.0080,0.6106 ± 0.0130,0.6121 ± 0.0116,0.6110 ± 0.0123,0.8178 ± 0.0121,0.7702 ± 0.0080,0.7739 ± 0.0080,0.7718 ± 0.0073,0.8941 ± 0.0063
knn,0.6161 ± 0.0348,0.5659 ± 0.0299,0.5110 ± 0.0395,0.4932 ± 0.0378,0.7532 ± 0.0232,0.7028 ± 0.0197,0.6161 ± 0.0348,0.6012 ± 0.0333,0.8175 ± 0.0192,0.6042 ± 0.0102,0.5614 ± 0.0086,0.5011 ± 0.0108,0.4851 ± 0.0112,0.7457 ± 0.0090,0.7039 ± 0.0071,0.6042 ± 0.0102,0.5952 ± 0.0112,0.8102 ± 0.0067
gaussian_nb,0.5546 ± 0.0590,0.6164 ± 0.0271,0.5613 ± 0.0526,0.5165 ± 0.0445,0.7857 ± 0.0304,0.7727 ± 0.0286,0.5546 ± 0.0590,0.6101 ± 0.0484,0.8543 ± 0.0240,0.5226 ± 0.0330,0.5959 ± 0.0171,0.5380 ± 0.0232,0.4923 ± 0.0205,0.7674 ± 0.0179,0.7501 ± 0.0189,0.5226 ± 0.0330,0.5830 ± 0.0266,0.8352 ± 0.0142
