,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4758 ± 0.0327,0.4002 ± 0.0348,0.3990 ± 0.0378,0.3978 ± 0.0366,0.5552 ± 0.0262,0.4862 ± 0.0278,0.4758 ± 0.0327,0.4794 ± 0.0305,0.5671 ± 0.0237,0.4833 ± 0.0224,0.3968 ± 0.0239,0.3961 ± 0.0241,0.3959 ± 0.0239,0.5552 ± 0.0183,0.4900 ± 0.0225,0.4833 ± 0.0224,0.4863 ± 0.0222,0.5714 ± 0.0189
random_forest,0.6011 ± 0.0174,0.4015 ± 0.0118,0.4502 ± 0.0130,0.4240 ± 0.0125,0.6565 ± 0.0248,0.5361 ± 0.0158,0.6011 ± 0.0174,0.5662 ± 0.0168,0.6933 ± 0.0167,0.6071 ± 0.0214,0.4048 ± 0.0143,0.4538 ± 0.0160,0.4278 ± 0.0151,0.6543 ± 0.0151,0.5414 ± 0.0191,0.6071 ± 0.0214,0.5722 ± 0.0201,0.6965 ± 0.0159
extra_trees,0.6168 ± 0.0254,0.4119 ± 0.0171,0.4620 ± 0.0190,0.4352 ± 0.0176,0.6637 ± 0.0122,0.5499 ± 0.0228,0.6168 ± 0.0254,0.5811 ± 0.0234,0.7054 ± 0.0115,0.6079 ± 0.0205,0.4058 ± 0.0137,0.4546 ± 0.0153,0.4286 ± 0.0144,0.6571 ± 0.0168,0.5427 ± 0.0183,0.6079 ± 0.0205,0.5732 ± 0.0193,0.6966 ± 0.0165
xgboost,0.6286 ± 0.0157,0.5119 ± 0.1081,0.4757 ± 0.0101,0.4560 ± 0.0116,0.6773 ± 0.0257,0.5930 ± 0.0309,0.6286 ± 0.0157,0.5967 ± 0.0135,0.7196 ± 0.0208,0.6250 ± 0.0202,0.4514 ± 0.0267,0.4702 ± 0.0145,0.4495 ± 0.0140,0.6768 ± 0.0161,0.5736 ± 0.0167,0.6250 ± 0.0202,0.5943 ± 0.0189,0.7224 ± 0.0174
adaboost,0.5853 ± 0.0270,0.4581 ± 0.0361,0.4550 ± 0.0199,0.4477 ± 0.0221,0.6376 ± 0.0319,0.5572 ± 0.0257,0.5853 ± 0.0270,0.5668 ± 0.0252,0.6709 ± 0.0267,0.5814 ± 0.0243,0.4406 ± 0.0300,0.4471 ± 0.0211,0.4389 ± 0.0231,0.6271 ± 0.0291,0.5512 ± 0.0237,0.5814 ± 0.0243,0.5641 ± 0.0234,0.6664 ± 0.0231
svm,0.5934 ± 0.0079,0.4010 ± 0.0047,0.4443 ± 0.0059,0.4206 ± 0.0053,0.6494 ± 0.0260,0.5354 ± 0.0063,0.5934 ± 0.0079,0.5617 ± 0.0070,0.6887 ± 0.0192,0.5929 ± 0.0150,0.4330 ± 0.0208,0.4478 ± 0.0118,0.4309 ± 0.0134,0.6375 ± 0.0187,0.5493 ± 0.0151,0.5929 ± 0.0150,0.5661 ± 0.0154,0.6796 ± 0.0163
logistic_regression,0.5238 ± 0.0235,0.4377 ± 0.0286,0.4350 ± 0.0324,0.4340 ± 0.0296,0.6215 ± 0.0261,0.5434 ± 0.0248,0.5238 ± 0.0235,0.5320 ± 0.0231,0.6538 ± 0.0235,0.5325 ± 0.0262,0.4338 ± 0.0226,0.4288 ± 0.0237,0.4305 ± 0.0231,0.6176 ± 0.0195,0.5473 ± 0.0257,0.5325 ± 0.0262,0.5394 ± 0.0257,0.6582 ± 0.0209
knn,0.2319 ± 0.0326,0.3779 ± 0.0616,0.3549 ± 0.0474,0.2162 ± 0.0326,0.5290 ± 0.0391,0.4663 ± 0.0815,0.2319 ± 0.0326,0.2233 ± 0.0425,0.5267 ± 0.0310,0.2245 ± 0.0297,0.3993 ± 0.0621,0.3683 ± 0.0247,0.2099 ± 0.0279,0.5290 ± 0.0180,0.4944 ± 0.0807,0.2245 ± 0.0297,0.2129 ± 0.0346,0.5286 ± 0.0115
gaussian_nb,0.2256 ± 0.0143,0.3742 ± 0.0271,0.3557 ± 0.0215,0.2263 ± 0.0150,0.5275 ± 0.0162,0.4613 ± 0.0356,0.2256 ± 0.0143,0.2358 ± 0.0205,0.5315 ± 0.0127,0.2385 ± 0.0141,0.3757 ± 0.0171,0.3598 ± 0.0143,0.2409 ± 0.0144,0.5228 ± 0.0103,0.4638 ± 0.0230,0.2385 ± 0.0141,0.2556 ± 0.0214,0.5238 ± 0.0093
