,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7553 ± 0.0174,0.6170 ± 0.0238,0.6166 ± 0.0269,0.6155 ± 0.0258,0.7456 ± 0.0160,0.7610 ± 0.0115,0.7553 ± 0.0174,0.7568 ± 0.0144,0.8118 ± 0.0120,0.7456 ± 0.0158,0.6089 ± 0.0190,0.6075 ± 0.0198,0.6078 ± 0.0195,0.7383 ± 0.0132,0.7522 ± 0.0122,0.7456 ± 0.0158,0.7487 ± 0.0138,0.8037 ± 0.0113
random_forest,0.8641 ± 0.0087,0.7741 ± 0.1496,0.6572 ± 0.0128,0.6330 ± 0.0228,0.8810 ± 0.0198,0.8353 ± 0.0521,0.8641 ± 0.0087,0.8204 ± 0.0115,0.9358 ± 0.0108,0.8572 ± 0.0051,0.7666 ± 0.1079,0.6476 ± 0.0075,0.6204 ± 0.0125,0.8859 ± 0.0097,0.8292 ± 0.0361,0.8572 ± 0.0051,0.8130 ± 0.0068,0.9366 ± 0.0050
extra_trees,0.8608 ± 0.0090,0.6084 ± 0.0715,0.6464 ± 0.0079,0.6115 ± 0.0112,0.8786 ± 0.0165,0.7788 ± 0.0257,0.8608 ± 0.0090,0.8124 ± 0.0091,0.9350 ± 0.0095,0.8563 ± 0.0049,0.6385 ± 0.1413,0.6410 ± 0.0043,0.6057 ± 0.0056,0.8790 ± 0.0087,0.7866 ± 0.0469,0.8563 ± 0.0049,0.8082 ± 0.0049,0.9342 ± 0.0041
xgboost,0.8505 ± 0.0097,0.6842 ± 0.0526,0.6554 ± 0.0151,0.6415 ± 0.0233,0.8791 ± 0.0140,0.8047 ± 0.0200,0.8505 ± 0.0097,0.8169 ± 0.0110,0.9321 ± 0.0086,0.8461 ± 0.0063,0.6980 ± 0.0480,0.6534 ± 0.0109,0.6421 ± 0.0171,0.8754 ± 0.0141,0.8065 ± 0.0167,0.8461 ± 0.0063,0.8141 ± 0.0075,0.9285 ± 0.0068
adaboost,0.7949 ± 0.0247,0.6508 ± 0.0294,0.6495 ± 0.0279,0.6489 ± 0.0287,0.8481 ± 0.0168,0.7953 ± 0.0173,0.7949 ± 0.0247,0.7937 ± 0.0209,0.9207 ± 0.0077,0.7789 ± 0.0150,0.6514 ± 0.0147,0.6529 ± 0.0174,0.6501 ± 0.0165,0.8424 ± 0.0080,0.7961 ± 0.0098,0.7789 ± 0.0150,0.7860 ± 0.0126,0.9156 ± 0.0030
svm,0.8560 ± 0.0081,0.6608 ± 0.0748,0.6511 ± 0.0123,0.6287 ± 0.0202,0.8721 ± 0.0174,0.7987 ± 0.0280,0.8560 ± 0.0081,0.8167 ± 0.0103,0.9297 ± 0.0094,0.8399 ± 0.0059,0.6325 ± 0.0257,0.6385 ± 0.0075,0.6190 ± 0.0110,0.8646 ± 0.0144,0.7834 ± 0.0102,0.8399 ± 0.0059,0.8050 ± 0.0059,0.9244 ± 0.0075
logistic_regression,0.7985 ± 0.0212,0.6510 ± 0.0322,0.6507 ± 0.0311,0.6502 ± 0.0317,0.8401 ± 0.0150,0.7962 ± 0.0188,0.7985 ± 0.0212,0.7968 ± 0.0197,0.9076 ± 0.0084,0.7792 ± 0.0089,0.6356 ± 0.0128,0.6355 ± 0.0135,0.6353 ± 0.0131,0.8318 ± 0.0145,0.7833 ± 0.0056,0.7792 ± 0.0089,0.7811 ± 0.0069,0.9011 ± 0.0081
knn,0.6388 ± 0.0310,0.5732 ± 0.0252,0.5247 ± 0.0313,0.5136 ± 0.0340,0.7671 ± 0.0240,0.7137 ± 0.0179,0.6388 ± 0.0310,0.6303 ± 0.0328,0.8281 ± 0.0195,0.6274 ± 0.0182,0.5792 ± 0.0126,0.5292 ± 0.0190,0.5156 ± 0.0168,0.7616 ± 0.0100,0.7218 ± 0.0104,0.6274 ± 0.0182,0.6269 ± 0.0160,0.8233 ± 0.0080
gaussian_nb,0.5476 ± 0.0647,0.6239 ± 0.0238,0.5661 ± 0.0569,0.5090 ± 0.0481,0.8050 ± 0.0198,0.7819 ± 0.0241,0.5476 ± 0.0647,0.5980 ± 0.0527,0.8743 ± 0.0137,0.5368 ± 0.0469,0.6096 ± 0.0122,0.5523 ± 0.0271,0.4979 ± 0.0317,0.7839 ± 0.0113,0.7667 ± 0.0129,0.5368 ± 0.0469,0.5884 ± 0.0398,0.8544 ± 0.0073
