,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7725 ± 0.0222,0.6314 ± 0.0400,0.6346 ± 0.0405,0.6317 ± 0.0394,0.7587 ± 0.0259,0.7724 ± 0.0271,0.7725 ± 0.0222,0.7717 ± 0.0232,0.8243 ± 0.0184,0.7461 ± 0.0089,0.6074 ± 0.0138,0.6052 ± 0.0129,0.6055 ± 0.0130,0.7386 ± 0.0084,0.7595 ± 0.0115,0.7461 ± 0.0089,0.7524 ± 0.0088,0.8081 ± 0.0072
random_forest,0.8612 ± 0.0085,0.6585 ± 0.1197,0.6500 ± 0.0091,0.6194 ± 0.0170,0.8883 ± 0.0145,0.7954 ± 0.0391,0.8612 ± 0.0085,0.8147 ± 0.0091,0.9395 ± 0.0094,0.8577 ± 0.0046,0.8277 ± 0.0873,0.6482 ± 0.0066,0.6213 ± 0.0113,0.8913 ± 0.0074,0.8484 ± 0.0283,0.8577 ± 0.0046,0.8132 ± 0.0061,0.9386 ± 0.0042
extra_trees,0.8612 ± 0.0080,0.6539 ± 0.1146,0.6491 ± 0.0065,0.6180 ± 0.0123,0.8823 ± 0.0088,0.7949 ± 0.0378,0.8612 ± 0.0080,0.8149 ± 0.0061,0.9357 ± 0.0067,0.8535 ± 0.0046,0.7624 ± 0.1044,0.6436 ± 0.0051,0.6152 ± 0.0090,0.8878 ± 0.0066,0.8252 ± 0.0358,0.8535 ± 0.0046,0.8088 ± 0.0047,0.9369 ± 0.0032
xgboost,0.8476 ± 0.0105,0.6886 ± 0.0654,0.6591 ± 0.0190,0.6495 ± 0.0294,0.8802 ± 0.0116,0.8061 ± 0.0240,0.8476 ± 0.0105,0.8175 ± 0.0127,0.9342 ± 0.0072,0.8462 ± 0.0036,0.7007 ± 0.0289,0.6594 ± 0.0073,0.6531 ± 0.0110,0.8762 ± 0.0083,0.8091 ± 0.0091,0.8462 ± 0.0036,0.8178 ± 0.0042,0.9300 ± 0.0039
adaboost,0.8234 ± 0.0172,0.6669 ± 0.0319,0.6535 ± 0.0107,0.6492 ± 0.0160,0.8419 ± 0.0171,0.7965 ± 0.0107,0.8234 ± 0.0172,0.8054 ± 0.0087,0.9163 ± 0.0068,0.8124 ± 0.0091,0.6421 ± 0.0229,0.6409 ± 0.0158,0.6377 ± 0.0187,0.8323 ± 0.0097,0.7856 ± 0.0115,0.8124 ± 0.0091,0.7974 ± 0.0100,0.9110 ± 0.0059
svm,0.8557 ± 0.0096,0.6055 ± 0.1043,0.6417 ± 0.0075,0.6063 ± 0.0086,0.8595 ± 0.0130,0.7750 ± 0.0341,0.8557 ± 0.0096,0.8074 ± 0.0089,0.9233 ± 0.0073,0.8470 ± 0.0036,0.6882 ± 0.1413,0.6360 ± 0.0051,0.6037 ± 0.0089,0.8643 ± 0.0069,0.7969 ± 0.0468,0.8470 ± 0.0036,0.8008 ± 0.0047,0.9235 ± 0.0036
logistic_regression,0.7538 ± 0.0187,0.6285 ± 0.0263,0.6272 ± 0.0319,0.6250 ± 0.0275,0.8103 ± 0.0171,0.7762 ± 0.0151,0.7538 ± 0.0187,0.7632 ± 0.0146,0.8807 ± 0.0073,0.7514 ± 0.0135,0.6180 ± 0.0173,0.6154 ± 0.0195,0.6157 ± 0.0183,0.8065 ± 0.0178,0.7688 ± 0.0124,0.7514 ± 0.0135,0.7595 ± 0.0125,0.8769 ± 0.0105
knn,0.7535 ± 0.0250,0.5830 ± 0.0523,0.5781 ± 0.0290,0.5627 ± 0.0362,0.8098 ± 0.0141,0.7310 ± 0.0278,0.7535 ± 0.0250,0.7249 ± 0.0275,0.8774 ± 0.0128,0.7582 ± 0.0128,0.6031 ± 0.0169,0.5880 ± 0.0091,0.5776 ± 0.0110,0.8053 ± 0.0066,0.7418 ± 0.0093,0.7582 ± 0.0128,0.7329 ± 0.0107,0.8718 ± 0.0031
gaussian_nb,0.6996 ± 0.0591,0.6549 ± 0.0302,0.6381 ± 0.0492,0.6111 ± 0.0504,0.8350 ± 0.0234,0.8101 ± 0.0245,0.6996 ± 0.0591,0.7269 ± 0.0518,0.8995 ± 0.0153,0.6720 ± 0.0411,0.6348 ± 0.0118,0.6118 ± 0.0238,0.5866 ± 0.0314,0.8194 ± 0.0103,0.7928 ± 0.0099,0.6720 ± 0.0411,0.7044 ± 0.0390,0.8877 ± 0.0059
