,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4842 ± 0.0156,0.3962 ± 0.0173,0.3987 ± 0.0165,0.3958 ± 0.0162,0.5554 ± 0.0095,0.4844 ± 0.0104,0.4842 ± 0.0156,0.4830 ± 0.0125,0.5682 ± 0.0096,0.4778 ± 0.0265,0.3879 ± 0.0260,0.3869 ± 0.0258,0.3868 ± 0.0257,0.5495 ± 0.0204,0.4860 ± 0.0275,0.4778 ± 0.0265,0.4815 ± 0.0267,0.5681 ± 0.0236
random_forest,0.6114 ± 0.0230,0.4078 ± 0.0152,0.4578 ± 0.0173,0.4310 ± 0.0164,0.6635 ± 0.0253,0.5444 ± 0.0204,0.6114 ± 0.0230,0.5755 ± 0.0219,0.7013 ± 0.0228,0.6119 ± 0.0174,0.4080 ± 0.0116,0.4575 ± 0.0130,0.4312 ± 0.0123,0.6578 ± 0.0154,0.5456 ± 0.0155,0.6119 ± 0.0174,0.5767 ± 0.0164,0.7025 ± 0.0132
extra_trees,0.6154 ± 0.0261,0.4111 ± 0.0178,0.4609 ± 0.0195,0.4338 ± 0.0183,0.6629 ± 0.0123,0.5489 ± 0.0237,0.6154 ± 0.0261,0.5793 ± 0.0244,0.7069 ± 0.0170,0.6215 ± 0.0197,0.4147 ± 0.0131,0.4648 ± 0.0147,0.4381 ± 0.0138,0.6686 ± 0.0143,0.5547 ± 0.0176,0.6215 ± 0.0197,0.5859 ± 0.0185,0.7146 ± 0.0144
xgboost,0.6271 ± 0.0175,0.4941 ± 0.0590,0.4755 ± 0.0123,0.4571 ± 0.0140,0.6756 ± 0.0236,0.5871 ± 0.0152,0.6271 ± 0.0175,0.5964 ± 0.0169,0.7209 ± 0.0189,0.6280 ± 0.0173,0.4638 ± 0.0543,0.4736 ± 0.0141,0.4537 ± 0.0170,0.6715 ± 0.0218,0.5789 ± 0.0239,0.6280 ± 0.0173,0.5974 ± 0.0170,0.7206 ± 0.0183
adaboost,0.6033 ± 0.0234,0.4332 ± 0.0622,0.4535 ± 0.0181,0.4308 ± 0.0176,0.6380 ± 0.0250,0.5505 ± 0.0277,0.6033 ± 0.0234,0.5711 ± 0.0208,0.6804 ± 0.0185,0.5964 ± 0.0223,0.4417 ± 0.0513,0.4480 ± 0.0167,0.4269 ± 0.0158,0.6191 ± 0.0224,0.5496 ± 0.0239,0.5964 ± 0.0223,0.5656 ± 0.0208,0.6700 ± 0.0210
svm,0.6029 ± 0.0070,0.4025 ± 0.0047,0.4515 ± 0.0052,0.4246 ± 0.0049,0.6473 ± 0.0176,0.5374 ± 0.0063,0.6029 ± 0.0070,0.5670 ± 0.0066,0.6945 ± 0.0160,0.6053 ± 0.0160,0.4042 ± 0.0102,0.4523 ± 0.0120,0.4258 ± 0.0117,0.6458 ± 0.0181,0.5405 ± 0.0137,0.6053 ± 0.0160,0.5696 ± 0.0156,0.6909 ± 0.0150
logistic_regression,0.5223 ± 0.0212,0.4361 ± 0.0289,0.4330 ± 0.0330,0.4322 ± 0.0301,0.6222 ± 0.0250,0.5429 ± 0.0234,0.5223 ± 0.0212,0.5309 ± 0.0212,0.6545 ± 0.0227,0.5322 ± 0.0238,0.4372 ± 0.0213,0.4319 ± 0.0232,0.4336 ± 0.0222,0.6183 ± 0.0197,0.5496 ± 0.0243,0.5322 ± 0.0238,0.5404 ± 0.0237,0.6589 ± 0.0207
knn,0.4744 ± 0.0282,0.3910 ± 0.0483,0.3696 ± 0.0243,0.3380 ± 0.0324,0.5414 ± 0.0209,0.4641 ± 0.0405,0.4744 ± 0.0282,0.4223 ± 0.0346,0.5517 ± 0.0179,0.4689 ± 0.0195,0.3568 ± 0.0198,0.3556 ± 0.0133,0.3217 ± 0.0119,0.5468 ± 0.0138,0.4538 ± 0.0180,0.4689 ± 0.0195,0.4188 ± 0.0176,0.5588 ± 0.0130
gaussian_nb,0.2004 ± 0.0178,0.3785 ± 0.0191,0.3526 ± 0.0152,0.1989 ± 0.0208,0.5421 ± 0.0140,0.4672 ± 0.0251,0.2004 ± 0.0178,0.1987 ± 0.0277,0.5506 ± 0.0136,0.2119 ± 0.0073,0.3708 ± 0.0173,0.3534 ± 0.0137,0.2136 ± 0.0080,0.5311 ± 0.0142,0.4577 ± 0.0229,0.2119 ± 0.0073,0.2191 ± 0.0114,0.5352 ± 0.0146
