,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7564 ± 0.0212,0.6151 ± 0.0211,0.6141 ± 0.0219,0.6139 ± 0.0216,0.7447 ± 0.0159,0.7606 ± 0.0171,0.7564 ± 0.0212,0.7579 ± 0.0185,0.8127 ± 0.0159,0.7390 ± 0.0088,0.6054 ± 0.0095,0.6046 ± 0.0116,0.6043 ± 0.0103,0.7356 ± 0.0057,0.7494 ± 0.0053,0.7390 ± 0.0088,0.7438 ± 0.0059,0.7998 ± 0.0055
random_forest,0.8582 ± 0.0104,0.5726 ± 0.0073,0.6428 ± 0.0078,0.6055 ± 0.0074,0.8770 ± 0.0133,0.7646 ± 0.0097,0.8582 ± 0.0104,0.8085 ± 0.0099,0.9345 ± 0.0089,0.8536 ± 0.0037,0.5692 ± 0.0025,0.6383 ± 0.0028,0.6017 ± 0.0026,0.8796 ± 0.0104,0.7614 ± 0.0034,0.8536 ± 0.0037,0.8048 ± 0.0035,0.9339 ± 0.0057
extra_trees,0.8560 ± 0.0105,0.5715 ± 0.0071,0.6411 ± 0.0079,0.6040 ± 0.0075,0.8680 ± 0.0149,0.7632 ± 0.0094,0.8560 ± 0.0105,0.8066 ± 0.0100,0.9301 ± 0.0090,0.8516 ± 0.0045,0.6349 ± 0.1418,0.6379 ± 0.0053,0.6031 ± 0.0083,0.8707 ± 0.0093,0.7819 ± 0.0475,0.8516 ± 0.0045,0.8038 ± 0.0053,0.9297 ± 0.0045
xgboost,0.8469 ± 0.0131,0.6576 ± 0.0810,0.6443 ± 0.0169,0.6226 ± 0.0246,0.8840 ± 0.0133,0.7920 ± 0.0327,0.8469 ± 0.0131,0.8084 ± 0.0144,0.9352 ± 0.0088,0.8470 ± 0.0059,0.6806 ± 0.0450,0.6453 ± 0.0074,0.6262 ± 0.0112,0.8757 ± 0.0081,0.7989 ± 0.0160,0.8470 ± 0.0059,0.8095 ± 0.0063,0.9291 ± 0.0047
adaboost,0.8154 ± 0.0199,0.6519 ± 0.0359,0.6474 ± 0.0235,0.6453 ± 0.0268,0.8387 ± 0.0140,0.7919 ± 0.0181,0.8154 ± 0.0199,0.8016 ± 0.0174,0.9152 ± 0.0068,0.8005 ± 0.0115,0.6412 ± 0.0142,0.6414 ± 0.0120,0.6402 ± 0.0128,0.8316 ± 0.0114,0.7865 ± 0.0080,0.8005 ± 0.0115,0.7929 ± 0.0092,0.9109 ± 0.0057
svm,0.8560 ± 0.0101,0.5713 ± 0.0066,0.6411 ± 0.0076,0.6038 ± 0.0072,0.8622 ± 0.0148,0.7627 ± 0.0088,0.8560 ± 0.0101,0.8062 ± 0.0097,0.9249 ± 0.0080,0.8473 ± 0.0041,0.5650 ± 0.0027,0.6334 ± 0.0031,0.5971 ± 0.0029,0.8583 ± 0.0100,0.7555 ± 0.0037,0.8473 ± 0.0041,0.7985 ± 0.0039,0.9211 ± 0.0055
logistic_regression,0.7780 ± 0.0178,0.6113 ± 0.0236,0.6144 ± 0.0204,0.6121 ± 0.0216,0.8246 ± 0.0182,0.7744 ± 0.0124,0.7780 ± 0.0178,0.7754 ± 0.0126,0.8994 ± 0.0097,0.7744 ± 0.0062,0.6139 ± 0.0118,0.6146 ± 0.0106,0.6140 ± 0.0112,0.8176 ± 0.0122,0.7729 ± 0.0080,0.7744 ± 0.0062,0.7734 ± 0.0067,0.8940 ± 0.0063
knn,0.6549 ± 0.0206,0.5533 ± 0.1069,0.4948 ± 0.0180,0.4647 ± 0.0243,0.7648 ± 0.0158,0.6863 ± 0.0395,0.6549 ± 0.0206,0.6096 ± 0.0239,0.8356 ± 0.0128,0.6604 ± 0.0077,0.5752 ± 0.0496,0.5015 ± 0.0086,0.4778 ± 0.0126,0.7638 ± 0.0085,0.6961 ± 0.0158,0.6604 ± 0.0077,0.6188 ± 0.0096,0.8340 ± 0.0075
gaussian_nb,0.5505 ± 0.0501,0.6168 ± 0.0210,0.5641 ± 0.0397,0.5125 ± 0.0370,0.7865 ± 0.0276,0.7727 ± 0.0225,0.5505 ± 0.0501,0.6033 ± 0.0419,0.8549 ± 0.0235,0.5148 ± 0.0323,0.5946 ± 0.0170,0.5336 ± 0.0243,0.4858 ± 0.0202,0.7670 ± 0.0191,0.7491 ± 0.0186,0.5148 ± 0.0323,0.5751 ± 0.0260,0.8352 ± 0.0152
