,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7447 ± 0.0268,0.5974 ± 0.0340,0.5961 ± 0.0340,0.5952 ± 0.0340,0.7319 ± 0.0230,0.7466 ± 0.0218,0.7447 ± 0.0268,0.7441 ± 0.0236,0.8016 ± 0.0194,0.7272 ± 0.0118,0.5918 ± 0.0170,0.5895 ± 0.0173,0.5896 ± 0.0165,0.7253 ± 0.0112,0.7409 ± 0.0134,0.7272 ± 0.0118,0.7333 ± 0.0115,0.7918 ± 0.0097
random_forest,0.8568 ± 0.0058,0.7762 ± 0.1316,0.6534 ± 0.0096,0.6317 ± 0.0188,0.8909 ± 0.0125,0.8320 ± 0.0443,0.8568 ± 0.0058,0.8150 ± 0.0077,0.9389 ± 0.0073,0.8489 ± 0.0063,0.7082 ± 0.0573,0.6450 ± 0.0097,0.6231 ± 0.0157,0.8879 ± 0.0047,0.8067 ± 0.0213,0.8489 ± 0.0063,0.8087 ± 0.0082,0.9349 ± 0.0027
extra_trees,0.8601 ± 0.0094,0.7842 ± 0.1551,0.6542 ± 0.0148,0.6299 ± 0.0257,0.8896 ± 0.0165,0.8360 ± 0.0525,0.8601 ± 0.0094,0.8165 ± 0.0122,0.9393 ± 0.0098,0.8519 ± 0.0075,0.7374 ± 0.0992,0.6494 ± 0.0140,0.6296 ± 0.0237,0.8868 ± 0.0080,0.8172 ± 0.0356,0.8519 ± 0.0075,0.8120 ± 0.0108,0.9346 ± 0.0041
xgboost,0.8414 ± 0.0088,0.6572 ± 0.0313,0.6477 ± 0.0136,0.6335 ± 0.0203,0.8792 ± 0.0176,0.7928 ± 0.0152,0.8414 ± 0.0088,0.8096 ± 0.0109,0.9327 ± 0.0103,0.8363 ± 0.0037,0.6671 ± 0.0313,0.6491 ± 0.0106,0.6406 ± 0.0165,0.8703 ± 0.0113,0.7952 ± 0.0104,0.8363 ± 0.0037,0.8091 ± 0.0054,0.9259 ± 0.0058
adaboost,0.8125 ± 0.0112,0.6636 ± 0.0335,0.6636 ± 0.0282,0.6615 ± 0.0314,0.8321 ± 0.0185,0.8000 ± 0.0157,0.8125 ± 0.0112,0.8050 ± 0.0114,0.9109 ± 0.0092,0.7972 ± 0.0140,0.6445 ± 0.0250,0.6444 ± 0.0242,0.6436 ± 0.0248,0.8239 ± 0.0105,0.7869 ± 0.0161,0.7972 ± 0.0140,0.7916 ± 0.0147,0.9054 ± 0.0059
svm,0.8465 ± 0.0167,0.6981 ± 0.0657,0.6674 ± 0.0260,0.6629 ± 0.0359,0.8841 ± 0.0176,0.8122 ± 0.0267,0.8465 ± 0.0167,0.8214 ± 0.0176,0.9352 ± 0.0089,0.8296 ± 0.0085,0.6657 ± 0.0289,0.6530 ± 0.0163,0.6492 ± 0.0207,0.8727 ± 0.0065,0.7957 ± 0.0126,0.8296 ± 0.0085,0.8085 ± 0.0098,0.9274 ± 0.0035
logistic_regression,0.7872 ± 0.0182,0.6575 ± 0.0168,0.6572 ± 0.0194,0.6548 ± 0.0188,0.8527 ± 0.0154,0.7997 ± 0.0125,0.7872 ± 0.0182,0.7911 ± 0.0150,0.9165 ± 0.0084,0.7811 ± 0.0084,0.6527 ± 0.0146,0.6539 ± 0.0173,0.6513 ± 0.0153,0.8378 ± 0.0104,0.7996 ± 0.0098,0.7811 ± 0.0084,0.7890 ± 0.0081,0.9067 ± 0.0063
knn,0.6092 ± 0.0237,0.6327 ± 0.0159,0.5725 ± 0.0191,0.5153 ± 0.0203,0.7835 ± 0.0183,0.7871 ± 0.0196,0.6092 ± 0.0237,0.6054 ± 0.0228,0.8332 ± 0.0148,0.5884 ± 0.0195,0.6270 ± 0.0123,0.5583 ± 0.0217,0.4982 ± 0.0231,0.7698 ± 0.0145,0.7854 ± 0.0133,0.5884 ± 0.0195,0.5891 ± 0.0257,0.8227 ± 0.0128
gaussian_nb,0.7582 ± 0.0543,0.6634 ± 0.0293,0.6656 ± 0.0360,0.6507 ± 0.0362,0.8531 ± 0.0162,0.8094 ± 0.0236,0.7582 ± 0.0543,0.7754 ± 0.0393,0.9092 ± 0.0116,0.7465 ± 0.0290,0.6459 ± 0.0134,0.6466 ± 0.0155,0.6354 ± 0.0086,0.8342 ± 0.0093,0.7939 ± 0.0145,0.7465 ± 0.0290,0.7641 ± 0.0165,0.8946 ± 0.0057
