,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4857 ± 0.0238,0.3960 ± 0.0209,0.3955 ± 0.0193,0.3944 ± 0.0201,0.5547 ± 0.0143,0.4875 ± 0.0184,0.4857 ± 0.0238,0.4855 ± 0.0209,0.5707 ± 0.0169,0.4866 ± 0.0172,0.3929 ± 0.0201,0.3928 ± 0.0204,0.3924 ± 0.0199,0.5531 ± 0.0152,0.4877 ± 0.0200,0.4866 ± 0.0172,0.4868 ± 0.0182,0.5702 ± 0.0172
random_forest,0.5930 ± 0.0273,0.3956 ± 0.0183,0.4441 ± 0.0204,0.4181 ± 0.0193,0.6224 ± 0.0215,0.5282 ± 0.0244,0.5930 ± 0.0273,0.5583 ± 0.0257,0.6717 ± 0.0185,0.5884 ± 0.0129,0.3923 ± 0.0086,0.4399 ± 0.0096,0.4147 ± 0.0091,0.6304 ± 0.0131,0.5246 ± 0.0115,0.5884 ± 0.0129,0.5546 ± 0.0121,0.6759 ± 0.0143
extra_trees,0.6172 ± 0.0227,0.4125 ± 0.0144,0.4623 ± 0.0169,0.4353 ± 0.0160,0.6519 ± 0.0271,0.5509 ± 0.0193,0.6172 ± 0.0227,0.5812 ± 0.0214,0.6999 ± 0.0266,0.6022 ± 0.0096,0.4018 ± 0.0062,0.4504 ± 0.0071,0.4245 ± 0.0068,0.6363 ± 0.0083,0.5374 ± 0.0083,0.6022 ± 0.0096,0.5677 ± 0.0091,0.6861 ± 0.0099
xgboost,0.5996 ± 0.0239,0.4293 ± 0.0438,0.4516 ± 0.0173,0.4307 ± 0.0170,0.6485 ± 0.0208,0.5481 ± 0.0243,0.5996 ± 0.0239,0.5692 ± 0.0221,0.6935 ± 0.0155,0.6025 ± 0.0116,0.4380 ± 0.0324,0.4531 ± 0.0094,0.4330 ± 0.0101,0.6426 ± 0.0102,0.5538 ± 0.0149,0.6025 ± 0.0116,0.5730 ± 0.0109,0.6971 ± 0.0078
adaboost,0.6022 ± 0.0267,0.4065 ± 0.0213,0.4508 ± 0.0200,0.4243 ± 0.0191,0.6396 ± 0.0200,0.5427 ± 0.0284,0.6022 ± 0.0267,0.5666 ± 0.0255,0.6824 ± 0.0214,0.6110 ± 0.0107,0.4558 ± 0.0729,0.4588 ± 0.0091,0.4358 ± 0.0116,0.6279 ± 0.0196,0.5630 ± 0.0271,0.6110 ± 0.0107,0.5775 ± 0.0101,0.6766 ± 0.0125
svm,0.5897 ± 0.0116,0.3934 ± 0.0078,0.4417 ± 0.0087,0.4159 ± 0.0082,0.6320 ± 0.0227,0.5252 ± 0.0104,0.5897 ± 0.0116,0.5553 ± 0.0110,0.6772 ± 0.0191,0.5763 ± 0.0136,0.3841 ± 0.0091,0.4308 ± 0.0102,0.4061 ± 0.0096,0.6107 ± 0.0114,0.5138 ± 0.0122,0.5763 ± 0.0136,0.5432 ± 0.0129,0.6585 ± 0.0109
logistic_regression,0.5000 ± 0.0214,0.4126 ± 0.0190,0.4105 ± 0.0201,0.4099 ± 0.0190,0.5873 ± 0.0210,0.5122 ± 0.0219,0.5000 ± 0.0214,0.5046 ± 0.0210,0.6213 ± 0.0186,0.4851 ± 0.0224,0.3986 ± 0.0219,0.3929 ± 0.0241,0.3945 ± 0.0227,0.5779 ± 0.0184,0.5033 ± 0.0221,0.4851 ± 0.0224,0.4934 ± 0.0219,0.6120 ± 0.0192
knn,0.4451 ± 0.0389,0.4012 ± 0.0360,0.3499 ± 0.0230,0.2817 ± 0.0253,0.5270 ± 0.0179,0.5186 ± 0.0432,0.4451 ± 0.0389,0.3592 ± 0.0270,0.5491 ± 0.0206,0.4407 ± 0.0440,0.3989 ± 0.0359,0.3482 ± 0.0215,0.2844 ± 0.0176,0.5325 ± 0.0287,0.5008 ± 0.0293,0.4407 ± 0.0440,0.3568 ± 0.0253,0.5521 ± 0.0296
gaussian_nb,0.1593 ± 0.0097,0.3350 ± 0.0341,0.3436 ± 0.0138,0.1459 ± 0.0135,0.5666 ± 0.0140,0.4089 ± 0.0453,0.1593 ± 0.0097,0.1272 ± 0.0182,0.5834 ± 0.0154,0.1657 ± 0.0102,0.3459 ± 0.0170,0.3392 ± 0.0113,0.1573 ± 0.0134,0.5369 ± 0.0178,0.4246 ± 0.0228,0.1657 ± 0.0102,0.1443 ± 0.0181,0.5468 ± 0.0194
