epoch,train_loss,val_loss,val_acc,val_f1_macro,val_f1_weighted,val_balanced_acc,val_recall_0,val_recall_1,val_recall_2
1,0.7071390300989151,0.7955889572267947,0.6086956521739131,0.5983193277310924,0.5994884910485934,0.6071428571428571,0.875,0.375,0.5714285714285714
2,0.6619318500161171,0.7781609037648076,0.6521739130434783,0.6463046757164405,0.6476490261656502,0.6488095238095238,0.875,0.5,0.5714285714285714
3,0.6100565642118454,0.7716509803481724,0.6086956521739131,0.5983193277310924,0.5994884910485934,0.6071428571428571,0.875,0.375,0.5714285714285714
4,0.5795501694083214,0.7590354655099951,0.6521739130434783,0.6463046757164405,0.6476490261656502,0.6488095238095238,0.875,0.5,0.5714285714285714
5,0.5348982959985733,0.7530284744241963,0.6086956521739131,0.5983193277310924,0.5994884910485934,0.6071428571428571,0.875,0.375,0.5714285714285714
6,0.5161410048604012,0.749340269876563,0.6086956521739131,0.5983193277310924,0.5994884910485934,0.6071428571428571,0.875,0.375,0.5714285714285714
7,0.46584781631827354,0.7430726302706677,0.6086956521739131,0.5983193277310924,0.5994884910485934,0.6071428571428571,0.875,0.375,0.5714285714285714
8,0.44527529552578926,0.7357836015846418,0.6086956521739131,0.5983193277310924,0.5994884910485934,0.6071428571428571,0.875,0.375,0.5714285714285714
9,0.40379641577601433,0.7290317623511605,0.6086956521739131,0.5983193277310924,0.5994884910485934,0.6071428571428571,0.875,0.375,0.5714285714285714
10,0.3683997839689255,0.7240085537018983,0.6521739130434783,0.6463046757164405,0.6476490261656502,0.6488095238095238,0.875,0.5,0.5714285714285714
11,0.35136913135647774,0.7215588740680529,0.6521739130434783,0.6463046757164405,0.6476490261656502,0.6488095238095238,0.875,0.5,0.5714285714285714
12,0.3139302637428045,0.7242327293624049,0.6521739130434783,0.6463046757164405,0.6476490261656502,0.6488095238095238,0.875,0.5,0.5714285714285714
13,0.29127025231719017,0.7301063084084055,0.6521739130434783,0.6463046757164405,0.6476490261656502,0.6488095238095238,0.875,0.5,0.5714285714285714
14,0.25110338628292084,0.7333195235418237,0.6521739130434783,0.6463046757164405,0.6476490261656502,0.6488095238095238,0.875,0.5,0.5714285714285714
15,0.22870944812893867,0.7364968087362207,0.6521739130434783,0.6463046757164405,0.6476490261656502,0.6488095238095238,0.875,0.5,0.5714285714285714
16,0.23424834944307804,0.741503031357475,0.6521739130434783,0.6463046757164405,0.6476490261656502,0.6488095238095238,0.875,0.5,0.5714285714285714
17,0.19946330972015858,0.7519024688264598,0.6521739130434783,0.6463046757164405,0.6476490261656502,0.6488095238095238,0.875,0.5,0.5714285714285714
18,0.17518322635442019,0.7609957391801088,0.6521739130434783,0.6463046757164405,0.6476490261656502,0.6488095238095238,0.875,0.5,0.5714285714285714
19,0.1751802871003747,0.7698735918687738,0.6521739130434783,0.6463046757164405,0.6476490261656502,0.6488095238095238,0.875,0.5,0.5714285714285714
20,0.14747699350118637,0.784359591162723,0.6521739130434783,0.6463046757164405,0.6476490261656502,0.6488095238095238,0.875,0.5,0.5714285714285714
21,0.14076974149793386,0.7929074278344279,0.6521739130434783,0.6463046757164405,0.6476490261656502,0.6488095238095238,0.875,0.5,0.5714285714285714
22,0.12953839544206858,0.8083343356847763,0.6086956521739131,0.5983193277310924,0.5994884910485934,0.6071428571428571,0.875,0.375,0.5714285714285714
23,0.11355253029614687,0.8207948441090791,0.6086956521739131,0.5983193277310924,0.5994884910485934,0.6071428571428571,0.875,0.375,0.5714285714285714
24,0.09952683001756668,0.8350826145514197,0.6086956521739131,0.5983193277310924,0.5994884910485934,0.6071428571428571,0.875,0.375,0.5714285714285714
25,0.10318925976753235,0.8540780466535817,0.6086956521739131,0.5983193277310924,0.5994884910485934,0.6071428571428571,0.875,0.375,0.5714285714285714
26,0.09523666789755225,0.8703509083260661,0.6086956521739131,0.5983193277310924,0.5994884910485934,0.6071428571428571,0.875,0.375,0.5714285714285714
