epoch,train_loss,val_loss,val_acc,val_f1_macro,val_f1_weighted,val_balanced_acc,val_recall_0,val_recall_1,val_recall_2
1,1.093596950173378,1.0440599037253337,0.2608695652173913,0.24074074074074073,0.25120772946859904,0.25,0.125,0.625,0.0
2,1.0813236832618713,1.029614456321882,0.2608695652173913,0.2328042328042328,0.2429261559696342,0.25,0.125,0.625,0.0
3,1.0773075819015503,1.0162261387576228,0.43478260869565216,0.41514041514041516,0.4331899984073897,0.4166666666666667,0.625,0.625,0.0
4,1.0421008691191673,1.004271167775859,0.4782608695652174,0.41200828157349895,0.4299216851201728,0.4583333333333333,0.625,0.75,0.0
5,1.0267499536275864,0.9920994639396667,0.5217391304347826,0.4484848484848485,0.4679841897233202,0.5,0.75,0.75,0.0
6,1.0155897736549377,0.9815097140229266,0.5217391304347826,0.4484848484848485,0.4679841897233202,0.5,0.75,0.75,0.0
7,1.0022791251540184,0.9728998619577159,0.4782608695652174,0.4253968253968254,0.4438923395445134,0.4583333333333333,0.75,0.625,0.0
8,0.9667371213436127,0.9622370678445568,0.4782608695652174,0.4253968253968254,0.4438923395445134,0.4583333333333333,0.75,0.625,0.0
9,0.9738741964101791,0.9539055850194849,0.5217391304347826,0.49393939393939396,0.507509881422925,0.5059523809523809,0.75,0.625,0.14285714285714285
10,0.9554792642593384,0.9447331298952517,0.5217391304347826,0.49393939393939396,0.507509881422925,0.5059523809523809,0.75,0.625,0.14285714285714285
11,0.9561146050691605,0.9349630915600321,0.5217391304347826,0.4484848484848485,0.4679841897233202,0.5,0.75,0.75,0.0
12,0.9358126670122147,0.9278239322745282,0.5217391304347826,0.48333333333333334,0.4956521739130435,0.5059523809523809,0.75,0.625,0.14285714285714285
13,0.9416125938296318,0.9203576316004214,0.5217391304347826,0.48333333333333334,0.4956521739130435,0.5059523809523809,0.75,0.625,0.14285714285714285
14,0.9096379801630974,0.9142792354459348,0.5652173913043478,0.5166150670794634,0.5303809395611792,0.5476190476190476,0.875,0.625,0.14285714285714285
15,0.9061363190412521,0.9064568151598391,0.5652173913043478,0.5166150670794634,0.5303809395611792,0.5476190476190476,0.875,0.625,0.14285714285714285
16,0.898822121322155,0.89941057951554,0.6086956521739131,0.5809071103188751,0.5903536645224624,0.5952380952380952,0.875,0.625,0.2857142857142857
17,0.8787004351615906,0.8941630047300587,0.6086956521739131,0.5809071103188751,0.5903536645224624,0.5952380952380952,0.875,0.625,0.2857142857142857
18,0.8682222068309784,0.8880863008291825,0.6086956521739131,0.5809071103188751,0.5903536645224624,0.5952380952380952,0.875,0.625,0.2857142857142857
19,0.8665384650230408,0.8817352989445562,0.6086956521739131,0.58328173374613,0.5912505047785706,0.5952380952380952,0.875,0.625,0.2857142857142857
20,0.8639909848570824,0.8754923550978951,0.5652173913043478,0.543870073281838,0.5517063215272934,0.5535714285714285,0.875,0.5,0.2857142857142857
21,0.8451985120773315,0.872049647828807,0.5652173913043478,0.543870073281838,0.5517063215272934,0.5535714285714285,0.875,0.5,0.2857142857142857
22,0.8499858006834984,0.8663649144379989,0.5652173913043478,0.543870073281838,0.5517063215272934,0.5535714285714285,0.875,0.5,0.2857142857142857
23,0.8181489408016205,0.8611096351043038,0.5652173913043478,0.543870073281838,0.5517063215272934,0.5535714285714285,0.875,0.5,0.2857142857142857
24,0.8165439292788506,0.8575049768323484,0.5652173913043478,0.543870073281838,0.5517063215272934,0.5535714285714285,0.875,0.5,0.2857142857142857
25,0.8207907751202583,0.8524899327236674,0.6086956521739131,0.5980392156862745,0.6023017902813299,0.6011904761904762,0.875,0.5,0.42857142857142855
26,0.8133809193968773,0.8483301323393116,0.6086956521739131,0.5980392156862745,0.6023017902813299,0.6011904761904762,0.875,0.5,0.42857142857142855
27,0.8091045171022415,0.8440192160399064,0.6086956521739131,0.5980392156862745,0.6023017902813299,0.6011904761904762,0.875,0.5,0.42857142857142855
28,0.80059814453125,0.8405262516892474,0.6086956521739131,0.5980392156862745,0.6023017902813299,0.6011904761904762,0.875,0.5,0.42857142857142855
29,0.7853806465864182,0.8376768335052158,0.6086956521739131,0.5980392156862745,0.6023017902813299,0.6011904761904762,0.875,0.5,0.42857142857142855
30,0.7903371453285217,0.8340743935626486,0.6086956521739131,0.5980392156862745,0.6023017902813299,0.6011904761904762,0.875,0.5,0.42857142857142855
31,0.7710210233926773,0.8307225108146667,0.5652173913043478,0.543870073281838,0.5517063215272934,0.5535714285714285,0.875,0.5,0.2857142857142857
32,0.7852871865034103,0.8271943019784015,0.5652173913043478,0.543870073281838,0.5517063215272934,0.5535714285714285,0.875,0.5,0.2857142857142857
33,0.7698304504156113,0.8241867656293123,0.5652173913043478,0.543870073281838,0.5517063215272934,0.5535714285714285,0.875,0.5,0.2857142857142857
34,0.7778540998697281,0.8214205995849941,0.5652173913043478,0.543870073281838,0.5517063215272934,0.5535714285714285,0.875,0.5,0.2857142857142857
35,0.7600611448287964,0.8184266245883444,0.5652173913043478,0.543870073281838,0.5517063215272934,0.5535714285714285,0.875,0.5,0.2857142857142857
36,0.7674810513854027,0.8152401473211206,0.5652173913043478,0.543870073281838,0.5517063215272934,0.5535714285714285,0.875,0.5,0.2857142857142857
37,0.7394005805253983,0.8118069353310958,0.5652173913043478,0.543870073281838,0.5517063215272934,0.5535714285714285,0.875,0.5,0.2857142857142857
38,0.7386261448264122,0.8084810194761857,0.5652173913043478,0.543870073281838,0.5517063215272934,0.5535714285714285,0.875,0.5,0.2857142857142857
39,0.7352206707000732,0.807496612486632,0.5652173913043478,0.543870073281838,0.5517063215272934,0.5535714285714285,0.875,0.5,0.2857142857142857
40,0.7479164376854897,0.807292868261752,0.5652173913043478,0.543870073281838,0.5517063215272934,0.5535714285714285,0.875,0.5,0.2857142857142857
