,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7516 ± 0.0319,0.6126 ± 0.0296,0.6105 ± 0.0318,0.6100 ± 0.0313,0.7418 ± 0.0216,0.7582 ± 0.0176,0.7516 ± 0.0319,0.7537 ± 0.0241,0.8095 ± 0.0201,0.7522 ± 0.0177,0.6206 ± 0.0257,0.6201 ± 0.0284,0.6198 ± 0.0271,0.7470 ± 0.0184,0.7632 ± 0.0159,0.7522 ± 0.0177,0.7574 ± 0.0166,0.8110 ± 0.0130
random_forest,0.8685 ± 0.0123,0.8194 ± 0.0807,0.6814 ± 0.0124,0.6787 ± 0.0175,0.8901 ± 0.0123,0.8558 ± 0.0305,0.8685 ± 0.0123,0.8370 ± 0.0115,0.9397 ± 0.0086,0.8619 ± 0.0068,0.7792 ± 0.0440,0.6726 ± 0.0134,0.6676 ± 0.0214,0.8910 ± 0.0081,0.8389 ± 0.0168,0.8619 ± 0.0068,0.8301 ± 0.0097,0.9385 ± 0.0039
extra_trees,0.8696 ± 0.0125,0.8392 ± 0.0833,0.6797 ± 0.0180,0.6752 ± 0.0281,0.8909 ± 0.0100,0.8614 ± 0.0316,0.8696 ± 0.0125,0.8360 ± 0.0146,0.9398 ± 0.0068,0.8624 ± 0.0043,0.7746 ± 0.0320,0.6701 ± 0.0063,0.6628 ± 0.0123,0.8934 ± 0.0047,0.8377 ± 0.0105,0.8624 ± 0.0043,0.8292 ± 0.0043,0.9392 ± 0.0021
xgboost,0.8487 ± 0.0156,0.7129 ± 0.0570,0.6674 ± 0.0186,0.6642 ± 0.0239,0.8881 ± 0.0133,0.8159 ± 0.0234,0.8487 ± 0.0156,0.8227 ± 0.0148,0.9367 ± 0.0076,0.8436 ± 0.0045,0.6960 ± 0.0296,0.6625 ± 0.0110,0.6590 ± 0.0163,0.8785 ± 0.0113,0.8086 ± 0.0091,0.8436 ± 0.0045,0.8186 ± 0.0055,0.9299 ± 0.0057
adaboost,0.8015 ± 0.0287,0.6653 ± 0.0286,0.6629 ± 0.0289,0.6622 ± 0.0287,0.8537 ± 0.0150,0.8018 ± 0.0154,0.8015 ± 0.0287,0.8004 ± 0.0217,0.9227 ± 0.0062,0.7981 ± 0.0116,0.6544 ± 0.0152,0.6546 ± 0.0144,0.6541 ± 0.0149,0.8436 ± 0.0088,0.7974 ± 0.0092,0.7981 ± 0.0116,0.7974 ± 0.0100,0.9165 ± 0.0035
svm,0.8480 ± 0.0131,0.6949 ± 0.0440,0.6660 ± 0.0172,0.6608 ± 0.0237,0.8806 ± 0.0124,0.8122 ± 0.0177,0.8480 ± 0.0131,0.8224 ± 0.0117,0.9340 ± 0.0070,0.8366 ± 0.0088,0.6839 ± 0.0291,0.6609 ± 0.0156,0.6588 ± 0.0201,0.8738 ± 0.0091,0.8036 ± 0.0127,0.8366 ± 0.0088,0.8150 ± 0.0099,0.9288 ± 0.0041
logistic_regression,0.7714 ± 0.0163,0.6494 ± 0.0170,0.6487 ± 0.0218,0.6458 ± 0.0191,0.8541 ± 0.0122,0.7970 ± 0.0102,0.7714 ± 0.0163,0.7820 ± 0.0129,0.9170 ± 0.0057,0.7682 ± 0.0129,0.6439 ± 0.0143,0.6440 ± 0.0172,0.6416 ± 0.0155,0.8432 ± 0.0151,0.7914 ± 0.0111,0.7682 ± 0.0129,0.7785 ± 0.0116,0.9077 ± 0.0081
knn,0.6872 ± 0.0259,0.6646 ± 0.0169,0.6497 ± 0.0312,0.6101 ± 0.0249,0.8350 ± 0.0149,0.8182 ± 0.0143,0.6872 ± 0.0259,0.7152 ± 0.0221,0.8862 ± 0.0082,0.6618 ± 0.0143,0.6554 ± 0.0094,0.6319 ± 0.0171,0.5905 ± 0.0134,0.8288 ± 0.0099,0.8124 ± 0.0093,0.6618 ± 0.0143,0.6958 ± 0.0136,0.8797 ± 0.0061
gaussian_nb,0.7509 ± 0.0343,0.6683 ± 0.0328,0.6699 ± 0.0417,0.6509 ± 0.0377,0.8498 ± 0.0178,0.8149 ± 0.0261,0.7509 ± 0.0343,0.7694 ± 0.0304,0.9078 ± 0.0148,0.7316 ± 0.0222,0.6427 ± 0.0150,0.6409 ± 0.0207,0.6271 ± 0.0188,0.8304 ± 0.0093,0.7929 ± 0.0123,0.7316 ± 0.0222,0.7521 ± 0.0180,0.8936 ± 0.0052
