,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7520 ± 0.0303,0.6118 ± 0.0230,0.6066 ± 0.0259,0.6074 ± 0.0240,0.7343 ± 0.0189,0.7637 ± 0.0171,0.7520 ± 0.0303,0.7564 ± 0.0217,0.8086 ± 0.0186,0.7475 ± 0.0145,0.6217 ± 0.0198,0.6223 ± 0.0223,0.6208 ± 0.0208,0.7386 ± 0.0148,0.7633 ± 0.0139,0.7475 ± 0.0145,0.7548 ± 0.0139,0.8040 ± 0.0118
random_forest,0.8604 ± 0.0170,0.7543 ± 0.0453,0.6796 ± 0.0230,0.6785 ± 0.0296,0.8893 ± 0.0097,0.8329 ± 0.0236,0.8604 ± 0.0170,0.8327 ± 0.0195,0.9387 ± 0.0064,0.8547 ± 0.0071,0.7387 ± 0.0353,0.6741 ± 0.0116,0.6735 ± 0.0169,0.8869 ± 0.0084,0.8254 ± 0.0131,0.8547 ± 0.0071,0.8283 ± 0.0080,0.9364 ± 0.0043
extra_trees,0.8597 ± 0.0112,0.7687 ± 0.0602,0.6757 ± 0.0092,0.6732 ± 0.0124,0.8912 ± 0.0148,0.8362 ± 0.0226,0.8597 ± 0.0112,0.8304 ± 0.0089,0.9388 ± 0.0081,0.8585 ± 0.0048,0.7601 ± 0.0241,0.6770 ± 0.0099,0.6769 ± 0.0146,0.8883 ± 0.0093,0.8328 ± 0.0093,0.8585 ± 0.0048,0.8309 ± 0.0068,0.9371 ± 0.0041
xgboost,0.8352 ± 0.0197,0.6886 ± 0.0495,0.6623 ± 0.0253,0.6605 ± 0.0309,0.8530 ± 0.0138,0.8050 ± 0.0229,0.8352 ± 0.0197,0.8142 ± 0.0192,0.9173 ± 0.0087,0.8355 ± 0.0074,0.6927 ± 0.0288,0.6656 ± 0.0161,0.6657 ± 0.0212,0.8546 ± 0.0103,0.8057 ± 0.0119,0.8355 ± 0.0074,0.8156 ± 0.0088,0.9179 ± 0.0058
adaboost,0.8066 ± 0.0211,0.6583 ± 0.0267,0.6567 ± 0.0227,0.6553 ± 0.0249,0.8430 ± 0.0140,0.7996 ± 0.0146,0.8066 ± 0.0211,0.8017 ± 0.0158,0.9168 ± 0.0050,0.7937 ± 0.0114,0.6486 ± 0.0171,0.6491 ± 0.0170,0.6485 ± 0.0170,0.8357 ± 0.0121,0.7938 ± 0.0106,0.7937 ± 0.0114,0.7934 ± 0.0106,0.9132 ± 0.0045
svm,0.8425 ± 0.0120,0.6845 ± 0.0393,0.6618 ± 0.0168,0.6571 ± 0.0222,0.8623 ± 0.0133,0.8071 ± 0.0166,0.8425 ± 0.0120,0.8182 ± 0.0125,0.9258 ± 0.0066,0.8432 ± 0.0074,0.6959 ± 0.0239,0.6695 ± 0.0138,0.6689 ± 0.0174,0.8533 ± 0.0140,0.8118 ± 0.0109,0.8432 ± 0.0074,0.8223 ± 0.0086,0.9202 ± 0.0062
logistic_regression,0.7641 ± 0.0150,0.6526 ± 0.0111,0.6482 ± 0.0163,0.6441 ± 0.0139,0.8498 ± 0.0171,0.8065 ± 0.0070,0.7641 ± 0.0150,0.7812 ± 0.0106,0.9168 ± 0.0087,0.7708 ± 0.0169,0.6570 ± 0.0149,0.6575 ± 0.0202,0.6525 ± 0.0184,0.8485 ± 0.0181,0.8050 ± 0.0096,0.7708 ± 0.0169,0.7851 ± 0.0137,0.9139 ± 0.0092
knn,0.7234 ± 0.0242,0.6471 ± 0.0261,0.6393 ± 0.0379,0.6231 ± 0.0290,0.8362 ± 0.0196,0.7950 ± 0.0198,0.7234 ± 0.0242,0.7423 ± 0.0204,0.8911 ± 0.0156,0.7209 ± 0.0187,0.6559 ± 0.0132,0.6522 ± 0.0223,0.6297 ± 0.0182,0.8368 ± 0.0107,0.8043 ± 0.0095,0.7209 ± 0.0187,0.7444 ± 0.0150,0.8892 ± 0.0070
gaussian_nb,0.7495 ± 0.0383,0.6777 ± 0.0215,0.6755 ± 0.0302,0.6515 ± 0.0313,0.8606 ± 0.0173,0.8278 ± 0.0187,0.7495 ± 0.0383,0.7689 ± 0.0318,0.9173 ± 0.0109,0.7266 ± 0.0266,0.6549 ± 0.0148,0.6469 ± 0.0228,0.6280 ± 0.0220,0.8459 ± 0.0101,0.8102 ± 0.0117,0.7266 ± 0.0266,0.7516 ± 0.0227,0.9060 ± 0.0053
