,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7795 ± 0.0198,0.6561 ± 0.0267,0.6565 ± 0.0261,0.6544 ± 0.0261,0.7673 ± 0.0193,0.7861 ± 0.0181,0.7795 ± 0.0198,0.7815 ± 0.0178,0.8285 ± 0.0149,0.7533 ± 0.0098,0.6146 ± 0.0156,0.6143 ± 0.0163,0.6140 ± 0.0156,0.7351 ± 0.0106,0.7604 ± 0.0100,0.7533 ± 0.0098,0.7566 ± 0.0091,0.8062 ± 0.0075
random_forest,0.8553 ± 0.0132,0.7528 ± 0.0462,0.6782 ± 0.0145,0.6793 ± 0.0189,0.8881 ± 0.0113,0.8299 ± 0.0190,0.8553 ± 0.0132,0.8293 ± 0.0127,0.9380 ± 0.0063,0.8572 ± 0.0051,0.7488 ± 0.0325,0.6833 ± 0.0120,0.6866 ± 0.0171,0.8862 ± 0.0091,0.8312 ± 0.0112,0.8572 ± 0.0051,0.8337 ± 0.0071,0.9363 ± 0.0047
extra_trees,0.8619 ± 0.0118,0.7954 ± 0.0605,0.6740 ± 0.0135,0.6695 ± 0.0191,0.8893 ± 0.0144,0.8438 ± 0.0239,0.8619 ± 0.0118,0.8297 ± 0.0119,0.9377 ± 0.0071,0.8597 ± 0.0055,0.7781 ± 0.0315,0.6706 ± 0.0130,0.6655 ± 0.0202,0.8877 ± 0.0093,0.8368 ± 0.0126,0.8597 ± 0.0055,0.8277 ± 0.0087,0.9369 ± 0.0045
xgboost,0.8297 ± 0.0120,0.6744 ± 0.0248,0.6582 ± 0.0086,0.6561 ± 0.0112,0.8472 ± 0.0157,0.8007 ± 0.0075,0.8297 ± 0.0120,0.8111 ± 0.0080,0.9147 ± 0.0084,0.8351 ± 0.0056,0.6959 ± 0.0190,0.6726 ± 0.0107,0.6750 ± 0.0140,0.8455 ± 0.0095,0.8096 ± 0.0071,0.8351 ± 0.0056,0.8189 ± 0.0058,0.9133 ± 0.0055
adaboost,0.7960 ± 0.0163,0.6599 ± 0.0248,0.6621 ± 0.0283,0.6582 ± 0.0247,0.8431 ± 0.0161,0.8071 ± 0.0157,0.7960 ± 0.0163,0.7996 ± 0.0122,0.9173 ± 0.0066,0.7885 ± 0.0139,0.6550 ± 0.0172,0.6562 ± 0.0208,0.6541 ± 0.0190,0.8366 ± 0.0106,0.8009 ± 0.0090,0.7885 ± 0.0139,0.7937 ± 0.0108,0.9137 ± 0.0034
svm,0.8465 ± 0.0111,0.6995 ± 0.0385,0.6674 ± 0.0152,0.6641 ± 0.0204,0.8667 ± 0.0097,0.8129 ± 0.0155,0.8465 ± 0.0111,0.8221 ± 0.0111,0.9278 ± 0.0053,0.8439 ± 0.0079,0.7023 ± 0.0292,0.6751 ± 0.0166,0.6763 ± 0.0213,0.8571 ± 0.0129,0.8151 ± 0.0133,0.8439 ± 0.0079,0.8248 ± 0.0101,0.9219 ± 0.0062
logistic_regression,0.7725 ± 0.0168,0.6590 ± 0.0148,0.6579 ± 0.0205,0.6528 ± 0.0184,0.8501 ± 0.0159,0.8088 ± 0.0107,0.7725 ± 0.0168,0.7869 ± 0.0141,0.9166 ± 0.0078,0.7654 ± 0.0164,0.6513 ± 0.0169,0.6491 ± 0.0237,0.6452 ± 0.0205,0.8487 ± 0.0178,0.8032 ± 0.0110,0.7654 ± 0.0164,0.7813 ± 0.0138,0.9140 ± 0.0089
knn,0.7707 ± 0.0176,0.6554 ± 0.0221,0.6530 ± 0.0250,0.6474 ± 0.0232,0.8337 ± 0.0202,0.7939 ± 0.0167,0.7707 ± 0.0176,0.7746 ± 0.0172,0.8961 ± 0.0142,0.7591 ± 0.0118,0.6563 ± 0.0138,0.6569 ± 0.0189,0.6479 ± 0.0164,0.8375 ± 0.0084,0.7970 ± 0.0083,0.7591 ± 0.0118,0.7704 ± 0.0099,0.8960 ± 0.0044
gaussian_nb,0.7326 ± 0.0438,0.6779 ± 0.0280,0.6720 ± 0.0419,0.6405 ± 0.0398,0.8590 ± 0.0179,0.8305 ± 0.0249,0.7326 ± 0.0438,0.7540 ± 0.0386,0.9164 ± 0.0105,0.7003 ± 0.0297,0.6538 ± 0.0132,0.6373 ± 0.0210,0.6100 ± 0.0225,0.8439 ± 0.0098,0.8123 ± 0.0110,0.7003 ± 0.0297,0.7287 ± 0.0266,0.9058 ± 0.0052
