epoch,train_loss,val_loss,val_acc,val_f1_macro,val_f1_weighted,val_balanced_acc,val_recall_0,val_recall_1,val_recall_2
1,1.185716152191162,0.9747320672740107,0.391304347826087,0.2878787878787879,0.30039525691699603,0.375,0.25,0.875,0.0
2,1.111904039978981,0.93569241658501,0.391304347826087,0.2518518518518518,0.26280193236714977,0.375,0.125,1.0,0.0
3,1.0858662128448486,0.9037318333335544,0.34782608695652173,0.23499361430395913,0.24521072796934865,0.3333333333333333,0.125,0.875,0.0
4,1.0121191665530205,0.8800930873207424,0.34782608695652173,0.23499361430395913,0.24521072796934865,0.3333333333333333,0.125,0.875,0.0
5,0.9900064691901207,0.8612633736237235,0.391304347826087,0.3148148148148148,0.3188405797101449,0.38095238095238093,0.125,0.875,0.14285714285714285
6,0.9460427463054657,0.8453382694202921,0.4782608695652174,0.4461538461538462,0.4481605351170569,0.4702380952380952,0.25,0.875,0.2857142857142857
7,0.9422992765903473,0.8301435708999634,0.5217391304347826,0.5123745819397993,0.5172604333284864,0.5119047619047619,0.5,0.75,0.2857142857142857
8,0.9201751723885536,0.8186582145483597,0.6521739130434783,0.625,0.6347826086956523,0.6369047619047619,0.875,0.75,0.2857142857142857
9,0.9417897015810013,0.8091138108916904,0.6956521739130435,0.6840111642743221,0.6900353650925733,0.6845238095238094,0.875,0.75,0.42857142857142855
10,0.8760039135813713,0.8045127054919368,0.6956521739130435,0.6840111642743221,0.6900353650925733,0.6845238095238094,0.875,0.75,0.42857142857142855
11,0.8500328660011292,0.7982494494189387,0.782608695652174,0.7833710407239819,0.7839858351367305,0.7797619047619048,0.875,0.75,0.7142857142857143
12,0.8715661019086838,0.7944539033848307,0.782608695652174,0.7833710407239819,0.7839858351367305,0.7797619047619048,0.875,0.75,0.7142857142857143
13,0.8715284690260887,0.787429128004157,0.782608695652174,0.7833710407239819,0.7839858351367305,0.7797619047619048,0.875,0.75,0.7142857142857143
14,0.8533061742782593,0.7790186690247577,0.782608695652174,0.7833710407239819,0.7839858351367305,0.7797619047619048,0.875,0.75,0.7142857142857143
15,0.7919605597853661,0.7659697791804438,0.782608695652174,0.7833710407239819,0.7839858351367305,0.7797619047619048,0.875,0.75,0.7142857142857143
16,0.7757392451167107,0.7538881586945575,0.7391304347826086,0.736111111111111,0.7391304347826086,0.7321428571428571,0.875,0.75,0.5714285714285714
17,0.7703637853264809,0.7461610280949137,0.7391304347826086,0.736111111111111,0.7391304347826086,0.7321428571428571,0.875,0.75,0.5714285714285714
18,0.7892332226037979,0.7412440932315328,0.782608695652174,0.7833710407239819,0.7839858351367305,0.7797619047619048,0.875,0.75,0.7142857142857143
19,0.7718155086040497,0.7327598903490149,0.6956521739130435,0.6840111642743221,0.6900353650925733,0.6845238095238094,0.875,0.75,0.42857142857142855
20,0.7518966197967529,0.7278602797052135,0.6956521739130435,0.6840111642743221,0.6900353650925733,0.6845238095238094,0.875,0.75,0.42857142857142855
21,0.758140355348587,0.7246555945147639,0.7391304347826086,0.736111111111111,0.7391304347826086,0.7321428571428571,0.875,0.75,0.5714285714285714
22,0.7283070310950279,0.7215470049692236,0.7391304347826086,0.736111111111111,0.7391304347826086,0.7321428571428571,0.875,0.75,0.5714285714285714
23,0.7198080196976662,0.7184977064961973,0.7391304347826086,0.736111111111111,0.7391304347826086,0.7321428571428571,0.875,0.75,0.5714285714285714
24,0.7036118060350418,0.7140068645062654,0.7391304347826086,0.736111111111111,0.7391304347826086,0.7321428571428571,0.875,0.75,0.5714285714285714
25,0.7317929565906525,0.7132851170456928,0.6956521739130435,0.6928733031674209,0.6962423765492821,0.6904761904761904,0.875,0.625,0.5714285714285714
26,0.7477780804038048,0.7070400222488071,0.6956521739130435,0.6840111642743221,0.6900353650925733,0.6845238095238094,0.875,0.75,0.42857142857142855
27,0.6805262789130211,0.7018715506014617,0.6956521739130435,0.6840111642743221,0.6900353650925733,0.6845238095238094,0.875,0.75,0.42857142857142855
28,0.6704337894916534,0.6996757647265559,0.6956521739130435,0.6840111642743221,0.6900353650925733,0.6845238095238094,0.875,0.75,0.42857142857142855
29,0.6875903531908989,0.6998534124830494,0.6521739130434783,0.6435185185185185,0.6497584541062802,0.6428571428571429,0.875,0.625,0.42857142857142855
30,0.7181484326720238,0.6999894380569458,0.6521739130434783,0.6435185185185185,0.6497584541062802,0.6428571428571429,0.875,0.625,0.42857142857142855
31,0.7063121870160103,0.7023272177447444,0.6956521739130435,0.6928733031674209,0.6962423765492821,0.6904761904761904,0.875,0.625,0.5714285714285714
32,0.680632658302784,0.7065964652144391,0.6956521739130435,0.6928733031674209,0.6962423765492821,0.6904761904761904,0.875,0.625,0.5714285714285714
33,0.6438949853181839,0.7058041899100594,0.6956521739130435,0.6928733031674209,0.6962423765492821,0.6904761904761904,0.875,0.625,0.5714285714285714
34,0.6559419557452202,0.7046644532162211,0.6956521739130435,0.6928733031674209,0.6962423765492821,0.6904761904761904,0.875,0.625,0.5714285714285714
35,0.6513697281479836,0.7002706424049709,0.6956521739130435,0.6928733031674209,0.6962423765492821,0.6904761904761904,0.875,0.625,0.5714285714285714
36,0.6687944382429123,0.699414338754571,0.6956521739130435,0.6928733031674209,0.6962423765492821,0.6904761904761904,0.875,0.625,0.5714285714285714
37,0.650172270834446,0.6924632217573083,0.6956521739130435,0.6928733031674209,0.6962423765492821,0.6904761904761904,0.875,0.625,0.5714285714285714
38,0.6751125678420067,0.6913738328477611,0.6956521739130435,0.6928733031674209,0.6962423765492821,0.6904761904761904,0.875,0.625,0.5714285714285714
39,0.6397702991962433,0.6931508935016134,0.6956521739130435,0.6928733031674209,0.6962423765492821,0.6904761904761904,0.875,0.625,0.5714285714285714
40,0.6289033815264702,0.6901654160541036,0.6956521739130435,0.6928733031674209,0.6962423765492821,0.6904761904761904,0.875,0.625,0.5714285714285714
