model,target_type,classes,n_classes,bayes_best_cv_score_cv_mean,bayes_best_cv_score_cv_std,accuracy_cv_mean,accuracy_cv_std,f1_cv_mean,f1_cv_std,recall_cv_mean,recall_cv_std,precision_cv_mean,precision_cv_std,misclassification_cost_mean_cv_mean,misclassification_cost_mean_cv_std,misclassification_cost_total_cv_mean,misclassification_cost_total_cv_std,misclassification_score_cv_mean,misclassification_score_cv_std,misclassification_cost_mean_true_class_0_cv_mean,misclassification_cost_mean_true_class_0_cv_std,misclassification_cost_mean_true_class_1_cv_mean,misclassification_cost_mean_true_class_1_cv_std,roc_auc_cv_mean,roc_auc_cv_std,aucpr_cv_mean,aucpr_cv_std,aucpr_baseline_cv_mean,aucpr_baseline_cv_std,precision_class_0_cv_mean,precision_class_0_cv_std,recall_class_0_cv_mean,recall_class_0_cv_std,f1_class_0_cv_mean,f1_class_0_cv_std,support_class_0_cv_mean,support_class_0_cv_std,precision_class_1_cv_mean,precision_class_1_cv_std,recall_class_1_cv_mean,recall_class_1_cv_std,f1_class_1_cv_mean,f1_class_1_cv_std,support_class_1_cv_mean,support_class_1_cv_std,tn_cv_mean,tn_cv_std,fp_cv_mean,fp_cv_std,fn_cv_mean,fn_cv_std,tp_cv_mean,tp_cv_std,specificity_cv_mean,specificity_cv_std,npv_cv_mean,npv_cv_std,fpr_cv_mean,fpr_cv_std,fnr_cv_mean,fnr_cv_std,accuracy_test_mean,accuracy_test_std,f1_test_mean,f1_test_std,recall_test_mean,recall_test_std,precision_test_mean,precision_test_std,misclassification_cost_mean_test_mean,misclassification_cost_mean_test_std,misclassification_cost_total_test_mean,misclassification_cost_total_test_std,misclassification_score_test_mean,misclassification_score_test_std,misclassification_cost_mean_true_class_0_test_mean,misclassification_cost_mean_true_class_0_test_std,misclassification_cost_mean_true_class_1_test_mean,misclassification_cost_mean_true_class_1_test_std,roc_auc_test_mean,roc_auc_test_std,aucpr_test_mean,aucpr_test_std,aucpr_baseline_test_mean,aucpr_baseline_test_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_test_mean,support_class_1_test_std,tn_test_mean,tn_test_std,fp_test_mean,fp_test_std,fn_test_mean,fn_test_std,tp_test_mean,tp_test_std,specificity_test_mean,specificity_test_std,npv_test_mean,npv_test_std,fpr_test_mean,fpr_test_std,fnr_test_mean,fnr_test_std,OVR_Label
random_forest_gini,binary,"[0, 1]",2,0.9578980238463405,0.010576003630695168,0.9424528301886792,0.007193861608710037,0.9374518430157306,0.007800166394748751,0.9624561403508771,0.014233490457615247,0.9139264588393038,0.012276086900201667,0.12484276729559747,0.029963271573333373,79.4,19.056640720640022,-0.12484276729559747,0.029963271573333373,0.0737891737891738,0.011971086734402217,0.18771929824561404,0.07116745228807625,0.9821012645574049,0.0052027544802458504,0.9739284623370527,0.008984500058009623,0.44811320754716977,5.851389114294502e-17,0.968303300599608,0.011301513445093283,0.9262108262108262,0.011971086734402236,0.9467018539949329,0.006741394243520837,351.0,0.0,0.9139264588393038,0.012276086900201667,0.9624561403508771,0.014233490457615247,0.9374518430157306,0.007800166394748751,285.0,0.0,325.1,4.201851443775179,25.9,4.201851443775179,10.7,4.056544780420347,274.3,4.056544780420346,0.9262108262108262,0.011971086734402236,0.968303300599608,0.011301513445093283,0.0737891737891738,0.011971086734402217,0.03754385964912281,0.01423349045761525,0.9201465201465202,0.012062602232213403,0.9135289570283398,0.012108542818188085,0.9349593495934959,0.0158020376554073,0.8936150734615145,0.024589105519037043,0.1970695970695971,0.032063780341235366,53.8,8.753412033157254,-0.1970695970695971,0.032063780341235366,0.092,0.02430261887020856,0.3252032520325203,0.0790101882770366,0.9699078590785906,0.005224962235705046,0.956987646670125,0.0061330215659250314,0.45054945054945056,0.0,0.9447584556502389,0.01198887228928794,0.9079999999999998,0.024302618870208556,0.9257834927052961,0.012016252914519932,150.0,0.0,0.8936150734615145,0.024589105519037043,0.9349593495934959,0.0158020376554073,0.9135289570283398,0.012108542818188085,123.0,0.0,136.2,3.6453928305312835,13.8,3.6453928305312844,8.0,1.9436506316151,115.0,1.9436506316151,0.9079999999999998,0.024302618870208556,0.9447584556502389,0.01198887228928794,0.092,0.02430261887020856,0.06504065040650407,0.01580203765540732,y_0_vs_rest
random_forest_entropy,binary,"[0, 1]",2,0.9588559223546854,0.010371274584407224,0.943553459119497,0.00761131891847299,0.9389605662637491,0.007969000737440435,0.968421052631579,0.010591093728815709,0.911401873245745,0.013631975404239506,0.11305031446540878,0.02303040211572933,71.9,14.647335745603856,-0.11305031446540878,0.02303040211572933,0.07663817663817665,0.013121231352698192,0.15789473684210525,0.05295546864407846,0.9823631728894888,0.006802432885837949,0.9736725788539748,0.011682419781959151,0.44811320754716977,5.851389114294502e-17,0.9730732727845733,0.008646678991427412,0.9233618233618234,0.01312123135269821,0.9474951474311085,0.007304499442458085,351.0,0.0,0.911401873245745,0.013631975404239506,0.968421052631579,0.010591093728815709,0.9389605662637491,0.007969000737440435,285.0,0.0,324.1,4.605552204797065,26.9,4.605552204797066,9.0,3.018461712712472,276.0,3.018461712712472,0.9233618233618234,0.01312123135269821,0.9730732727845733,0.008646678991427412,0.07663817663817665,0.013121231352698192,0.031578947368421054,0.010591093728815695,0.9223443223443224,0.015132535662837274,0.9163837381422315,0.01594761816505637,0.9439024390243903,0.01733146553422164,0.8906358145241541,0.02046867083294551,0.17875457875457876,0.04357452116863582,48.8,11.89584427903758,-0.17875457875457876,0.04357452116863582,0.09533333333333333,0.0196387120846984,0.28048780487804875,0.0866573276711083,0.9696693766937668,0.005384296380178804,0.9567479729572922,0.00663157594266644,0.45054945054945056,0.0,0.9517070274071229,0.01450297584303563,0.9046666666666667,0.01963871208469839,0.9274948171526816,0.014443472080000422,150.0,0.0,0.8906358145241541,0.02046867083294551,0.9439024390243903,0.01733146553422164,0.9163837381422315,0.01594761816505637,123.0,0.0,135.7,2.94580681270476,14.3,2.9458068127047605,6.9,2.1317702607092643,116.1,2.131770260709264,0.9046666666666667,0.01963871208469839,0.9517070274071229,0.01450297584303563,0.09533333333333333,0.0196387120846984,0.05609756097560975,0.01733146553422166,y_0_vs_rest
extra_trees_gini,binary,"[0, 1]",2,0.5815809990520313,0.08046579270117946,0.9748427672955975,0.018940577567707173,0.7165516503621508,0.1742399714344492,1.0,0.0,0.586648648013342,0.23370113340307824,0.025157232704402517,0.018940577567707183,16.0,12.046207333061767,-0.025157232704402517,0.018940577567707183,0.0258481421647819,0.01946075498071368,0.0,0.0,0.9991542335835787,0.00129017694950087,0.9777836228867031,0.032639297079229565,0.026729559748427674,0.0,1.0,0.0,0.974151857835218,0.01946075498071368,0.9868177303301355,0.010029994164226277,619.0,0.0,0.586648648013342,0.23370113340307824,1.0,0.0,0.7165516503621508,0.1742399714344492,17.0,0.0,603.0,12.046207333061767,16.0,12.046207333061767,0.0,0.0,17.0,0.0,0.974151857835218,0.01946075498071368,1.0,0.0,0.0258481421647819,0.01946075498071368,0.0,0.0,0.9626373626373625,0.01047502348694856,0.49860995198994934,0.057915027673811736,0.625,0.15590239111558088,0.4706096681096681,0.20397617694464343,0.08131868131868131,0.013464272285314011,22.2,3.675746333890726,-0.08131868131868131,0.013464272285314011,0.027169811320754716,0.01442981675441508,1.875,0.7795119555779044,0.9549528301886792,0.017150982026880344,0.6028792676415689,0.13172516551415225,0.029304029304029304,0.0,0.9885665847173,0.004588210886829906,0.9728301886792453,0.014429816754415077,0.9805571158048927,0.005579911222334545,265.0,0.0,0.4706096681096681,0.20397617694464343,0.625,0.15590239111558088,0.49860995198994934,0.057915027673811736,8.0,0.0,257.8,3.8239014399199958,7.2,3.823901439919996,3.0,1.247219128924647,5.0,1.247219128924647,0.9728301886792453,0.014429816754415077,0.9885665847173,0.004588210886829906,0.027169811320754716,0.01442981675441508,0.375,0.15590239111558088,y_2_vs_rest
extra_trees_entropy,binary,"[0, 1]",2,0.576991851983208,0.08681706237145465,0.9679245283018869,0.02526836042628088,0.6732001902433878,0.19932926703862372,0.9941176470588236,0.018601633295108118,0.5425075332506194,0.2589158626488127,0.03270440251572327,0.026349707765263974,20.8,16.758414138707888,-0.03270440251572327,0.026349707765263974,0.03279483037156704,0.025702447947212183,0.029411764705882353,0.09300816647554057,0.9977477905540246,0.0036269550817667087,0.9552516556298546,0.061671942133440155,0.026729559748427674,0.0,0.9998266897746968,0.000548055053755347,0.967205169628433,0.025702447947212166,0.9830911857073461,0.013520072846948719,619.0,0.0,0.5425075332506194,0.2589158626488127,0.9941176470588236,0.018601633295108118,0.6732001902433878,0.19932926703862372,17.0,0.0,598.7,15.90981527932434,20.3,15.909815279324341,0.1,0.31622776601683794,16.9,0.3162277660168379,0.967205169628433,0.025702447947212166,0.9998266897746968,0.000548055053755347,0.03279483037156704,0.025702447947212183,0.0058823529411764705,0.018601633295108114,0.96007326007326,0.013313953185381167,0.47021165267831416,0.09159411427563251,0.6,0.17480147469502524,0.4448865023865024,0.20855862968401978,0.08681318681318681,0.018681717697064237,23.7,5.1001089312985375,-0.08681318681318681,0.018681717697064237,0.029056603773584905,0.016786680750141624,2.0,0.8740073734751262,0.9546698113207549,0.016801769375143733,0.608794728588718,0.1408703061031991,0.029304029304029304,0.0,0.9877924691038513,0.005083579224446508,0.9709433962264151,0.01678668075014162,0.9791977013715222,0.007121662989026144,265.0,0.0,0.4448865023865024,0.20855862968401978,0.6,0.17480147469502524,0.47021165267831416,0.09159411427563251,8.0,0.0,257.3,4.44847039878753,7.7,4.448470398787531,3.2,1.398411797560202,4.8,1.398411797560202,0.9709433962264151,0.01678668075014162,0.9877924691038513,0.005083579224446508,0.029056603773584905,0.016786680750141624,0.4,0.17480147469502524,y_2_vs_rest
extra_trees_gini,binary,"[0, 1]",2,0.9569389681923208,0.006815594336206137,0.9430817610062894,0.007254698730816874,0.9449766050450433,0.006925310671272783,0.9333333333333333,0.006609639246934602,0.9569432473021046,0.00914234710784542,0.19654088050314464,0.020258016865920016,125.0,12.884098726725126,-0.19654088050314464,0.020258016865920016,0.0462046204620462,0.010082674796382486,0.3333333333333333,0.03304819623467302,0.9903606576873903,0.0013408130057776999,0.9922965691625549,0.0011024955206892899,0.5235849056603774,0.0,0.9286705517165134,0.006991308614513124,0.9537953795379538,0.010082674796382494,0.9410498421876436,0.007621308782302858,303.0,0.0,0.9569432473021046,0.00914234710784542,0.9333333333333333,0.006609639246934602,0.9449766050450433,0.006925310671272783,333.0,0.0,289.0,3.0550504633038935,14.0,3.0550504633038935,22.2,2.2010098692292237,310.8,2.2010098692292237,0.9537953795379538,0.010082674796382494,0.9286705517165134,0.006991308614513124,0.0462046204620462,0.010082674796382486,0.06666666666666667,0.006609639246934607,0.8945054945054945,0.02113425789833339,0.8982061894646837,0.020045552357544058,0.888111888111888,0.02161682632982679,0.9088713997997372,0.025865888171502174,0.33992673992673994,0.06306326510375777,92.8,17.216271373325874,-0.33992673992673994,0.06306326510375777,0.09846153846153846,0.030077699074082424,0.5594405594405594,0.10808413164913408,0.9506670252824099,0.013785626004250972,0.9557454010705836,0.014126515162861139,0.5238095238095238,0.0,0.8800532858515698,0.022012227522870347,0.9015384615384617,0.030077699074082424,0.8904781648109932,0.022481356656923912,130.0,0.0,0.9088713997997372,0.025865888171502174,0.888111888111888,0.02161682632982679,0.8982061894646837,0.020045552357544058,143.0,0.0,117.2,3.910100879630715,12.8,3.9101008796307144,16.0,3.0912061651652345,127.0,3.0912061651652345,0.9015384615384617,0.030077699074082424,0.8800532858515698,0.022012227522870347,0.09846153846153846,0.030077699074082424,0.1118881118881119,0.021616826329826817,y_1_vs_rest
extra_trees_entropy,binary,"[0, 1]",2,0.9554911961151392,0.0073577649261104446,0.9479559748427674,0.00526462222383549,0.9494997685857987,0.005161484043238069,0.9345345345345345,0.006456262461099934,0.9649663602990849,0.005035978132504944,0.1891509433962264,0.01845652704364659,120.3,11.738351199759228,-0.1891509433962264,0.01845652704364659,0.03729372937293729,0.0054006326550642796,0.3273273273273273,0.03228131230549968,0.9915826717806917,0.0008763295407409641,0.9932012391971764,0.0006618891598124258,0.5235849056603774,0.0,0.9304849157308072,0.006588080516895952,0.9627062706270626,0.005400632655064287,0.9463139889075741,0.005374578221602749,303.0,0.0,0.9649663602990849,0.005035978132504944,0.9345345345345345,0.006456262461099934,0.9494997685857987,0.005161484043238069,333.0,0.0,291.7,1.636391694484477,11.3,1.636391694484477,21.8,2.1499353995462798,311.2,2.1499353995462798,0.9627062706270626,0.005400632655064287,0.9304849157308072,0.006588080516895952,0.03729372937293729,0.0054006326550642796,0.06546546546546546,0.006456262461099941,0.8945054945054945,0.02019640842797103,0.8979857472255727,0.019231220679178034,0.886013986013986,0.02112099075072127,0.9106376037794114,0.025325245953453555,0.3443223443223443,0.06090336465611686,94.0,16.6266185511199,-0.3443223443223443,0.06090336465611686,0.09615384615384617,0.029291435022553495,0.5699300699300698,0.10560495375360647,0.9503496503496504,0.0136431729239564,0.955815978485265,0.013268881995247714,0.5238095238095238,0.0,0.878367845667327,0.02122736671967613,0.903846153846154,0.0292914350225535,0.8907319809349719,0.021399766606056615,130.0,0.0,0.9106376037794114,0.025325245953453555,0.886013986013986,0.02112099075072127,0.8979857472255727,0.019231220679178034,143.0,0.0,117.5,3.8078865529319543,12.5,3.8078865529319543,16.3,3.0203016773531455,126.7,3.0203016773531455,0.903846153846154,0.0292914350225535,0.878367845667327,0.02122736671967613,0.09615384615384617,0.029291435022553495,0.11398601398601398,0.021120990750721297,y_1_vs_rest
extra_trees_gini,binary,"[0, 1]",2,0.957532928693038,0.011208664178763306,0.9400943396226416,0.011961862566107227,0.9352982034328903,0.01248218522562461,0.9649122807017545,0.010461136736841133,0.9076526058557703,0.019955041102533416,0.1227987421383648,0.026811134617301387,78.1,17.051881616603684,-0.1227987421383648,0.026811134617301387,0.08005698005698006,0.01891960993263133,0.17543859649122803,0.05230568368420561,0.9805448093167393,0.006201897535215626,0.9704744755008579,0.010462929415201721,0.44811320754716977,5.851389114294502e-17,0.9700018269571006,0.008653864948602492,0.91994301994302,0.01891960993263133,0.9442168553517117,0.011490051972074965,351.0,0.0,0.9076526058557703,0.019955041102533416,0.9649122807017545,0.010461136736841133,0.9352982034328903,0.01248218522562461,285.0,0.0,322.9,6.640783086353596,28.1,6.640783086353597,10.0,2.9814239699997196,275.0,2.9814239699997196,0.91994301994302,0.01891960993263133,0.9700018269571006,0.008653864948602492,0.08005698005698006,0.01891960993263133,0.03508771929824562,0.010461136736841122,0.9234432234432235,0.012142671443664781,0.9175404459785333,0.012221470640243554,0.9439024390243903,0.018159203867480694,0.8933140748421172,0.02639503614624486,0.17765567765567766,0.03505996096547309,48.5,9.571369343574153,-0.17765567765567766,0.03505996096547309,0.09333333333333334,0.02648083397291774,0.2804878048780488,0.09079601933740356,0.9700054200542005,0.005335271862208149,0.957576479616808,0.0062992689719578165,0.45054945054945056,0.0,0.9520890535773232,0.014246110447035106,0.9066666666666666,0.026480833972917738,0.9285085312833651,0.012107063684470386,150.0,0.0,0.8933140748421172,0.02639503614624486,0.9439024390243903,0.018159203867480694,0.9175404459785333,0.012221470640243554,123.0,0.0,136.0,3.972125095937662,14.0,3.972125095937662,6.9,2.2335820757001272,116.1,2.2335820757001272,0.9066666666666666,0.026480833972917738,0.9520890535773232,0.014246110447035106,0.09333333333333334,0.02648083397291774,0.05609756097560975,0.018159203867480708,y_0_vs_rest
extra_trees_entropy,binary,"[0, 1]",2,0.9576986758913508,0.010328757817359837,0.9367924528301886,0.00907178051296386,0.9320521547551037,0.008925387962017637,0.9659649122807018,0.008760226110444006,0.9007551964500845,0.01985242675226229,0.12421383647798741,0.015423416110652156,79.0,9.809292646374775,-0.12421383647798741,0.015423416110652156,0.08689458689458689,0.019886411767684638,0.1701754385964912,0.04380113055221989,0.9803498775428601,0.005571737679583874,0.9704049363126546,0.009495962370307386,0.44811320754716977,5.851389114294502e-17,0.9707477635514996,0.006971803619208606,0.9131054131054132,0.019886411767684638,0.9408947565173673,0.009142001399526152,351.0,0.0,0.9007551964500845,0.01985242675226229,0.9659649122807018,0.008760226110444006,0.9320521547551037,0.008925387962017637,285.0,0.0,320.5,6.980130530457308,30.5,6.980130530457308,9.7,2.496664441476534,275.3,2.496664441476534,0.9131054131054132,0.019886411767684638,0.9707477635514996,0.006971803619208606,0.08689458689458689,0.019886411767684638,0.03403508771929824,0.008760226110443978,0.9212454212454213,0.013065283613573073,0.9156690282884066,0.012620123336014163,0.9471544715447153,0.02037032029589824,0.8871105872128799,0.028671612434027795,0.17399267399267399,0.03780177186913973,47.5,10.319883720275147,-0.17399267399267399,0.03780177186913973,0.1,0.030307070437746348,0.2642276422764228,0.10185160147949125,0.9705528455284554,0.004599143016861699,0.9585558892115957,0.006454249298940521,0.45054945054945056,0.0,0.9545827899691707,0.016010414550722496,0.8999999999999998,0.030307070437746355,0.9260560976568752,0.01351077071557895,150.0,0.0,0.8871105872128799,0.028671612434027795,0.9471544715447153,0.02037032029589824,0.9156690282884066,0.012620123336014163,123.0,0.0,135.0,4.546060565661952,15.0,4.546060565661952,6.5,2.5055493963954847,116.5,2.5055493963954847,0.8999999999999998,0.030307070437746355,0.9545827899691707,0.016010414550722496,0.1,0.030307070437746348,0.05284552845528455,0.020370320295898248,y_0_vs_rest
xgboost_conservative,binary,"[0, 1]",2,0.08247164417398575,0.11544556406499526,0.9746855345911948,0.004474921217219421,0.06923076923076923,0.21892691493473396,0.052941176470588235,0.16741469965597303,0.1,0.31622776601683794,0.12657232704402516,0.02237460608609702,80.5,14.230249470757707,-0.12657232704402516,0.02237460608609702,0.0,0.0,4.735294117647059,0.837073498279865,0.6882923120783048,0.24403894987156055,0.2662453658417373,0.35904290910863845,0.026729559748427674,0.0,0.9746674791610241,0.004417824933746117,1.0,0.0,0.9871667103656001,0.0022532085263822065,619.0,0.0,0.1,0.31622776601683794,0.052941176470588235,0.16741469965597303,0.06923076923076923,0.21892691493473396,17.0,0.0,619.0,0.0,0.0,0.0,16.1,2.8460498941515415,0.9,2.8460498941515415,1.0,0.0,0.9746674791610241,0.004417824933746117,0.0,0.0,0.9470588235294117,0.16741469965597303,0.9714285714285713,0.0023166869305262772,0.04,0.12649110640673517,0.025,0.07905694150420949,0.1,0.31622776601683794,0.14285714285714285,0.01158343465263143,39.0,3.1622776601683795,-0.14285714285714285,0.01158343465263143,0.0,0.0,4.875,0.39528470752104744,0.664504716981132,0.2125172393461364,0.1514358690047824,0.17997133678371594,0.029304029304029304,0.0,0.9714123514861523,0.0022653949689648094,1.0,0.0,0.9854976973866727,0.00116240856120601,265.0,0.0,0.1,0.31622776601683794,0.025,0.07905694150420949,0.04,0.12649110640673517,8.0,0.0,265.0,0.0,0.0,0.0,7.8,0.6324555320336759,0.2,0.6324555320336759,1.0,0.0,0.9714123514861523,0.0022653949689648094,0.0,0.0,0.975,0.07905694150420949,y_2_vs_rest
xgboost_strong_reg,binary,"[0, 1]",2,0.02617801047120419,0.0,0.9732704402515722,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.13364779874213834,2.925694557147251e-17,85.0,0.0,-0.13364779874213834,2.925694557147251e-17,0.0,0.0,5.0,0.0,0.5,0.0,0.026729559748427674,0.0,0.026729559748427674,0.0,0.9732704402515722,1.1702778228589004e-16,1.0,0.0,0.9864541832669322,0.0,619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,619.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.9732704402515722,1.1702778228589004e-16,0.0,0.0,1.0,0.0,0.9706959706959706,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.1465201465201465,2.925694557147251e-17,40.0,0.0,-0.1465201465201465,2.925694557147251e-17,0.0,0.0,5.0,0.0,0.5,0.0,0.029304029304029304,0.0,0.029304029304029304,0.0,0.9706959706959706,1.1702778228589004e-16,1.0,0.0,0.9851301115241636,1.1702778228589004e-16,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,265.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.9706959706959706,1.1702778228589004e-16,0.0,0.0,1.0,0.0,y_2_vs_rest
xgboost_conservative,binary,"[0, 1]",2,0.9608557727854675,0.007638185187314816,0.925314465408805,0.01656134728440772,0.9286280451827611,0.015498007596493099,0.927027027027027,0.012016182125663752,0.9303200732439281,0.020647860875153634,0.22751572327044026,0.040773188716233144,144.7,25.931748023524282,-0.22751572327044026,0.040773188716233144,0.07656765676567658,0.023481615611803317,0.3648648648648648,0.06008091062831883,0.9822892199129823,0.007282435743877871,0.9854433703394623,0.005868630486122462,0.5235849056603774,0.0,0.9200154348525482,0.01364215769819454,0.9234323432343234,0.0234816156118033,0.9216705810837335,0.017771903133812512,303.0,0.0,0.9303200732439281,0.020647860875153634,0.927027027027027,0.012016182125663752,0.9286280451827611,0.015498007596493099,333.0,0.0,279.8,7.114929530376406,23.2,7.114929530376406,24.3,4.001388647846033,308.7,4.001388647846033,0.9234323432343234,0.0234816156118033,0.9200154348525482,0.01364215769819454,0.07656765676567658,0.023481615611803317,0.07297297297297298,0.012016182125663768,0.8864468864468865,0.023422864582723895,0.8911630640367776,0.021450367486410347,0.886013986013986,0.02162939060076839,0.8970384385749494,0.033334035002422914,0.35238095238095235,0.061604321599877096,96.2,16.817979796766448,-0.35238095238095235,0.061604321599877096,0.11307692307692307,0.04087311389950868,0.5699300699300698,0.10814695300384192,0.9495589026358257,0.01355017259364652,0.9551254447824478,0.012606392277266707,0.5238095238095238,0.0,0.8763674648365422,0.022130916103714877,0.8869230769230769,0.04087311389950868,0.8811935414016647,0.025953292281509378,130.0,0.0,0.8970384385749494,0.033334035002422914,0.886013986013986,0.02162939060076839,0.8911630640367776,0.021450367486410347,143.0,0.0,115.3,5.313504806936128,14.7,5.313504806936128,16.3,3.0930028559098792,126.7,3.0930028559098792,0.8869230769230769,0.04087311389950868,0.8763674648365422,0.022130916103714877,0.11307692307692307,0.04087311389950868,0.11398601398601398,0.021629390600768388,y_1_vs_rest
xgboost_strong_reg,binary,"[0, 1]",2,0.9540257226928464,0.007189990142716223,0.900314465408805,0.019231301699900193,0.9059016314087923,0.016165137328715464,0.9138138138138137,0.013873888318325266,0.8988662255675728,0.031806104097793865,0.280188679245283,0.03443838938447548,178.2,21.90281564852641,-0.280188679245283,0.03443838938447548,0.11452145214521452,0.04350792535831146,0.43093093093093093,0.06936944159162622,0.9693654050089693,0.006153643588973969,0.9742851839362711,0.005073413349702617,0.5235849056603774,0.0,0.9036173332118063,0.013286685762450064,0.8854785478547855,0.04350792535831145,0.8938619663593921,0.023518555335713,303.0,0.0,0.8988662255675728,0.031806104097793865,0.9138138138138137,0.013873888318325266,0.9059016314087923,0.016165137328715464,333.0,0.0,268.3,13.182901383568371,34.7,13.182901383568371,28.7,4.620004810002307,304.3,4.620004810002306,0.8854785478547855,0.04350792535831145,0.9036173332118063,0.013286685762450064,0.11452145214521452,0.04350792535831146,0.08618618618618619,0.013873888318325244,0.8703296703296705,0.022659361581757357,0.8781897738308352,0.020015674040640846,0.890909090909091,0.031653604096536975,0.8674897213038368,0.03845179611266697,0.35824175824175825,0.07386401448188296,97.8,20.16487595355405,-0.35824175824175825,0.07386401448188296,0.1523076923076923,0.05363818201022721,0.5454545454545454,0.1582680204826849,0.9461323292092523,0.014305132102256644,0.9507738736863915,0.014504670119294322,0.5238095238095238,0.0,0.8775707520463707,0.03176101600758791,0.8476923076923077,0.05363818201022722,0.8610212585654489,0.026905863451270697,130.0,0.0,0.8674897213038368,0.03845179611266697,0.890909090909091,0.031653604096536975,0.8781897738308352,0.020015674040640846,143.0,0.0,110.2,6.972963661329537,19.8,6.972963661329537,15.6,4.526465385804788,127.4,4.526465385804788,0.8476923076923077,0.05363818201022722,0.8775707520463707,0.03176101600758791,0.1523076923076923,0.05363818201022721,0.1090909090909091,0.03165360409653698,y_1_vs_rest
xgboost_conservative,binary,"[0, 1]",2,0.9532961886499882,0.010771282607764157,0.9416666666666667,0.012301498438334548,0.9359376850460054,0.013837259644344709,0.9519298245614035,0.02092554232355354,0.9206654085810306,0.012434936839713938,0.14449685534591195,0.04865724895190345,91.9,30.9460103334106,-0.14449685534591195,0.04865724895190345,0.06666666666666668,0.011009592969564625,0.24035087719298248,0.10462771161776778,0.9847688309091817,0.0054841994022150255,0.979205933863127,0.008492836182241318,0.44811320754716977,5.851389114294502e-17,0.9600724501262953,0.016533455088748927,0.9333333333333333,0.011009592969564634,0.9464445034656288,0.011104511705225983,351.0,0.0,0.9206654085810306,0.012434936839713938,0.9519298245614035,0.02092554232355354,0.9359376850460054,0.013837259644344709,285.0,0.0,327.6,3.864367132317183,23.4,3.8643671323171835,13.7,5.963779562212764,271.3,5.963779562212764,0.9333333333333333,0.011009592969564634,0.9600724501262953,0.016533455088748927,0.06666666666666668,0.011009592969564625,0.04807017543859649,0.020925542323553557,0.9157509157509158,0.013596494170525098,0.9071437337372098,0.014973514916416769,0.913821138211382,0.03022621895631149,0.9017869261853809,0.027661840630342393,0.23956043956043954,0.06161400096541723,65.4,16.820622263558903,-0.23956043956043954,0.06161400096541723,0.08266666666666668,0.026331223544175338,0.4308943089430894,0.15113109478155756,0.9698319783197832,0.006621404653566648,0.9572340106781778,0.0075720880215900555,0.45054945054945056,0.0,0.9291961818653904,0.0216334135593801,0.9173333333333332,0.026331223544175338,0.9228167693158467,0.012775421901314893,150.0,0.0,0.9017869261853809,0.027661840630342393,0.913821138211382,0.03022621895631149,0.9071437337372098,0.014973514916416769,123.0,0.0,137.6,3.9496835316262997,12.4,3.9496835316263,10.6,3.717824931626316,112.4,3.7178249316263163,0.9173333333333332,0.026331223544175338,0.9291961818653904,0.0216334135593801,0.08266666666666668,0.026331223544175338,0.08617886178861789,0.030226218956311515,y_0_vs_rest
