model,task_name,task_type,target_type,original_classes,n_original_classes,lda_mode,classes_used,positive_group,negative_group,accuracy_cv_mean,accuracy_cv_std,accuracy_train_mean,accuracy_train_std,accuracy_test_mean,accuracy_test_std,f1_cv_mean,f1_cv_std,f1_train_mean,f1_train_std,f1_test_mean,f1_test_std,recall_cv_mean,recall_cv_std,recall_train_mean,recall_train_std,recall_test_mean,recall_test_std,precision_cv_mean,precision_cv_std,precision_train_mean,precision_train_std,precision_test_mean,precision_test_std,misclassification_cost_mean_cv_mean,misclassification_cost_mean_cv_std,misclassification_cost_mean_train_mean,misclassification_cost_mean_train_std,misclassification_cost_mean_test_mean,misclassification_cost_mean_test_std,misclassification_cost_total_cv_mean,misclassification_cost_total_cv_std,misclassification_cost_total_train_mean,misclassification_cost_total_train_std,misclassification_cost_total_test_mean,misclassification_cost_total_test_std,misclassification_score_cv_mean,misclassification_score_cv_std,misclassification_score_train_mean,misclassification_score_train_std,misclassification_score_test_mean,misclassification_score_test_std,misclassification_cost_mean_true_class_0_cv_mean,misclassification_cost_mean_true_class_0_cv_std,misclassification_cost_mean_true_class_0_train_mean,misclassification_cost_mean_true_class_0_train_std,misclassification_cost_mean_true_class_0_test_mean,misclassification_cost_mean_true_class_0_test_std,misclassification_cost_mean_true_class_1_cv_mean,misclassification_cost_mean_true_class_1_cv_std,misclassification_cost_mean_true_class_1_train_mean,misclassification_cost_mean_true_class_1_train_std,misclassification_cost_mean_true_class_1_test_mean,misclassification_cost_mean_true_class_1_test_std,auc_cv_mean,auc_cv_std,auc_train_mean,auc_train_std,auc_test_mean,auc_test_std,precision_class_0_cv_mean,precision_class_0_cv_std,precision_class_0_train_mean,precision_class_0_train_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_cv_mean,recall_class_0_cv_std,recall_class_0_train_mean,recall_class_0_train_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_cv_mean,f1_class_0_cv_std,f1_class_0_train_mean,f1_class_0_train_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_cv_mean,support_class_0_cv_std,support_class_0_train_mean,support_class_0_train_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_cv_mean,precision_class_1_cv_std,precision_class_1_train_mean,precision_class_1_train_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_cv_mean,recall_class_1_cv_std,recall_class_1_train_mean,recall_class_1_train_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_cv_mean,f1_class_1_cv_std,f1_class_1_train_mean,f1_class_1_train_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_cv_mean,support_class_1_cv_std,support_class_1_train_mean,support_class_1_train_std,support_class_1_test_mean,support_class_1_test_std,tn_cv_mean,tn_cv_std,tn_train_mean,tn_train_std,tn_test_mean,tn_test_std,fp_cv_mean,fp_cv_std,fp_train_mean,fp_train_std,fp_test_mean,fp_test_std,fn_cv_mean,fn_cv_std,fn_train_mean,fn_train_std,fn_test_mean,fn_test_std,tp_cv_mean,tp_cv_std,tp_train_mean,tp_train_std,tp_test_mean,tp_test_std,specificity_cv_mean,specificity_cv_std,specificity_train_mean,specificity_train_std,specificity_test_mean,specificity_test_std,npv_cv_mean,npv_cv_std,npv_train_mean,npv_train_std,npv_test_mean,npv_test_std,fpr_cv_mean,fpr_cv_std,fpr_train_mean,fpr_train_std,fpr_test_mean,fpr_test_std,fnr_cv_mean,fnr_cv_std,fnr_train_mean,fnr_train_std,fnr_test_mean,fnr_test_std,Target,X_Processing,Scaler
decision_tree,0 vs 1-2,grouped_multiclass_lda,binary_derived_from_multiclass,"[0, 1, 2]",3,multiclass_lda_2d_then_recode,"[0, 1, 2]",[0],"[1, 2]",0.8429319371727747,0.0095620436522182,1.0,0.0,0.8754578754578756,0.022908013478991,0.8270586696447262,0.0100452578742207,1.0,0.0,0.8640929729237795,0.0251964067323016,0.8356976744186045,0.0119471675140963,1.0,0.0,0.8860655737704917,0.0319683807175491,0.8204512811918965,0.0139423851002234,1.0,0.0,0.843777678272923,0.0293706508680654,0.4529842931937173,0.028233226681139,0.0,0.0,0.3282051282051282,0.0758830402320955,86.52,5.392546296097564,0.0,0.0,89.6,20.71606998336209,-0.4529842931937173,0.028233226681139,0.0,0.0,-0.3282051282051282,0.0758830402320955,0.1511428571428571,0.0140549259088352,0.0,0.0,0.1331125827814569,0.027826830753478,0.8215116279069768,0.0597358375704817,0.0,0.0,0.569672131147541,0.1598419035877459,0.8422774086378737,0.0093751191322543,1.0,0.0,0.8764764954945174,0.023104526449898,0.8644786789071338,0.0089655403508269,1.0,0.0,0.9044236871598226,0.0249131937089311,0.8488571428571428,0.0140549259088351,1.0,0.0,0.8668874172185431,0.027826830753478,0.8558701256510858,0.0092878048292878,1.0,0.0,0.8850010601385085,0.0212062387248779,105.0,0.0,350.0,0.0,151.0,0.0,0.8204512811918965,0.0139423851002234,1.0,0.0,0.843777678272923,0.0293706508680654,0.8356976744186045,0.0119471675140963,1.0,0.0,0.8860655737704917,0.0319683807175491,0.8270586696447262,0.0100452578742207,1.0,0.0,0.8640929729237795,0.0251964067323016,86.0,0.0,286.0,0.0,122.0,0.0,89.13000000000001,1.475767220427698,350.0,0.0,130.9,4.201851443775179,15.87,1.4757672204276964,0.0,0.0,20.1,4.201851443775179,14.13,1.0274564062122864,0.0,0.0,13.9,3.900142447541002,71.87,1.0274564062122835,286.0,0.0,108.1,3.900142447541001,0.8488571428571428,0.0140549259088351,1.0,0.0,0.8668874172185431,0.027826830753478,0.8644786789071338,0.0089655403508269,1.0,0.0,0.9044236871598226,0.0249131937089311,0.1511428571428571,0.0140549259088352,0.0,0.0,0.1331125827814569,0.027826830753478,0.1643023255813953,0.0119471675140963,0.0,0.0,0.1139344262295082,0.0319683807175491,HY43,X_V06_DELTA,No_scaler
random_forest,0 vs 1-2,grouped_multiclass_lda,binary_derived_from_multiclass,"[0, 1, 2]",3,multiclass_lda_2d_then_recode,"[0, 1, 2]",[0],"[1, 2]",0.8527225130890053,0.0084891054005328,0.9998427672955976,0.0004972134685799,0.876923076923077,0.0143642892990014,0.8391592785190847,0.0089231199611107,0.9998248686514886,0.0005538139509927,0.8664372903545944,0.016537645595389,0.854767441860465,0.012612691353319,0.9996503496503496,0.0011056914895693,0.8942622950819672,0.0363398249577502,0.8258886116490514,0.0131942022606507,1.0,0.0,0.8417203957561732,0.0264472586512069,0.408848167539267,0.0273317039702114,0.0007861635220125,0.0024860673428996,0.312087912087912,0.0723344042494776,78.09,5.220355458310393,0.5,1.5811388300841898,85.2,19.747292360107387,-0.408848167539267,0.0273317039702114,-0.0007861635220125,0.0024860673428996,-0.312087912087912,0.0723344042494776,0.1489523809523809,0.0146183496033142,0.0,0.0,0.1370860927152318,0.0296250201489992,0.7261627906976745,0.063063456766595,0.0017482517482517,0.0055284574478468,0.5286885245901639,0.1816991247887512,0.9076295681063122,0.0095950437510904,1.0,0.0,0.9348414938660295,0.0095731033025899,0.8787268575934218,0.0089106611585376,0.9997150997150998,0.0009009338063157,0.9110227032749484,0.0255224725430086,0.8510476190476192,0.0146183496033142,1.0,0.0,0.8629139072847682,0.0296250201489992,0.8639192879959567,0.0084564197428967,0.999857346647646,0.0004511095092964,0.8857102315282959,0.0135606164959686,105.0,0.0,350.0,0.0,151.0,0.0,0.8258886116490514,0.0131942022606507,1.0,0.0,0.8417203957561732,0.0264472586512069,0.854767441860465,0.012612691353319,0.9996503496503496,0.0011056914895693,0.8942622950819672,0.0363398249577502,0.8391592785190847,0.0089231199611107,0.9998248686514886,0.0005538139509927,0.8664372903545944,0.016537645595389,86.0,0.0,286.0,0.0,122.0,0.0,89.36,1.5349267083479927,350.0,0.0,130.3,4.473378042498879,15.639999999999995,1.5349267083479914,0.0,0.0,20.7,4.473378042498879,12.49,1.0846914563854346,0.1,0.3162277660168379,12.9,4.433458644845529,73.50999999999999,1.084691456385435,285.9,0.3162277660168379,109.1,4.433458644845529,0.8510476190476192,0.0146183496033142,1.0,0.0,0.8629139072847682,0.0296250201489992,0.8787268575934218,0.0089106611585376,0.9997150997150998,0.0009009338063157,0.9110227032749484,0.0255224725430086,0.1489523809523809,0.0146183496033142,0.0,0.0,0.1370860927152318,0.0296250201489992,0.1452325581395349,0.012612691353319,0.0003496503496503,0.0011056914895693,0.1057377049180327,0.0363398249577502,HY43,X_V06_DELTA,No_scaler
extra_trees,0 vs 1-2,grouped_multiclass_lda,binary_derived_from_multiclass,"[0, 1, 2]",3,multiclass_lda_2d_then_recode,"[0, 1, 2]",[0],"[1, 2]",0.8524607329842931,0.0116309476298267,1.0,0.0,0.8776556776556778,0.0160318901706176,0.8401171917790634,0.011959040971683,1.0,0.0,0.8670349715073653,0.0180858546405107,0.8617441860465117,0.0127312454339652,1.0,0.0,0.8934426229508196,0.0304249418733881,0.8208217521028969,0.016554137259523,1.0,0.0,0.8427590673657436,0.0197760908753498,0.396544502617801,0.0313235085507251,0.0,0.0,0.3128205128205127,0.0666581683143061,75.73999999999998,5.982790133188509,0.0,0.0,85.4,18.19767994980557,-0.396544502617801,0.0313235085507251,0.0,0.0,-0.3128205128205127,0.0666581683143061,0.1551428571428571,0.0170748208978122,0.0,0.0,0.1350993377483443,0.0209887228679994,0.6912790697674419,0.0636562271698264,0.0,0.0,0.5327868852459016,0.1521247093669405,0.913375415282392,0.011381569267642,1.0,0.0,0.9376343502334166,0.0062618827621075,0.8828056100492094,0.0101276264327029,1.0,0.0,0.9100632533494036,0.023171397356312,0.8448571428571429,0.0170748208978122,1.0,0.0,0.8649006622516555,0.0209887228679994,0.8628434136010966,0.0114633399451697,1.0,0.0,0.8866295047055687,0.0147271267344187,105.0,0.0,350.0,0.0,151.0,0.0,0.8208217521028969,0.016554137259523,1.0,0.0,0.8427590673657436,0.0197760908753498,0.8617441860465117,0.0127312454339652,1.0,0.0,0.8934426229508196,0.0304249418733881,0.8401171917790634,0.011959040971683,1.0,0.0,0.8670349715073653,0.0180858546405107,86.0,0.0,286.0,0.0,122.0,0.0,88.71000000000001,1.7928561942702852,350.0,0.0,130.6,3.1692971530679235,16.29,1.792856194270286,0.0,0.0,20.4,3.1692971530679235,11.89,1.094887107321014,0.0,0.0,13.0,3.711842908553348,74.10999999999999,1.0948871073210131,286.0,0.0,109.0,3.711842908553348,0.8448571428571429,0.0170748208978122,1.0,0.0,0.8649006622516555,0.0209887228679994,0.8828056100492094,0.0101276264327029,1.0,0.0,0.9100632533494036,0.023171397356312,0.1551428571428571,0.0170748208978122,0.0,0.0,0.1350993377483443,0.0209887228679994,0.1382558139534883,0.0127312454339652,0.0,0.0,0.1065573770491803,0.030424941873388,HY43,X_V06_DELTA,No_scaler
xgboost,0 vs 1-2,grouped_multiclass_lda,binary_derived_from_multiclass,"[0, 1, 2]",3,multiclass_lda_2d_then_recode,"[0, 1, 2]",[0],"[1, 2]",0.8512565445026178,0.0107339065141047,0.9985849056603774,0.0008925254908766,0.876923076923077,0.0159386264928749,0.8389196679811143,0.0112536535834766,0.99842626404688,0.0009924526477337,0.866556365840615,0.0175478982244916,0.8610465116279069,0.0142754626827154,0.9982517482517484,0.0018428191492822,0.8950819672131148,0.0372227024391834,0.8195825565748487,0.0150585127535726,0.9986050534831022,0.0018008716436794,0.8412341006142678,0.0274318062073273,0.3990052356020942,0.0329962488835858,0.0045597484276729,0.0038833613318328,0.3106227106227107,0.0750851223688525,76.21000000000001,6.30228353676489,2.9,2.4698178070456938,84.8,20.49823840669675,-0.3990052356020942,0.0329962488835858,-0.0045597484276729,0.0038833613318328,-0.3106227106227107,0.0750851223688525,0.1567619047619047,0.0161074747636079,0.0011428571428571,0.0014754222271266,0.1377483443708609,0.0308735253634385,0.6947674418604651,0.071377313413577,0.0087412587412587,0.0092140957464113,0.5245901639344263,0.1861135121959169,0.9030520487264674,0.0083196693916305,0.9999875124875124,1.5663409692188536e-05,0.9366816849419172,0.0095013504328111,0.8823448632276492,0.0108127293602998,0.9985746845746846,0.0015024163361512,0.9116481975647958,0.0274375778599286,0.8432380952380953,0.0161074747636079,0.9988571428571428,0.0014754222271266,0.8622516556291391,0.0308735253634385,0.8615879606899937,0.0105310651012222,0.9987144877555144,0.0008108855804254,0.885623993825323,0.015347702445075,105.0,0.0,350.0,0.0,151.0,0.0,0.8195825565748487,0.0150585127535726,0.9986050534831022,0.0018008716436794,0.8412341006142678,0.0274318062073273,0.8610465116279069,0.0142754626827154,0.9982517482517484,0.0018428191492822,0.8950819672131148,0.0372227024391834,0.8389196679811143,0.0112536535834766,0.99842626404688,0.0009924526477337,0.866556365840615,0.0175478982244916,86.0,0.0,286.0,0.0,122.0,0.0,88.53999999999999,1.6912848501788336,349.6,0.5163977794943223,130.2,4.661902329879223,16.46,1.6912848501788351,0.4,0.5163977794943222,20.8,4.661902329879224,11.95,1.2276897907135265,0.5,0.5270462766947299,12.8,4.541169697580373,74.05,1.2276897907135254,285.5,0.5270462766947299,109.2,4.541169697580373,0.8432380952380953,0.0161074747636079,0.9988571428571428,0.0014754222271266,0.8622516556291391,0.0308735253634385,0.8823448632276492,0.0108127293602998,0.9985746845746846,0.0015024163361512,0.9116481975647958,0.0274375778599286,0.1567619047619047,0.0161074747636079,0.0011428571428571,0.0014754222271266,0.1377483443708609,0.0308735253634385,0.138953488372093,0.0142754626827154,0.0017482517482517,0.0018428191492822,0.1049180327868852,0.0372227024391833,HY43,X_V06_DELTA,No_scaler
adaboost,0 vs 1-2,grouped_multiclass_lda,binary_derived_from_multiclass,"[0, 1, 2]",3,multiclass_lda_2d_then_recode,"[0, 1, 2]",[0],"[1, 2]",0.85434554973822,0.0100308816583734,0.9608490566037736,0.0059504264064926,0.8842490842490843,0.0160318901706176,0.843025418159369,0.0102874215985236,0.9574305649480788,0.0063442410018692,0.8768225151035702,0.0153358536556443,0.8690697674418605,0.0128106492267082,0.9786713286713288,0.0102205880039131,0.9204918032786884,0.0218749933346973,0.8199043531295874,0.0143684276414899,0.9372565057076848,0.0124012281672201,0.8380155105493918,0.0300472547020691,0.3814659685863875,0.0295039069295651,0.0775157232704402,0.0209125407775732,0.2578754578754578,0.0434854746596046,72.86,5.635246223546935,49.3,13.300375934536586,70.4,11.87153458207208,-0.3814659685863875,0.0295039069295651,-0.0775157232704402,0.0209125407775732,-0.2578754578754578,0.0434854746596046,0.1577142857142857,0.0157019351818662,0.0537142857142857,0.0115705467036094,0.1450331125827814,0.0326606391043572,0.6546511627906977,0.0640532461335409,0.1066433566433566,0.0511029400195658,0.3975409836065574,0.1093749666734868,0.903111295681063,0.0098552834590081,0.9947952047952048,0.0014390797311299,0.9395858213006189,0.0113571905304697,0.8881084935328267,0.0100125390737302,0.9820192494210284,0.0083485925991365,0.9305781771586716,0.016762437234912,0.8422857142857142,0.0157019351818663,0.9462857142857144,0.0115705467036094,0.8549668874172186,0.0326606391043571,0.8639281456621614,0.0100100811712611,0.9637537423367586,0.0056211057969007,0.8907262036581747,0.016704481501267,105.0,0.0,350.0,0.0,151.0,0.0,0.8199043531295874,0.0143684276414899,0.9372565057076848,0.0124012281672201,0.8380155105493918,0.0300472547020691,0.8690697674418605,0.0128106492267082,0.9786713286713288,0.0102205880039131,0.9204918032786884,0.0218749933346973,0.843025418159369,0.0102874215985236,0.9574305649480788,0.0063442410018692,0.8768225151035702,0.0153358536556443,86.0,0.0,286.0,0.0,122.0,0.0,88.44,1.648703194095961,331.2,4.049691346263317,129.1,4.931756504757937,16.56,1.6487031940959604,18.8,4.049691346263317,21.9,4.931756504757937,11.260000000000002,1.101715833496904,6.1,2.923088169119167,9.7,2.6687491868330797,74.74000000000001,1.1017158334969055,279.9,2.923088169119167,112.3,2.66874918683308,0.8422857142857142,0.0157019351818663,0.9462857142857144,0.0115705467036094,0.8549668874172186,0.0326606391043571,0.8881084935328267,0.0100125390737302,0.9820192494210284,0.0083485925991365,0.9305781771586716,0.016762437234912,0.1577142857142857,0.0157019351818662,0.0537142857142857,0.0115705467036094,0.1450331125827814,0.0326606391043572,0.1309302325581395,0.0128106492267081,0.0213286713286713,0.0102205880039131,0.0795081967213114,0.0218749933346973,HY43,X_V06_DELTA,No_scaler
svm,0 vs 1-2,grouped_multiclass_lda,binary_derived_from_multiclass,"[0, 1, 2]",3,multiclass_lda_2d_then_recode,"[0, 1, 2]",[0],"[1, 2]",0.8581675392670156,0.0122920866889088,0.9550314465408803,0.0046994783587966,0.883882783882784,0.0117177954715605,0.8487696970768926,0.0123261868127566,0.951407789812802,0.0050950923158898,0.8770537157052821,0.0124910828847351,0.8845348837209303,0.0120098761514332,0.979020979020979,0.007904813500146,0.9270491803278688,0.0251751901634741,0.8171842674331751,0.0167434429675573,0.9253568595746626,0.0066320346218101,0.8327507518789489,0.0186029145455536,0.3497905759162303,0.0309825475506487,0.0827044025157232,0.0177919379151186,0.2465201465201464,0.0513416131809261,66.81,5.917666582173906,52.6,11.315672514015436,67.3,14.016260398392845,-0.3497905759162303,0.0309825475506487,-0.0827044025157232,0.0177919379151186,-0.2465201465201464,0.0513416131809261,0.1634285714285714,0.0177391871401438,0.0645714285714285,0.0062014554651808,0.1509933774834437,0.0218085457575778,0.5773255813953487,0.0600493807571664,0.1048951048951049,0.03952406750073,0.3647540983606557,0.1258759508173709,0.9080210409745292,0.0101737349027691,0.9893046953046952,0.0024454978566078,0.9339078275974378,0.0069137358166984,0.8996178500379939,0.0100299338105969,0.9820472716519356,0.0066820075372108,0.9356964042690024,0.0205819491311593,0.8365714285714285,0.0177391871401438,0.9354285714285714,0.0062014554651808,0.8490066225165563,0.0218085457575778,0.8662404673143362,0.0123527178119252,0.9581503648236545,0.0043692602670906,0.8899172416070907,0.0114408516206636,105.0,0.0,350.0,0.0,151.0,0.0,0.8171842674331751,0.0167434429675573,0.9253568595746626,0.0066320346218101,0.8327507518789489,0.0186029145455536,0.8845348837209303,0.0120098761514332,0.979020979020979,0.007904813500146,0.9270491803278688,0.0251751901634741,0.8487696970768926,0.0123261868127566,0.951407789812802,0.0050950923158898,0.8770537157052821,0.0124910828847351,86.0,0.0,286.0,0.0,122.0,0.0,87.84,1.8626146497151093,327.4,2.1705094128132942,128.2,3.293090409394258,17.16,1.862614649715107,22.6,2.1705094128132942,22.8,3.2930904093942583,9.93,1.0328493490232626,6.0,2.260776661041756,8.9,3.071373199943852,76.07000000000001,1.0328493490232606,280.0,2.260776661041756,113.1,3.071373199943852,0.8365714285714285,0.0177391871401438,0.9354285714285714,0.0062014554651808,0.8490066225165563,0.0218085457575778,0.8996178500379939,0.0100299338105969,0.9820472716519356,0.0066820075372108,0.9356964042690024,0.0205819491311593,0.1634285714285714,0.0177391871401438,0.0645714285714285,0.0062014554651808,0.1509933774834437,0.0218085457575778,0.1154651162790697,0.0120098761514332,0.0209790209790209,0.007904813500146,0.0729508196721311,0.0251751901634741,HY43,X_V06_DELTA,No_scaler
logistic_regression,0 vs 1-2,grouped_multiclass_lda,binary_derived_from_multiclass,"[0, 1, 2]",3,multiclass_lda_2d_then_recode,"[0, 1, 2]",[0],"[1, 2]",0.8525130890052356,0.0112102488326157,0.949685534591195,0.0041268385083919,0.8857142857142858,0.0133530872913233,0.8449813187123117,0.0107855691093515,0.945122290654988,0.0046013224574684,0.8785562716899784,0.0143960672964775,0.8932558139534883,0.0105693914931876,0.9636363636363636,0.006835840698655,0.925409836065574,0.027445079789831,0.8026804185594434,0.0157977912350766,0.9273184011876744,0.0033025063951165,0.8368595909006734,0.0199937380443539,0.3397382198952879,0.0262238690820309,0.1157232704402515,0.0162760955402046,0.2476190476190476,0.0570143509799873,64.89,5.008758994667907,73.6,10.351596763570129,67.6,15.564917817536546,-0.3397382198952879,0.0262238690820309,-0.1157232704402515,0.0162760955402046,-0.2476190476190476,0.0570143509799873,0.1808571428571428,0.0180447639125903,0.0617142857142857,0.0027602622373694,0.1463576158940397,0.023036459776061,0.5337209302325581,0.0528469574659378,0.1818181818181818,0.0341792034932754,0.3729508196721311,0.137225398949155,0.9129213732004428,0.0073590700274284,0.9914025974025972,0.0012891904791699,0.949576593203778,0.0054706755621347,0.9046141376715392,0.008700712506361,0.9693243792654554,0.005646130241522,0.93473775644192,0.0222739416541273,0.8191428571428571,0.0180447639125903,0.9382857142857144,0.0027602622373693,0.8536423841059604,0.023036459776061,0.8591504095563612,0.011734288219503,0.9535476423591795,0.0037401852182784,0.8919921446507437,0.0128614568603331,105.0,0.0,350.0,0.0,151.0,0.0,0.8026804185594434,0.0157977912350766,0.9273184011876744,0.0033025063951165,0.8368595909006734,0.0199937380443539,0.8932558139534883,0.0105693914931876,0.9636363636363636,0.006835840698655,0.925409836065574,0.027445079789831,0.8449813187123117,0.0107855691093515,0.945122290654988,0.0046013224574684,0.8785562716899784,0.0143960672964775,86.0,0.0,286.0,0.0,122.0,0.0,86.01,1.8947002108219884,328.4,0.966091783079296,128.9,3.478505426185217,18.99,1.894700210821989,21.6,0.9660917830792958,22.1,3.478505426185217,9.18,0.9089676684141316,10.4,1.9550504398153568,9.1,3.3482997343593826,76.82000000000001,0.9089676684141328,275.6,1.9550504398153572,112.9,3.3482997343593826,0.8191428571428571,0.0180447639125903,0.9382857142857144,0.0027602622373693,0.8536423841059604,0.023036459776061,0.9046141376715392,0.008700712506361,0.9693243792654554,0.005646130241522,0.93473775644192,0.0222739416541273,0.1808571428571428,0.0180447639125903,0.0617142857142857,0.0027602622373694,0.1463576158940397,0.023036459776061,0.1067441860465116,0.0105693914931875,0.0363636363636363,0.006835840698655,0.0745901639344262,0.027445079789831,HY43,X_V06_DELTA,No_scaler
knn,0 vs 1-2,grouped_multiclass_lda,binary_derived_from_multiclass,"[0, 1, 2]",3,multiclass_lda_2d_then_recode,"[0, 1, 2]",[0],"[1, 2]",0.8544502617801047,0.0116262331238718,0.9589622641509432,0.003589285884332,0.8772893772893774,0.0112239171616912,0.8441293942325132,0.0113242567103203,0.9550363389454884,0.0039281058611665,0.8675590158180511,0.0125276311521595,0.8759302325581395,0.011984832070063,0.9692307692307692,0.0126391064911197,0.9,0.0318162330666877,0.8159417909628222,0.0182834051533476,0.9414906263993952,0.0115049637749814,0.8384592497488781,0.021919643010455,0.3690052356020942,0.0278180830789526,0.0963836477987421,0.0238230465025914,0.3014652014652014,0.0616587482657463,70.48,5.313253868079962,61.3,15.15145757564818,82.3,16.832838276548742,-0.3690052356020942,0.0278180830789526,-0.0963836477987421,0.0238230465025914,-0.3014652014652014,0.0616587482657463,0.1631428571428571,0.0200178806440005,0.0494285714285714,0.0108629892362734,0.1410596026490066,0.0266825238293895,0.6203488372093023,0.0599241603503151,0.1538461538461538,0.0631955324555988,0.5,0.1590811653334386,0.8928012181616832,0.0103267781966731,0.9946693306693308,0.0006466417192314,0.9266990554771468,0.009373401886204,0.8928666637054592,0.009280958478579,0.974408661921595,0.010078596906184,0.9150225465538632,0.0240469659611728,0.836857142857143,0.0200178806440005,0.9505714285714288,0.0108629892362734,0.8589403973509935,0.0266825238293895,0.8632620852934764,0.0119965519391413,0.962249712028712,0.0033584819469783,0.8855477352989587,0.0110379304656914,105.0,0.0,350.0,0.0,151.0,0.0,0.8159417909628222,0.0182834051533476,0.9414906263993952,0.0115049637749814,0.8384592497488781,0.021919643010455,0.8759302325581395,0.011984832070063,0.9692307692307692,0.0126391064911197,0.9,0.0318162330666877,0.8441293942325132,0.0113242567103203,0.9550363389454884,0.0039281058611665,0.8675590158180511,0.0125276311521595,86.0,0.0,286.0,0.0,122.0,0.0,87.86999999999999,2.1018774676200533,332.7,3.802046232695699,129.7,4.029061098237817,17.130000000000003,2.101877467620053,17.3,3.802046232695699,21.3,4.029061098237818,10.670000000000002,1.0306955580254205,8.8,3.614784456460256,12.2,3.8815804341359033,75.33000000000001,1.030695558025421,277.2,3.614784456460256,109.8,3.8815804341359033,0.836857142857143,0.0200178806440005,0.9505714285714288,0.0108629892362734,0.8589403973509935,0.0266825238293895,0.8928666637054592,0.009280958478579,0.974408661921595,0.010078596906184,0.9150225465538632,0.0240469659611728,0.1631428571428571,0.0200178806440005,0.0494285714285714,0.0108629892362734,0.1410596026490066,0.0266825238293895,0.1240697674418604,0.011984832070063,0.0307692307692307,0.0126391064911197,0.1,0.0318162330666877,HY43,X_V06_DELTA,No_scaler
gaussian_nb,0 vs 1-2,grouped_multiclass_lda,binary_derived_from_multiclass,"[0, 1, 2]",3,multiclass_lda_2d_then_recode,"[0, 1, 2]",[0],"[1, 2]",0.8587434554973822,0.0105025708214616,0.9495283018867924,0.00536796127005,0.8849816849816851,0.011480009058406,0.8438625559045969,0.0108868313853742,0.9444796251833738,0.0060520712912056,0.8738974820596205,0.0134348221181244,0.8489534883720928,0.0131606128529496,0.9548951048951048,0.0090953906830427,0.8926229508196721,0.0295410664934984,0.840761527714362,0.0168648467938025,0.9343214422483744,0.0051552741069451,0.8567945823297421,0.0192946119242568,0.4132984293193716,0.0299333209584599,0.1316037735849056,0.0213287256620393,0.3069597069597069,0.059561836261327,78.94,5.717264303065856,83.7,13.565069521057056,83.8,16.260381299342274,-0.4132984293193716,0.0299333209584599,-0.1316037735849056,0.0213287256620393,-0.3069597069597069,0.059561836261327,0.1332380952380952,0.0172041819053244,0.0548571428571428,0.0044262666813799,0.1211920529801324,0.0220860899572287,0.7552325581395349,0.0658030642647484,0.2255244755244755,0.0454769534152136,0.5368852459016394,0.1477053324674919,0.9283255813953488,0.0083292651380535,0.9903696303696304,0.0017288715380821,0.9497285853870372,0.007067649029125,0.8763485382205343,0.0094658248481321,0.9625070601633496,0.0072775524862769,0.9108799365065804,0.0215531798943369,0.8667619047619046,0.0172041819053245,0.9451428571428572,0.0044262666813799,0.8788079470198676,0.0220860899572287,0.870804532988303,0.0103469293022725,0.9537339279475654,0.004825776798262,0.8941791663695706,0.0105581787952696,105.0,0.0,350.0,0.0,151.0,0.0,0.840761527714362,0.0168648467938025,0.9343214422483744,0.0051552741069451,0.8567945823297421,0.0192946119242568,0.8489534883720928,0.0131606128529496,0.9548951048951048,0.0090953906830427,0.8926229508196721,0.0295410664934984,0.8438625559045969,0.0108868313853742,0.9444796251833738,0.0060520712912056,0.8738974820596205,0.0134348221181244,86.0,0.0,286.0,0.0,122.0,0.0,91.01,1.8064391000590687,330.8,1.5491933384829668,132.7,3.334999583541536,13.99,1.80643910005907,19.2,1.5491933384829668,18.3,3.3349995835415367,12.99,1.131812705353673,12.9,2.6012817353502227,13.1,3.604010112206802,73.01,1.131812705353672,273.1,2.601281735350223,108.9,3.6040101122068022,0.8667619047619046,0.0172041819053245,0.9451428571428572,0.0044262666813799,0.8788079470198676,0.0220860899572287,0.8763485382205343,0.0094658248481321,0.9625070601633496,0.0072775524862769,0.9108799365065804,0.0215531798943369,0.1332380952380952,0.0172041819053244,0.0548571428571428,0.0044262666813799,0.1211920529801324,0.0220860899572287,0.1510465116279069,0.0131606128529496,0.0451048951048951,0.0090953906830427,0.1073770491803278,0.0295410664934983,HY43,X_V06_DELTA,No_scaler
